latout,lonout
-36.3944,145.8699
-36.3887,145.8324
-37.3134,143.3516
-37.723,147.5341
-37.6157,148.8921
-37.6174,148.876
-38.0443,143.9672
-37.9561,141.8478
-37.3205,143.3514
-37.3223,143.344
-37.9615,141.856
-37.6359,144.033
-36.7885,143.537
-36.7887,143.5297
-36.8651,143.5103
-36.552,147.135
-36.8637,143.5151
-36.2236,146.3563
-36.1528,146.1203
-36.1403,146.1187
-36.0313,141.7728
-36.1392,146.1135
-36.3076,145.4893
-36.2226,145.9086
-36.222,145.9014
-36.2563,146.1183
-36.2706,147.4757
-36.4652,145.9279
-37.7245,141.6934
-37.6245,141.4185
-37.2865,143.559
-37.2848,143.5704
-38.054,142.1126
-37.6211,142.6533
-37.0166,143.8909
-37.8074,142.112
-37.7921,143.3219
-37.3503,141.0514
-36.9263,143.8743
-36.9245,143.8858
-34.9396,142.75
-35.6093,141.0495
-37.0443,143.0215
-37.0427,143.0328
-36.7475,142.9125
-36.7459,142.9237
-36.7443,142.935
-36.7565,142.9146
-36.7549,142.9258
-36.7533,142.937
-36.8968,141.5173
-36.8861,141.5269
-36.8992,143.1338
-36.8975,143.1451
-37.4648,142.4278
-36.2216,145.6512
-38.4772,143.8212
-36.2989,145.7092
-36.4093,145.9
-36.4078,145.9128
-37.1042,145.2723
-37.0988,145.2462
-37.1011,145.2532
-38.1117,143.962
-38.6922,143.3985
-38.5367,143.3459
-38.0877,146.446
-37.7715,142.6979
-37.9489,141.1426
-38.5311,143.3373
-37.8134,143.3305
-38.698,143.4057
-37.6554,144.6797
-38.1077,143.9687
-37.8621,142.6432
-37.86,142.6746
-37.8646,142.6507
-37.8059,143.337
-36.0612,145.0965
-36.0514,145.8403
-36.0848,145.6995
-36.0774,145.6935
-36.0481,145.8449
-36.0143,145.7413
-37.3076,142.4601
-37.3052,142.4958
-36.0851,146.5336
-37.2951,142.4663
-37.293,142.5007
-37.627,142.6101
-36.0836,146.5267
-37.5126,142.9916
-37.5146,142.9618
-37.3432,143.0512
-36.7914,147.9099
-36.8868,145.7496
-36.8845,145.7368
-36.334,145.4745
-37.2909,142.4924
-37.0895,147.5834
-36.0918,145.1623
-36.0769,145.0571
-36.5168,142.9068
-36.265,145.4451
-36.2667,145.4254
-36.271,145.4408
-36.9633,143.6284
-36.9499,143.627
-36.9555,143.6232
-37.6826,142.6468
-37.4904,142.8991
-37.4923,142.8692
-37.4861,142.8914
-37.5609,143.5724
-37.0955,145.2483
-37.103,145.2412
-37.6169,142.7645
-37.6189,142.7337
-36.9535,143.6492
-37.6026,142.763
-36.3399,146.1273
-36.1901,143.5137
-36.1882,143.5395
-36.1735,146.3221
-36.2301,145.7461
-36.1194,145.9479
-36.1937,145.76
-36.4204,145.6508
-37.8816,146.1171
-37.8907,146.1194
-37.8999,146.1217
-37.8797,146.1288
-37.6767,148.5501
-37.6819,148.5213
-37.6701,148.5419
-37.6752,148.5129
-37.66,148.5387
-37.6626,148.5242
-37.6652,148.5099
-37.8754,146.1301
-37.8784,146.1241
-37.6583,148.5406
-37.6688,148.5372
-37.6719,148.5533
-37.6658,148.521
-37.6794,148.5337
-37.8896,146.138
-37.8986,146.1359
-37.9003,146.1474
-37.897,146.1245
-37.9236,146.2852
-37.8976,146.1299
-37.8557,141.7513
-36.0676,146.5128
-36.0709,146.4956
-36.4413,144.1743
-36.4391,144.1874
-35.7043,143.3601
-35.7063,143.3478
-36.0303,143.5061
-36.022,143.5556
-36.5071,147.4142
-36.0241,143.5432
-35.1783,142.0933
-35.6328,143.0583
-36.6301,143.9142
-36.2437,143.5728
-36.5113,147.4086
-36.0834,147.6306
-35.8602,143.1707
-35.856,143.1912
-35.767,143.4991
-37.5255,142.9363
-36.2771,145.3679
-37.6787,144.1154
-35.8258,142.8127
-35.8239,142.8193
-37.1366,145.1564
-37.7505,141.439
-37.6776,144.0981
-37.6758,144.1097
-37.6867,144.1004
-37.9087,141.6303
-37.9103,141.6185
-37.8668,141.6156
-37.7521,141.4271
-38.4988,146.9506
-38.49,146.968
-36.2515,145.8333
-36.794,147.9079
-36.1422,146.415
-36.0424,143.5967
-36.0444,143.5712
-36.0464,143.5456
-36.0311,143.5697
-36.3715,144.7822
-36.3838,144.7839
-38.1888,146.9397
-38.1812,146.9534
-38.1796,146.9417
-37.2644,141.2159
-37.9219,144.2952
-37.4255,142.9585
-37.4236,142.9702
-37.9825,141.8493
-37.9241,144.2823
-36.6137,144.7879
-37.2897,143.6434
-37.5588,142.9364
-37.2463,141.2118
-37.2554,141.2139
-37.785,143.562
-37.5976,148.5543
-37.5912,148.5698
-37.5957,148.5479
-38.1915,146.9445
-34.375,142.2441
-36.3172,143.1379
-36.5834,142.6274
-36.5852,142.6158
-35.7204,143.7636
-36.2503,141.5562
-36.6836,141.9151
-36.7812,142.9075
-36.5053,141.5049
-37.7193,148.0454
-37.7174,148.0679
-37.7431,147.9117
-37.7286,147.9331
-36.3392,141.5762
-37.207,141.1632
-37.6313,148.6604
-37.6238,148.6429
-37.6093,148.8395
-37.6119,148.825
-37.6018,148.8219
-37.5788,148.8301
-38.125,146.3207
-38.2377,146.3145
-38.2361,146.3294
-38.3259,146.243
-37.5654,148.8081
-38.3473,147.0622
-38.3489,147.0507
-37.8399,141.7138
-37.8379,141.7422
-37.833,141.7372
-38.3479,146.7138
-37.8351,141.7087
-38.3377,146.7115
-37.7517,147.5115
