latout,lonout
-38.1826,141.9779
-38.1725,141.9797
-38.181,141.9634
-37.9185,143.4571
-38.1436,143.7674
-37.7337,148.0712
-37.7241,148.0695
-37.2883,149.0183
-37.2902,149.0063
-37.3842,148.9395
-37.375,148.937
-38.3894,147.0652
-37.3823,148.9512
-37.2864,149.0305
-38.3878,147.0767
-37.3732,148.949
-37.2068,141.3687
-36.1534,143.5702
-36.2524,145.4786
-36.2508,145.4941
-36.4477,145.5539
-37.7433,142.7406
-37.8465,141.639
-37.3535,141.4697
-36.9943,144.2044
-37.3557,141.4826
-38.4198,143.1418
-38.1762,141.9695
-37.6629,142.9358
-37.3522,143.9391
-38.1681,141.9227
-36.3006,145.9153
-37.6265,142.6032
-36.301,145.7907
-36.3049,145.7714
-37.6214,142.5748
-36.8505,141.3768
-37.6243,142.6161
-37.6148,145.6861
-36.6306,143.9826
-36.6288,143.9759
-37.6187,145.6781
-37.6166,145.7266
-37.6204,145.7207
-38.4107,143.1336
-37.6543,146.1133
-37.6414,146.1047
-37.3474,145.6119
-37.6057,146.0764
-36.414,145.8385
-37.6495,148.9782
-37.3495,145.5862
-37.6393,146.1296
-37.6076,146.0524
-37.3602,145.593
-37.3583,145.6176
-37.6399,146.1353
-37.3472,145.5914
-37.6418,146.1105
-37.3454,145.6161
-36.4137,145.8337
-36.4117,145.8563
-37.6339,142.9267
-37.6215,146.0267
-38.4109,143.1329
-38.4135,143.1475
-38.1692,141.9056
-38.1724,141.9224
-38.4113,146.7622
-38.6063,143.2676
-38.6079,143.2561
-38.5827,143.1126
-38.5843,143.1011
-36.9146,147.6398
-36.9117,147.6325
-38.171,141.9129
-36.2898,145.6867
-36.5479,144.7057
-36.0523,145.6334
-37.9425,143.2666
-36.2921,145.6735
-37.3043,144.1957
-36.1243,145.9316
-35.3099,141.0776
-37.6238,146.2544
-37.4895,143.7191
-38.1725,141.9013
-37.6325,146.2616
-37.6309,146.2492
-38.3934,147.0805
-38.3494,147.0456
-37.7149,147.4095
-37.7114,147.4049
-37.5982,149.159
-37.9733,146.2012
-36.1326,146.495
-36.1042,146.318
-37.8541,141.6318
-37.856,141.6093
-37.3307,147.9024
-38.3878,147.0797
-37.3631,149.0645
