latout,lonout
-36.1019,145.7801
-36.6095,144.7765
-36.2709,145.4354
-36.2731,145.4226
-36.5599,147.2413
-37.0253,142.0095
-37.0264,142.0059
-36.4524,147.3663
-36.4448,147.3704
-36.4509,147.3781
-38.1169,144.1967
-38.1184,144.1845
-38.1076,144.1947
-38.1091,144.1826
-37.6649,144.2945
-37.8402,142.5286
-37.9035,143.7828
-37.8418,142.5148
-37.7267,147.4657
-37.8758,142.2207
-36.6453,144.7988
-35.6978,143.5148
-36.4483,147.3151
-36.1621,146.174
-36.6133,145.6085
-36.0871,145.7478
-36.5468,147.3761
-34.9458,143.2961
-36.6438,144.8101
-36.4428,143.6796
-35.3063,142.4208
-36.1638,146.1628
-36.0734,143.6305
-36.0749,143.6187
-36.069,143.6242
-37.7928,146.0451
-37.7981,143.6609
-37.8083,143.6592
-37.7964,143.6463
-37.8066,143.6446
-35.7458,142.1181
-36.6629,141.4429
-35.7511,142.1031
-35.7581,142.1221
-35.7463,142.1255
-37.8647,145.9696
-36.337,145.7122
-36.3386,145.6992
-37.7894,143.5135
-36.3742,145.6729
-37.6712,147.3175
-36.8384,142.5721
-36.6124,144.748
-36.3406,145.7063
-37.6805,147.3193
-37.8928,144.5005
-38.1155,141.723
-38.1162,141.7281
-37.5909,146.1084
-37.4992,145.5889
-37.679,147.3311
-37.5008,145.5753
-37.9745,146.2838
-37.6489,148.3014
-36.1159,145.9442
-36.1244,146.0673
-37.6728,147.3055
-38.0253,144.1051
-38.027,144.0886
-38.4431,146.9344
-37.3951,145.8635
-37.6934,147.5154
-37.1889,147.9205
-37.6882,148.27
-37.6809,148.301
-37.6744,148.2595
-37.1895,147.9254
-37.1968,147.8944
-37.3918,145.8369
-37.7586,143.6228
-37.4116,145.8679
-37.6743,148.2644
-37.1757,147.9196
-37.5089,149.4895
-37.4977,149.4879
-36.466,144.1873
-37.2613,147.8011
-37.6951,149.5608
-37.5125,148.8029
-37.6039,148.7972
-37.6055,148.7837
-37.7702,147.185
-37.7594,147.184
-37.5109,148.8164
-37.7578,147.2002
-37.6936,149.5734
-37.5226,149.4763
-37.4511,148.6727
-37.4614,148.6751
-36.6531,146.3857
-36.6437,146.3834
-37.4498,148.683
-37.4542,148.6766
-35.257,143.4543
-36.0341,143.3573
-36.0363,143.37
-36.5633,142.0658
-35.9655,143.5582
-35.9702,143.5533
-36.8786,143.892
-35.7845,143.8509
-36.886,143.9072
-36.737,143.9411
-37.5781,142.6633
-36.7339,143.9479
-35.9676,143.5457
-38.078,144.2901
-38.0721,142.9845
-38.1664,143.9417
-38.2627,143.8557
-38.2648,143.8433
-37.1422,148.0719
-37.9845,143.08
-37.2561,148.0614
-37.9826,143.0919
-37.6165,142.1686
-36.4173,141.0715
-36.7069,145.274
-37.6296,145.6618
-37.9777,143.3963
-37.9796,143.3842
-36.401,141.1832
-36.3511,144.5588
