latout,lonout
-37.3384,143.4918
-38.3532,143.9513
-37.2306,144.6454
-37.2287,144.6572
-36.8531,144.2275
-37.2398,144.6478
-37.0956,144.2099
-35.2007,142.5747
-37.3288,143.4919
-35.1979,142.5649
-36.8451,141.7273
-36.846,141.6952
-36.8545,143.0037
-36.8442,141.7173
-37.2533,144.6825
-37.2461,144.6582
-37.2573,144.6631
-36.7966,147.8537
-36.796,147.8485
-37.2134,144.6545
-37.2009,144.6526
-37.1865,144.6736
-37.174,144.6716
-37.1758,144.649
-37.1734,144.6668
-37.2203,144.7233
-37.2223,144.7006
-37.2097,144.6993
-36.8068,146.9689
-37.1892,144.6329
-37.2182,144.7022
-37.2255,144.7186
-37.2278,144.7052
-37.3252,143.488
-37.3296,143.5087
-37.1612,141.0894
-37.1707,141.0919
