latout,lonout
-36.9093,141.7002
-36.9078,141.6951
-38.1849,144.0403
-37.7474,142.0777
-37.748,142.0701
-37.733,142.0685
-37.8549,146.1294
-38.2749,141.5497
-37.6554,143.5388
-37.1203,142.5211
-36.6057,143.2401
-38.0628,142.5228
-38.0646,142.5113
-38.0538,142.5206
-38.0556,142.509
-38.0573,142.4975
-37.888,143.4774
-37.8899,143.4653
-37.4791,144.0959
-37.4812,144.0833
-37.4697,144.0933
-37.4718,144.0806
-36.6128,143.2381
-36.6147,143.2261
-38.5281,143.4817
-38.5305,143.4678
-38.5365,143.4731
-38.5302,143.4654
-37.8693,146.1176
-37.8639,146.1071
-37.8681,145.96
-37.8548,145.9549
-37.7892,145.989
-37.7977,145.989
-37.9965,143.6107
-37.5036,145.5938
-37.5108,145.5912
-38.0473,142.8935
-37.9079,143.4701
-37.9119,143.4504
-37.9278,143.3724
-37.8924,143.4858
-37.8964,143.4662
-37.9004,143.4466
-37.9231,142.8657
-37.9267,142.8475
-37.8488,142.8941
-37.9043,142.5518
-37.6969,143.4075
-37.7814,141.9067
-37.692,142.1402
-37.1414,143.6848
-36.9498,142.7228
-36.9534,142.7043
-36.802,142.5866
-36.8056,142.5684
-36.6173,143.0427
-36.6983,142.3946
-36.725,141.903
-36.6446,141.7137
-36.6477,141.6973
-36.6876,141.3706
-36.6956,141.3676
-36.6851,141.3646
-36.029,143.246
-37.801,145.9825
-37.7973,145.9768
-37.3784,145.888
-36.8123,142.7407
-36.8136,142.7362
-35.8579,141.9581
-37.5052,145.6023
-37.5073,145.5897
-37.4957,145.5997
-37.4978,145.5874
-37.3843,145.8867
-37.5019,145.604
-37.4982,145.5944
-36.11,145.7753
-36.1138,145.7563
-36.1029,145.7661
-37.4943,149.5513
-35.3501,141.3212
-35.3517,141.3068
-37.1618,149.0129
-37.1638,149.0424
-37.176,149.0116
-37.1654,149.0057
-37.1673,149.0356
-37.8956,143.241
-37.7134,143.3419
-36.0478,145.8392
-36.0378,145.8277
-36.7829,141.4567
-36.427,141.4712
-36.4326,141.4658
-35.3383,141.3755
-35.3425,141.3553
-35.3339,141.3671
-37.3807,143.5311
-37.4603,145.5532
-37.4662,145.5548
-37.9327,142.8908
-37.9355,142.8757
-38.0109,142.4028
-37.7969,142.8925
-37.7997,142.8773
-37.8015,142.8869
-37.7913,142.8838
-37.0464,146.3073
-36.4261,142.3173
-36.4517,141.8934
-36.3368,141.3744
-36.332,141.105
-36.3343,141.0919
-35.7347,142.1516
-35.1875,141.58
-38.3145,143.7264
-38.3164,143.6994
-38.258,143.8225
-38.2311,143.8196
-37.9683,143.1223
-37.9702,143.0927
-37.9282,143.5217
-37.9773,143.1159
-37.9794,143.0863
-37.9346,143.5152
-37.9632,143.1146
-37.9653,143.0849
-37.927,143.43
-37.7833,143.2094
-37.7852,143.1804
-37.7862,142.9425
-37.7915,143.203
-37.7616,143.2291
-37.782,142.9349
-37.7494,142.7784
-37.4759,145.9964
-37.4777,145.9759
-37.48,145.9915
-37.6792,142.4444
-37.4107,143.2053
-37.4126,143.1767
-37.4047,143.1973
-37.4067,143.1686
-37.4231,142.9352
-37.2916,143.6299
-37.2975,143.6261
-37.2044,143.6603
-36.6683,146.5181
-36.8405,142.7484
-36.8374,142.7433
-36.2349,147.8306
-36.6677,141.4332
-36.671,141.4261
-36.19,146.3078
-36.1917,146.2904
-36.0327,146.5142
-36.4158,141.1349
-36.4179,141.0975
-36.4082,141.0923
-36.71,147.0679
-36.7005,147.0654
-38.6023,143.6647
-38.0464,143.1822
-38.0483,143.1703
-37.8845,143.6097
-37.8752,143.6073
-37.8772,143.5951
-37.8848,143.2769
-37.9642,142.7088
-37.8432,143.1176
-37.7262,143.2667
-37.7282,143.2547
-37.72,143.2717
-37.7219,143.2597
-37.4751,143.586
-37.7096,141.954
-37.6372,142.1256
-37.1205,144.3069
-37.1227,144.2941
-36.7236,145.3832
-36.5929,144.8493
-36.2961,146.0403
-36.6592,143.9869
-36.1997,145.7562
-36.1243,145.8445
-36.1272,145.8288
-36.451,143.6243
-36.3789,142.2816
-36.3698,142.2794
-36.4472,141.0115
-35.0833,142.4636
-37.5802,149.2872
-36.2626,146.7121
-37.0733,146.3656
-36.6625,146.684
-36.6015,147.0522
-36.6031,147.041
-36.2652,146.7056
-35.3255,143.53
-37.8707,142.8154
-35.7965,142.0549
-35.8054,142.053
-35.9918,145.5626
-37.2025,148.836
-38.0351,146.6788
-37.5746,149.2949
-37.9817,146.398
-37.7835,146.2968
-37.785,146.2851
-37.7759,146.283
-37.7774,146.2715
-37.6206,146.1418
-37.6114,146.1398
-37.2043,148.8405
-37.2062,148.8289
-37.5514,146.1807
-37.553,146.1687
-37.5439,146.1669
-37.5454,146.1553
-37.5347,146.1652
-37.5362,146.1534
-37.6489,144.2779
-37.7039,143.3383
-37.6222,143.416
-37.6891,142.6313
-37.6766,142.646
-37.6783,142.6297
-37.5801,142.9543
-37.5429,142.8454
-37.1844,143.8206
-37.0846,143.9783
-36.5837,147.4514
-36.9646,143.8813
-36.8061,145.1284
-36.9338,143.6144
-36.9897,143.0156
-36.9116,143.5385
-36.6988,145.2497
-36.6895,145.2478
-36.9333,142.1599
-36.9314,142.1527
-36.6331,144.6967
-36.9045,142.1995
-36.8215,142.5822
-36.7194,143.3476
-36.721,143.3334
-36.7126,143.341
-36.4207,145.6502
-36.4222,145.6385
-36.8151,142.2975
-36.7274,142.5132
-36.7218,142.5217
-36.7235,142.5058
-36.1999,146.3967
-36.1909,146.3948
-36.1531,146.2767
-36.1441,146.2748
-36.1456,146.2635
-36.1164,145.8659
-36.118,145.8545
-36.4321,143.2151
-36.4337,143.2007
-36.4123,143.2994
-36.426,143.0807
-36.1448,145.2873
-36.4802,142.2588
-36.4818,142.2425
-36.4694,142.2571
-36.4782,142.2533
-36.1278,145.1567
-36.1294,145.1448
-36.3443,143.2823
-36.3459,143.2681
-36.4482,141.0663
-36.4366,141.0646
-36.3471,141.7678
-36.33,141.3653
-35.9665,143.5674
-35.968,143.5538
-35.9678,143.5624
-36.0173,142.7571
-36.0069,142.7554
-35.1921,141.1751
-35.1939,141.1573
-37.4548,141.9226
-35.7236,143.0337
-35.7234,143.0425
-35.7134,143.0397
