latout,lonout
-36.1383,144.3676
-36.5768,142.8477
-35.5494,143.1483
-36.4205,145.5576
-36.4194,145.5506
-38.4308,143.9038
-35.1953,143.1709
-36.9343,143.092
-36.9292,143.0868
-35.8538,143.6655
-36.8806,142.6787
-36.8898,142.6809
-36.3429,142.4075
-35.4657,143.2123
-35.8299,142.023
-35.2183,141.7448
-35.4752,143.2147
-35.4732,143.2269
-35.1313,143.0506
-35.7616,143.666
-35.7632,143.655
-36.0419,141.7706
-35.5099,142.7367
-37.5883,145.7243
-36.4333,145.6616
-36.4348,145.65
-36.1126,145.3089
-36.4425,145.6635
-35.4786,142.978
-35.4999,142.8797
-35.3096,142.5691
-35.8684,143.2119
-35.8783,143.2059
-35.8768,143.22
-35.5308,143.4177
-35.5323,143.4041
-36.0797,144.4215
-36.2077,144.2239
-36.624,144.789
-36.3567,146.2857
-36.1864,146.003
-36.1847,146.0141
-36.2642,146.0954
-35.9315,143.861
-34.9211,141.6411
-36.4323,144.5903
-35.4897,143.2431
-36.2433,142.1263
-36.2418,142.1399
-36.2402,142.1534
-36.114,141.8392
-36.2003,141.2518
-36.6093,144.5691
-36.6078,144.5805
-36.2102,142.1346
-36.212,142.1145
-36.3076,146.3734
-36.2029,143.0692
-37.1282,143.9429
-37.1291,143.9362
-36.4617,144.5901
-37.6999,143.2047
-37.9294,143.5837
-37.5394,142.8327
-36.1585,142.0347
-36.0061,142.6889
-35.872,143.6782
-36.4233,144.6957
-35.021,142.7754
-36.1663,145.6902
-36.219,145.6795
-36.2196,145.6728
-38.1184,146.4765
-35.7228,142.9506
-35.986,142.6616
-36.195,144.2521
-35.9373,143.7226
-36.6312,146.9582
-36.5794,146.6642
