latout,lonout
-36.9365,143.0851
-36.932,143.0905
-36.5856,143.0461
-36.5841,143.0587
-36.2733,143.1667
-36.9666,143.4751
-36.2915,142.9407
-36.3016,143.2028
-36.113,142.9848
-36.3197,146.06
-36.3093,141.4967
-38.1917,147.0743
-38.2026,147.0853
-38.1873,147.0699
-38.1987,147.0663
-36.8694,142.7202
-36.6945,143.8019
-36.8784,142.7071
-36.7596,142.8947
-36.6091,145.2512
-36.6076,145.265
-36.5458,144.7401
-36.356,145.5992
-36.3603,145.9095
-36.1024,145.7791
-36.0928,145.7773
-36.4211,145.5627
-36.0943,145.7645
-36.0813,145.5173
-36.353,146.3685
-36.1039,145.7663
-36.5442,144.7546
-36.1632,143.0927
-36.4177,141.1546
-36.4049,141.153
-36.058,141.6118
-36.0598,141.5903
-36.0558,141.6068
-36.0578,141.5853
-36.3462,141.5583
-36.3419,141.5729
-36.3439,141.5509
-36.4955,143.9708
-36.4939,143.9867
-35.4606,143.541
-36.3884,141.8305
-36.3977,141.827
-36.3855,141.8253
-36.7487,142.9049
-36.5157,142.8398
-36.5042,142.8381
-38.0132,146.5269
-38.0232,146.5253
-37.8428,147.269
-37.8411,147.2535
-38.4394,146.6166
-38.0148,146.5413
-37.6143,142.9579
-36.7709,145.1909
-36.7742,145.1993
-36.7752,145.1698
-38.4378,146.6132
-36.7786,145.1782
-36.8238,141.4882
-38.4398,146.6099
-37.8368,147.2697
-36.3662,145.8547
-36.448,145.7896
-36.2122,144.6886
-36.224,144.6924
-36.5495,144.1881
-36.5608,144.1915
-37.7012,143.0395
-37.6983,143.055
-36.2164,144.6685
-36.2257,144.2906
-36.2207,144.6858
-36.664,142.8803
-36.6565,142.8616
-36.7337,142.3486
-36.6602,142.8725
-36.3637,142.2809
-36.6631,142.8568
-36.2395,143.6281
-36.5117,144.5622
-36.5078,144.5819
-36.7187,143.8052
-36.7153,143.8228
-36.882,142.711
-36.5061,144.5677
-36.2418,143.6233
-37.7581,143.1792
-36.6658,143.1676
-36.4144,143.2722
-37.761,143.1635
-36.6964,141.8646
-36.731,142.3634
-37.7506,143.1603
-37.4622,143.087
-37.5135,142.7239
-37.6403,142.8697
-36.8792,142.7263
-36.3296,142.3495
-36.3431,143.3326
-36.3463,143.3158
-36.8031,142.9262
-36.8716,142.7331
-36.6174,142.1869
-36.6147,142.2015
-36.7906,141.7939
-36.4385,141.7445
-36.7881,141.8078
-36.9456,141.8491
-37.9561,143.5462
-36.8743,142.7178
-37.5916,143.133
-37.5811,143.1299
-36.6535,142.8773
-36.667,142.8646
-36.3257,141.0897
-36.3741,141.108
-36.431,141.1437
-36.4287,141.1568
-36.4361,141.1725
-36.4339,141.1857
-36.2186,141.5942
-36.4316,141.1988
-36.2959,141.6784
-36.2934,141.6923
-36.0169,141.6869
-36.4402,141.3259
-36.4379,141.3393
-36.0789,144.2287
-36.6121,143.5271
-38.0889,143.9863
-38.0935,143.9821
-36.6227,143.5089
-36.7148,143.4706
-36.1149,147.4958
-36.6142,143.5006
-36.7074,143.4651
-36.4531,141.0033
-36.1372,141.8117
-37.5579,143.5684
-36.2525,143.6507
-36.299,141.1289
-36.2561,143.6439
-36.309,141.1343
-36.4427,141.1902
-37.9512,143.9594
-35.33,142.4125
-37.7794,143.1348
-37.7889,143.1323
-37.0554,141.7717
-35.6141,143.8668
-36.0918,145.0301
-36.0686,146.0604
-36.0656,146.0766
-36.3196,145.9165
-36.0893,145.0445
-36.294,145.1055
-36.0889,145.0362
-36.6896,145.5399
-36.2851,145.8134
-36.3497,145.8725
-36.3496,145.9335
-36.3514,145.9217
-36.2833,145.8251
-36.1967,145.1941
