latout,lonout
-37.2722,142.2575
-37.269,142.2408
-38.2214,146.2157
-38.2195,146.2041
-37.6067,143.3271
-37.0601,143.8988
-36.9431,143.704
-37.8332,143.7908
-37.6157,143.3293
-38.2267,146.2048
-37.7852,143.429
-36.8114,145.867
-36.3511,141.5403
-36.1878,143.5101
-36.5825,144.7061
-36.186,143.5214
-36.3962,144.5349
-35.9973,143.4881
-36.4055,144.5372
-36.1195,143.5342
-37.3173,143.0357
-37.3229,143.0338
-36.3602,145.5611
-36.2492,145.8135
-36.2507,145.8007
-36.3618,145.5479
-36.2411,145.799
-36.2806,145.9805
-36.1491,143.6017
-36.452,143.0665
-36.4525,143.0598
-37.3077,143.0601
-38.4811,146.5038
-38.0694,142.4464
-38.0574,143.8712
-38.5072,143.3156
-38.043,146.6714
-38.0417,146.6653
-37.5064,143.1014
-37.5045,143.1133
-37.5156,143.1038
-37.5137,143.1156
-37.0924,143.9315
-37.8863,141.0544
-37.8847,141.0658
-37.7615,141.5487
-37.4885,142.9736
-37.4904,142.9619
-37.3085,143.0633
-37.3258,143.939
-37.5867,143.0535
-37.5511,142.8792
-36.7564,141.6202
-36.2051,143.387
-36.6318,144.5186
-35.2128,142.1853
-35.2146,142.1739
-36.5717,144.8027
-36.11,145.933
-35.4557,143.3268
-36.3329,145.7935
-36.3358,145.7776
-36.3224,145.7905
-36.3254,145.7746
-35.9514,145.3952
-37.3061,143.0637
-37.3041,143.0395
-37.3043,143.0585
-37.3024,143.0342
-37.3087,143.0521
-37.8851,141.2995
-37.3096,143.0642
-37.3059,143.0461
-38.4574,146.5847
-37.3152,143.0532
-37.607,143.0013
-37.6161,143.0032
-37.6146,143.015
-36.3594,142.9404
-37.3095,143.0465
-37.308,143.0582
-38.4548,146.5841
-38.3645,143.8551
-38.4506,146.5773
-38.4525,146.5653
-38.4568,146.572
-36.1508,147.4885
-36.2984,145.6872
-36.5414,144.8277
-34.6017,141.4323
-34.5924,141.4306
-34.5938,141.4187
-34.5953,141.4069
-37.9824,141.0882
-34.2032,142.0335
-38.3958,146.6954
-37.4176,142.8987
-36.3937,144.3642
-37.0007,143.0522
-38.0065,141.1945
-38.0081,141.1825
-37.4863,142.9379
-38.002,141.1881
-38.0035,141.1761
-37.9427,143.4693
-35.9077,145.3747
-36.2727,146.0153
-34.7379,142.4019
-36.1327,141.7756
-36.5949,145.7781
-37.8155,141.0282
-36.5976,145.7737
-37.4467,145.2821
-37.4568,145.284
-36.4171,144.3229
-37.1277,145.4977
-37.126,145.5166
-37.3602,145.6681
-37.3619,145.6492
-35.9315,145.3322
-37.1264,145.5124
-37.1184,145.5167
-37.1246,145.5241
-37.1199,145.5139
-37.1251,145.5381
-35.8697,142.4849
-35.8606,142.4827
-35.6807,143.2383
-36.0185,143.852
