latout,lonout
-38.2303,147.1693
-38.2362,147.1583
-38.2341,147.1709
-37.7945,148.2326
-37.7994,148.2137
-37.7722,148.1912
-37.7673,148.2192
-37.7796,148.2081
-37.7772,148.2221
-37.7747,148.1772
-37.7599,148.2024
-37.7623,148.1884
-37.7648,148.1744
-37.7697,148.2053
-37.7524,148.1856
-37.792,148.2465
-37.7821,148.194
-37.7747,148.236
-37.7995,148.2045
-37.7549,148.1715
-37.7895,148.2109
-37.7871,148.225
-37.797,148.2278
-37.7945,148.2418
-37.797,148.2185
-37.7846,148.2389
-38.2801,146.1988
-38.285,146.2056
-37.1555,148.7167
-37.2028,147.4881
-37.2059,147.4714
-37.3352,147.5396
-37.3324,147.5546
-37.3455,147.5434
-37.1479,148.6949
-37.1443,148.7133
-37.1255,148.6886
-37.1331,148.7101
-37.1367,148.6918
-38.0457,146.6459
-37.237,142.9567
-36.6172,143.748
-37.2272,148.8982
-37.2856,148.8153
-37.2145,148.8959
-37.6209,148.3007
-37.339,147.6213
-37.8483,145.9128
-37.8685,145.905
-37.8655,145.8891
-37.8455,145.8983
-37.2231,148.8861
-37.7121,147.7374
-37.6759,148.4733
-37.6779,148.4609
-37.6571,148.4682
-37.6591,148.4558
-37.2261,148.8845
-37.2758,149.0127
-37.8199,147.978
-37.8263,145.8873
-37.8279,145.8759
-37.787,146.0306
-37.7194,147.7518
-37.7213,147.7399
-37.7064,147.7733
-37.6972,147.771
-37.7729,146.9855
