latout,lonout
-36.168,145.8514
-36.6666,145.2555
-37.2895,143.5694
-37.305,143.5443
-37.3029,143.571
-37.2992,143.5481
-37.2973,143.5748
-37.9115,143.602
-37.8782,143.3703
-37.872,143.3647
-37.5426,143.227
-37.5406,143.2553
-37.3806,145.9145
-37.8075,145.9736
-37.722,143.4266
-37.3708,145.8934
-37.745,143.408
-37.3098,146.1941
-37.7513,143.4018
-37.3835,145.9084
-37.3739,145.8859
-37.3605,145.9037
-37.7469,143.3801
-37.7533,143.374
-37.3823,145.8951
-37.9165,145.8969
-37.7977,145.9533
-37.3855,145.8876
-37.724,143.3989
-37.796,145.972
-37.372,145.9061
-36.7203,141.3939
-36.4316,141.2055
-35.7614,143.8437
-36.1701,142.053
-35.7651,142.0852
-35.7662,142.0898
-35.763,142.1161
-36.4295,141.2418
-36.1706,142.0579
-36.6089,142.4446
-36.156,141.5897
-36.1538,141.5941
-36.1141,141.6787
-36.1157,141.6664
-37.9068,145.9048
-37.8046,146.0305
-37.8064,146.019
-35.4616,143.7249
-34.2599,141.6184
-36.9298,142.7088
-37.308,142.9925
-37.1094,143.0783
-37.0758,141.0532
-37.0774,141.042
-37.3637,145.8356
-36.4015,145.5114
-37.3606,145.8519
-36.6967,145.2643
-37.374,145.8384
-37.377,145.8222
-37.9052,145.774
-37.8356,145.979
-36.6941,145.2789
-37.449,143.5042
-37.4583,143.5066
-36.3526,142.2008
-36.3435,142.1986
-36.0978,143.428
-36.0999,143.4156
-36.1853,145.911
-36.1959,145.9141
-36.1114,145.1241
-36.1203,145.637
-36.1929,145.9301
-36.1823,145.927
-35.4038,143.267
-36.7854,141.9044
-35.7527,143.8867
-36.3198,141.7531
-35.4133,143.2694
-36.6082,141.9743
-36.8399,142.2188
-36.8836,142.1637
-36.291,141.758
-36.221,141.7933
-36.1603,141.8841
-36.162,141.8728
-36.1045,141.7721
-36.1062,141.7608
-36.0954,141.77
-36.0971,141.7587
-36.6988,142.7
-36.697,142.7117
-36.1127,142.1492
-36.1144,142.1378
-35.4538,143.203
-35.4997,143.3105
-36.0844,141.7111
-36.0862,141.7226
-37.2154,146.2406
-35.8453,142.049
-35.8335,142.0506
-37.9268,143.4895
-37.9513,144.6118
-37.9356,143.4833
-37.9375,143.5095
-36.9451,142.8689
-36.7554,142.6511
-37.4175,145.5916
-37.3164,147.4978
-37.4476,147.6333
-37.403,145.5907
-37.78,148.4081
-37.4348,147.6328
-37.7906,143.379
-37.4328,147.6577
-37.4455,147.6584
-37.3171,147.4926
-36.5471,142.0901
-36.548,142.0871
-37.639,143.3476
-37.6391,142.9036
-37.6441,142.9136
-38.0044,143.9118
-37.6402,143.3525
-38.2094,146.8399
-38.3484,147.0446
-38.2154,146.8652
-38.2169,146.8536
-38.2078,146.8515
-38.2003,146.8379
-37.6785,146.1432
-37.4583,148.246
-37.4493,148.2439
-37.4015,145.5947
-36.7652,147.129
-35.6923,143.1619
-35.7025,143.1636
-35.2466,141.1143
-38.0963,146.9723
-38.3558,147.037
-38.0058,142.6179
-37.1846,143.8112
-37.8084,143.3482
-38.3531,147.0409
-37.8036,142.3151
-37.7973,142.3196
-36.6992,142.7259
-37.9776,143.3848
-37.9761,143.3964
-37.5043,142.8753
-37.8552,142.5132
-37.8536,142.5253
-36.9924,141.8666
-37.8056,142.8233
-36.9908,141.879
-37.7456,142.993
-37.7548,142.995
-37.7623,143.081
-37.8168,142.9286
-36.6391,142.4075
-36.634,142.2244
-37.8435,143.8367
-35.8131,142.1286
-35.8116,142.1403
-36.6355,142.2124
-36.4346,141.5458
-36.6102,142.7011
-36.6086,142.7126
-36.9025,141.0145
-36.904,141.0013
-35.8057,142.1325
-36.3174,145.7286
-36.111,145.983
-37.8412,147.1611
-37.7801,148.3988
-37.3808,145.6111
-37.7826,148.3846
-37.7367,145.3351
-37.5819,148.5779
-36.3193,145.7169
-36.0316,145.6825
-36.0669,145.6856
-37.7776,148.413
-37.5793,148.5922
-36.0393,145.6789
-37.7703,148.3362
-36.4024,145.7196
-36.0163,145.9415
-36.2811,145.4378
-37.3791,145.6227
-37.3196,145.5895
-38.3333,143.876
-36.3121,145.4214
-36.1763,145.7545
-37.7752,148.3675
-37.5894,148.5951
-37.5822,148.5864
-36.4155,141.0155
-36.7388,141.4541
-37.8068,143.3598
-36.3746,141.3613
-37.3946,143.5541
-35.9055,143.6874
-35.1144,141.6614
-35.1482,141.819
-34.3949,141.7567
-35.6779,143.1775
-37.9282,146.066
-37.9356,146.0526
-37.9372,146.064
-37.9479,146.0734
-37.9265,146.0546
-36.6515,142.6013
-36.6498,142.5868
-37.9024,144.3938
-37.219,147.4394
-37.2173,147.4735
-37.2244,147.4343
-37.2086,147.4357
-37.2067,147.4705
-37.2225,147.4682
-36.6982,141.6419
-36.7013,141.6353
-37.8363,142.7486
-37.3085,149.3756
-37.3257,149.121
-37.3253,149.3911
-37.3268,149.3795
-37.3192,149.366
-36.7409,147.1244
-36.7621,147.1201
-36.7508,147.1307
-36.731,147.1225
-36.3478,144.5331
-36.4025,145.7704
-36.5655,145.5104
-37.7011,146.2045
-35.24,142.9798
-36.729,142.6015
-36.7168,142.6153
-35.2381,142.9863
-35.2383,142.9938
-36.7185,142.5997
-35.2365,143.0003
-37.6421,148.6083
-36.0832,146.5515
-36.4625,141.0446
-36.0181,143.2048
-36.353,143.3506
-36.2562,143.2599
-36.9341,142.2424
-36.8684,142.0921
-36.0743,141.6648
-36.8354,142.2018
-36.8295,142.1685
-36.8275,142.209
-37.8253,143.6167
-37.8249,143.6237
-36.6805,142.5399
-36.6826,142.5017
-36.6509,142.4991
-36.641,142.4906
-37.403,143.6927
-37.4036,143.688
-36.0891,143.4777
-36.9052,143.5409
-36.4492,144.768
-37.8274,143.5825
-36.8904,143.5394
-37.8268,143.5896
-37.5813,142.7377
-37.595,142.6863
-37.5939,142.6943
-35.7074,143.1849
-35.7059,143.1971
-36.1518,144.0231
-36.1418,144.0258
-36.3879,141.4274
-37.6183,143.0014
-37.6199,142.99
-37.6265,142.9448
-37.6175,142.9427
-37.6076,142.882
-37.6093,142.8707
-37.8779,143.3027
-36.9502,142.2013
-36.8839,142.21
-36.8855,142.1987
-36.8871,142.1875
-35.7629,143.3433
-35.7646,143.3321
-36.4468,141.0436
-36.3318,141.0016
-36.885,141.8786
-36.7824,141.8851
-36.4819,141.6635
-36.4397,141.7061
-36.4413,141.6948
-36.4507,141.557
-36.4295,141.5758
-36.3961,141.6154
-36.3976,141.6041
-36.3639,141.6612
-37.8871,143.9273
-37.8888,143.9158
-37.9812,143.8485
-37.9829,143.837
-37.7574,142.8634
-37.7591,142.8521
-37.9076,141.9182
-36.982,143.5052
-36.9837,143.4939
-36.7908,141.618
-37.9296,143.3924
-37.0756,143.6154
-36.8162,142.6231
-36.8178,142.6119
-36.8364,142.5467
-37.2003,143.8232
-37.2021,143.8117
-37.1913,143.821
-37.193,143.8095
-36.9368,143.4996
-36.9385,143.4883
-36.3861,143.2983
-36.4129,143.1189
-36.4146,143.1077
-36.2771,143.2907
-36.1928,143.1716
-36.1945,143.1604
-37.8804,143.7234
-37.8821,143.7119
-37.4411,143.018
-37.3851,142.8935
-37.3867,142.8822
-36.7472,141.3318
-36.7093,143.3519
-36.5403,144.6782
-36.6013,144.6379
-36.6032,144.626
-37.6597,143.3445
-37.5322,143.4615
-37.55,143.154
-37.5393,143.1632
-37.541,143.1519
-37.5426,143.1406
-37.532,143.1498
-36.1837,143.542
-36.6139,142.5023
-36.6155,142.4911
-36.5536,142.5349
-37.4595,144.9492
-37.4615,144.9371
-35.9128,141.8639
-37.793,143.0659
-37.7849,142.9936
-37.7461,142.9428
-38.0258,142.3959
-38.0274,142.3844
-37.8189,142.5609
-37.8174,142.3724
-37.6687,143.3466
-36.953,143.0137
-35.7984,142.7298
-35.8074,142.7318
-37.0888,141.0358
-37.0903,141.024
-37.0734,141.0812
-37.0749,141.0694
-37.0765,141.0576
-37.0657,141.0675
-37.0672,141.0557
-37.6839,142.6069
-37.5288,143.0438
-36.6613,141.3547
-36.6629,141.3432
-36.2652,141.1014
-36.2667,141.0899
-36.4117,141.1671
-36.7311,144.0007
-36.5572,144.0539
-36.559,144.0423
-36.6515,143.9152
-36.6532,143.9037
-37.8061,142.252
-37.8077,142.2406
