latout,lonout
-36.6796,145.3464
-36.5131,146.1762
-36.451,145.6627
-37.4095,142.9119
-38.0324,141.6162
-36.5566,144.7099
-37.9622,142.0816
-37.9598,142.0955
-37.7165,142.6375
-37.7193,142.6225
-37.7064,142.6345
-37.7091,142.6195
-37.6861,142.6284
-37.6888,142.6135
-37.6781,142.6365
-37.6808,142.6217
-37.5748,142.6305
-37.5775,142.6156
-36.7875,143.9772
-36.4357,144.2674
-37.7748,142.6706
-37.771,142.6767
-37.3548,142.9379
-37.9097,142.8336
-37.1359,143.9201
-37.1249,143.9166
-37.8027,142.1609
-37.7927,142.1581
-37.7721,142.6855
-36.5684,144.7136
-38.1295,141.292
-38.1316,141.2792
-38.015,143.6529
-38.0182,143.6364
-38.0244,143.6035
-37.4533,142.9954
-37.4862,143.0547
-37.8651,143.1681
-37.8579,143.1754
-37.5252,142.9027
-37.4833,143.0704
-37.5146,143.0799
-37.6592,142.7414
-37.6565,142.7565
-37.6667,142.733
-37.6639,142.748
-37.5187,143.0884
-36.8973,141.2644
-36.8951,141.2776
-37.5003,143.4211
-36.2212,144.7079
-36.2253,144.6876
-35.8279,143.7567
-35.814,142.0368
-36.3574,141.5938
-36.383,141.3872
-34.9628,142.889
-37.2514,142.0538
-37.242,142.052
-37.231,142.0625
-38.2325,144.0568
-38.3461,144.0735
-38.227,143.9116
-38.3388,144.0584
-38.3576,144.0634
-38.3555,144.076
-38.6516,143.5741
-38.225,143.924
-36.2537,141.2904
-37.6929,143.1574
-37.9677,143.5674
-36.3308,141.7604
-38.0148,141.0032
-37.1389,141.4034
-37.1405,141.3922
-37.5008,143.0835
-37.5027,143.0716
-36.7624,142.9588
-37.4916,143.0812
-36.7532,142.9565
-37.4935,143.0693
-36.3859,141.2635
-37.386,142.9436
-37.4973,143.0456
-36.9778,142.0621
-36.9688,142.0599
-37.5241,143.2384
-37.5911,142.6908
-37.5802,142.7002
-37.582,142.6886
-36.9705,142.0486
-37.1829,142.6373
-37.6032,143.0165
-37.1811,142.649
-37.192,142.6396
-36.6434,141.5845
-37.1902,142.6512
-36.2521,141.3015
-36.3171,141.3001
-37.5009,142.6736
-38.0041,143.9043
-37.985,142.344
-36.1826,142.0712
-37.4407,142.7555
-37.8689,142.8635
-37.836,142.8918
-37.8379,142.88
-37.8068,142.8356
-37.8087,142.8239
-37.7633,142.7704
-37.7651,142.7588
-36.1843,142.0599
-35.1037,142.5928
-35.1971,141.026
-35.008,142.8587
-34.1194,141.0275
-36.3519,145.5664
-36.3993,145.5965
-34.9128,143.0456
-34.9137,143.0387
-36.1197,147.8237
-36.1213,147.8038
-36.258,145.6275
-36.1321,147.5131
-36.1332,145.8677
-36.1345,147.4955
-37.5269,145.6266
-37.5398,145.6228
-36.2532,145.6518
-36.1404,145.8463
-36.1385,145.8751
-36.2467,146.0071
-36.1472,145.8691
-36.1341,147.4903
-36.2561,145.6573
-38.4914,146.608
-38.4931,146.619
-36.9835,145.8625
-38.5024,146.5993
-38.5041,146.6171
-38.1468,141.2783
-38.1378,141.2804
-37.3269,141.0303
-36.8573,145.8905
-38.4426,146.5021
-35.9318,142.1202
-36.6116,141.2892
-36.6145,141.2734
-36.6183,141.2813
-36.8615,145.8811
-36.8468,145.9025
-36.8474,145.8991
-36.86,145.8968
-38.5125,146.5654
-38.5038,146.5492
-36.5352,144.6952
-36.8025,141.9176
-36.8266,145.8745
-36.6116,145.2812
-36.7106,146.5783
-36.8228,145.8512
-36.7889,145.9671
-36.9828,145.8565
-36.8668,145.8968
-36.7385,145.28
-36.8282,145.859
-36.8684,145.8813
-36.6151,145.2706
-36.7121,146.565
-36.8211,145.8668
-36.6133,145.2648
-36.7993,145.9691
-36.4629,143.0773
-36.4643,143.0824
-36.8077,145.8798
-36.8109,145.8723
-36.8085,145.8857
-36.7318,145.896
-36.7409,145.8942
-36.7975,142.8826
-36.7994,142.8943
-38.0463,141.4646
-38.0441,141.4518
-38.0444,141.4718
-38.0423,141.4591
-36.8795,141.9733
-36.8681,141.9832
-36.8701,141.9709
-36.8363,142.117
-36.9902,143.8483
-36.9929,143.8337
-36.8822,141.9796
-36.8842,141.9673
-36.9225,141.4064
-36.9056,142.7479
-36.9452,141.8936
-36.9565,141.8838
-36.9546,141.896
-36.9526,141.9083
-36.9034,142.761
-37.7463,141.5096
-38.0419,141.4562
-38.04,141.4681
-38.0092,141.301
-38.0111,141.2893
-38.0029,141.2928
-37.003,143.8366
-37.7218,142.1781
-37.1323,142.5631
-36.7944,145.0974
-36.3009,146.0696
-36.0118,145.5867
-36.042,145.5563
-36.3803,145.5473
-36.6696,145.254
-36.4631,145.6565
-36.3766,145.5657
-36.3919,144.761
-36.0081,145.6055
-36.0368,145.56
-36.5534,145.5546
-36.2289,141.7499
-35.9497,142.0788
-35.9592,142.0813
-36.3025,141.7498
-36.4551,144.6205
-37.0789,143.8486
-36.7623,142.5173
-36.7689,142.5113
-36.4016,144.0446
-36.4804,144.6996
-36.4823,144.672
-36.3346,145.6513
-36.3351,145.6443
-37.4155,145.3245
-36.2862,145.4447
-37.3399,145.623
-37.3295,145.618
-37.3882,145.8379
-37.3887,145.8316
-37.4023,145.3229
-37.4175,145.299
-36.3491,145.4767
-37.3268,145.6222
-36.3476,145.4836
-36.5721,144.1582
-37.8912,141.5387
-37.762,141.4032
-37.7612,141.4159
-38.5338,146.4974
-38.5242,146.4956
-36.6713,146.8501
-36.6165,144.7473
-36.4342,145.359
-37.6193,143.4995
-37.0933,142.537
-36.0716,147.6183
-36.0541,146.5783
-36.0642,147.6502
-36.0256,145.5957
-36.6677,141.4606
-38.1441,141.2728
-38.1477,141.2672
-38.1496,141.2968
-38.3482,146.6149
-38.358,146.6285
-38.3486,146.608
-38.0784,143.9356
-37.5535,143.551
-37.5206,142.7055
-36.4779,144.4897
-36.4654,144.4881
-36.477,144.485
-37.518,142.7003
-36.3951,142.5445
-37.8176,141.7292
-36.1296,143.7057
-37.8197,141.7223
-37.8024,141.728
-37.8045,141.7211
-37.1143,142.5162
-36.1933,146.048
-36.0773,147.6401
-36.3758,145.461
-36.1088,145.6241
-36.3705,145.465
-36.1071,145.6428
-36.3722,145.4456
-36.3745,144.803
-36.0682,147.6465
-36.3276,146.0617
-36.3293,146.0569
-36.0954,146.0105
-36.3763,144.7818
-36.0937,146.0282
-36.195,146.0302
-36.6841,145.5284
-36.0671,147.6384
-37.6226,143.5339
-37.6135,143.532
-38.3546,146.6229
-38.3565,146.6108
