latout,lonout
-35.9093,141.9427
-38.1962,143.0488
-38.175,144.019
-38.1642,144.0156
-38.1649,144.0105
-36.3418,146.1006
-36.3387,146.1075
-37.4782,143.1448
-37.0563,142.9953
-37.9083,143.5884
-36.2723,142.2721
-36.254,142.6674
-37.7521,142.9987
-36.2512,142.683
-36.2695,142.287
-36.336,141.4648
-36.8119,142.6056
-36.2651,142.2803
-37.5461,143.1057
-36.7355,141.6559
-37.6365,142.6158
-37.9115,143.5718
-37.5119,143.022
-37.5161,143.0305
-36.4056,142.4111
-36.8848,142.7791
-37.4572,143.1386
-36.0498,145.8585
-36.0518,145.8519
-36.6965,141.6851
-36.7068,141.6821
-38.3786,146.6017
-38.3803,146.6134
-37.5492,145.7589
-38.0216,143.5337
-36.8773,141.683
-36.7243,143.4922
-37.0451,141.9809
-35.8488,141.8415
-37.0541,141.9831
-36.9605,141.4345
-36.684,142.8754
-36.4875,144.0021
-36.1016,146.4835
-36.4858,143.9946
-35.8506,141.8302
-36.6821,142.8872
-36.9833,143.923
-36.3986,142.4052
-36.4897,143.9892
-36.825,142.8667
-37.0434,141.9923
-36.9622,141.4233
-37.4342,145.6399
-36.3439,146.1265
-36.3409,146.1425
-37.4368,145.6254
-36.0919,146.4534
-37.4259,145.1395
-37.4111,145.1376
-37.4271,145.1066
-37.4249,145.1441
-38.3143,146.3007
-36.4426,141.2798
-36.4796,146.7372
-38.1382,143.9858
-36.9878,141.8663
-37.584,142.7966
-36.389,141.1079
-36.3816,141.0939
-36.6247,141.8248
-36.1496,141.454
-36.1551,141.4483
-36.9784,141.8639
-36.6797,141.0155
-36.3908,141.0962
-36.3798,141.1057
-37.5862,142.7836
-37.5744,142.794
-38.553,146.4185
-38.5553,146.4052
-36.1596,146.4343
-36.1646,146.4138
-36.1621,146.4279
-36.1621,146.4202
-35.6635,142.112
-36.7308,142.6852
-36.7308,142.6727
-36.7421,142.6835
-36.7327,142.6908
-36.3629,145.9116
-36.3613,145.9228
-36.6468,145.926
-36.6451,145.9372
-36.6558,145.928
-36.1398,147.4903
-36.6959,141.4905
-36.686,141.4879
-36.9033,143.9579
-38.3722,146.4737
-38.3738,146.4854
-38.3853,146.469
-36.9034,143.9686
-36.6393,142.168
-36.6302,142.1659
-37.5529,143.0667
-36.6155,142.1387
-36.6081,142.1433
-36.632,142.1544
-37.2861,143.8953
-36.6411,142.1566
-37.5511,143.0786
-37.1854,145.982
-37.1998,145.9805
-36.9525,143.8098
-36.6761,142.5187
-36.817,142.678
-37.0282,142.961
-37.6509,143.2931
-37.639,143.3063
-37.6493,143.308
-37.6406,143.2914
-36.5231,142.5764
-37.6776,141.1057
