latout,lonout
-36.7728,143.2191
-36.5623,143.8414
-36.5606,143.8574
-36.784,143.2207
-36.7875,143.5846
-36.596,143.7344
-36.6047,143.7427
-36.5936,143.7393
-36.5972,143.7211
-36.7763,143.2262
-36.7794,143.2101
-36.7742,143.2185
-36.7635,143.2156
-37.444,143.2592
-36.8114,143.7174
-36.7738,143.2085
-36.5938,143.735
-36.68,143.6235
-36.6038,143.7431
-36.6883,143.6295
-36.7109,143.2242
-36.8156,143.6762
-36.7875,143.2101
-36.7808,143.2164
-36.8137,143.702
-37.0257,143.7848
-37.1626,143.6318
-37.1585,143.6566
-37.1699,143.6467
-37.1605,143.6441
-37.0731,142.7704
-36.7774,143.8051
-36.7755,143.8254
-36.7874,143.8271
-36.7893,143.8069
-36.7481,144.1828
-37.5166,144.2395
-37.5128,144.3179
-37.5304,144.3397
-37.523,144.3212
-37.5202,144.3365
-37.5407,144.3426
-37.5208,144.234
-37.6903,147.6683
-36.7882,143.8197
-36.7909,143.805
-36.7875,144.1802
-36.7753,144.1942
-36.7859,144.196
-36.777,144.1786
-36.7913,144.1864
-36.7736,144.2097
-37.947,146.6885
-37.9402,146.7022
-37.9493,146.7002
-37.9477,146.6886
-37.0173,144.0654
-37.4755,144.3261
-37.4851,144.3287
-37.0195,144.0526
-37.4829,144.3417
-37.451,144.4695
-37.4176,144.4877
-37.4733,144.3389
-38.4908,143.7287
-37.9472,146.6791
-36.8631,144.2957
-36.8341,144.288
-37.3659,144.2263
-37.3638,144.2331
-38.5051,143.7202
-37.4593,144.0478
-37.3766,143.7243
-37.3782,143.713
-37.3687,144.2308
-36.8028,144.3233
-37.8006,147.885
