latout,lonout
-36.3412,143.6354
-37.3309,143.1217
-37.3285,143.1355
-37.4753,143.3648
-37.4791,143.3577
-37.4768,143.3521
-37.6918,143.5923
-37.6902,143.6049
-37.8636,144.1697
-36.9406,143.2679
-36.9387,143.2799
-36.9404,143.2809
-37.6213,143.446
-37.6138,143.4499
-37.8627,144.1748
-37.7579,144.693
-37.9786,145.6222
-37.9766,145.6483
-37.9448,144.354
-37.9466,144.3423
-37.6104,149.3065
-37.6089,149.3196
-37.6065,149.3122
-37.608,149.2924
-37.6185,149.2802
-37.602,149.3107
-37.6087,149.282
-37.6103,149.2954
-37.6201,149.2938
-37.6231,149.284
-37.628,149.261
-37.6009,149.3251
-37.6058,149.3023
-37.3842,149.3363
-37.5958,149.3192
-37.6302,149.2322
-37.6324,149.2675
-37.6443,149.2334
-37.6281,149.2617
-37.6343,149.2377
-37.6422,149.2635
-37.5822,149.316
-37.5905,149.3297
-37.5841,149.3361
-37.6615,149.2851
-37.6469,149.2903
