latout,lonout
-37.0612,146.0413
-37.2503,141.2949
-37.2538,141.3011
-36.508,146.8497
-37.9371,144.6423
-37.3784,142.1247
-37.4548,141.7515
-37.4524,141.7653
-37.3791,142.1226
-36.4616,141.426
-37.8851,147.5052
-37.887,147.517
-37.4569,141.5906
-37.6079,142.4993
-38.4168,147.0419
-38.4177,147.0405
-38.4194,147.029
-37.3956,141.3815
-37.8473,141.4028
-37.4063,141.3914
-37.4048,141.3796
-37.4017,141.4054
-37.5427,141.1646
-37.4167,141.3904
-37.5345,141.1564
-37.5456,141.1599
-37.4083,141.381
-37.4047,141.3996
-37.4054,141.387
-38.4178,147.032
-38.4163,147.0445
-37.4071,141.4041
-37.4089,141.3874
-37.4017,142.6392
-37.399,142.6542
-36.5542,141.3213
