latout,lonout
-37.819,143.7733
-37.5665,141.9179
-37.5668,141.9123
-36.683,146.6569
-36.6282,146.6394
-38.4763,143.1078
-38.4782,143.1332
-38.4727,143.1028
-38.4745,143.1282
-38.5225,146.4379
-36.0122,145.5705
-38.3986,146.6569
-36.7083,146.6746
-37.9322,141.0976
-37.9307,141.1112
-37.9283,141.1179
-37.5698,141.9268
-37.2926,141.8354
-37.9299,141.1044
-37.5852,148.7971
-36.9352,146.2153
-37.0719,141.9817
-37.2981,141.8306
-37.0735,141.9694
-37.588,148.7817
-38.3977,146.6501
-38.4745,143.1151
-36.0587,147.6397
-36.0622,147.6186
-36.0657,145.9368
-36.0511,147.6237
-36.0995,147.6429
-36.0487,147.6369
-36.0714,145.9314
-36.0676,145.9249
-36.1072,147.6586
-36.061,147.6261
-36.0972,147.6564
-36.0597,147.6327
-36.9197,146.1759
-36.8634,146.1324
-36.0861,147.6626
-36.0903,147.6575
-36.8751,146.1241
-36.8623,146.1265
-37.4254,143.0316
-37.3337,141.0721
-37.3222,141.0807
-37.3206,141.0678
-37.3302,141.066
-37.5965,142.8304
-37.3318,141.0789
-37.436,143.03
-37.5948,142.8147
-36.6869,145.2703
-36.8478,146.1438
-36.6861,145.2624
-36.8426,146.1351
-36.8663,146.1054
-36.8645,146.1463
-37.6103,149.0246
-36.8759,146.14
-37.601,149.0312
-37.6174,149.2071
-36.0195,145.0782
-36.5383,145.769
-36.0198,145.0862
-37.6985,142.7366
-36.8394,146.1512
-36.8092,145.8786
-36.8076,145.8939
-36.836,146.1831
-36.8376,146.1673
-37.6504,149.1755
-36.0835,145.9917
-37.3139,141.0541
-36.4118,145.8092
-37.6196,145.6819
-36.0881,145.8178
-37.3796,145.9
-37.6181,145.6935
-36.0819,146.003
-37.92,143.7941
-37.8266,141.8496
-36.0972,145.8197
-37.3781,145.9117
-38.4708,143.1021
-38.0561,142.0648
-38.0535,142.0754
-37.0017,147.7541
-37.7532,141.5133
-37.9015,143.3342
-37.9,143.347
-37.8977,143.3413
-37.9248,143.7767
-37.9342,143.7786
-37.5592,143.5407
-37.3484,143.1862
-37.5561,143.5656
-37.8516,141.6234
-37.5671,143.555
-37.5576,143.5532
-37.5482,143.5513
-37.3212,141.0414
-37.3166,141.0603
-37.3303,141.0395
-37.3572,143.1908
-37.311,141.0154
-38.4379,146.6803
-37.4911,142.1533
-37.4872,142.148
-37.8379,141.8465
-37.4853,142.1688
-37.479,142.1516
-37.4928,142.1323
-36.8783,147.892
-36.8799,147.8805
-37.1854,141.6143
-37.486,142.1717
-36.0897,147.4776
-37.3993,141.5952
-37.1291,144.5977
-38.3876,147.0506
-38.3889,147.0514
-38.3873,147.0639
-37.1316,144.5992
-38.1838,146.4343
-38.1944,146.425
-38.1961,146.4136
-38.1854,146.4229
-38.1928,146.4365
-38.2581,142.8197
-38.2167,146.7679
-37.736,141.3595
-38.2188,146.2946
-38.2308,146.2922
-38.2207,146.3162
-38.2327,146.3145
-38.2698,146.2646
