latout,lonout
-37.7816,147.7097
-37.7806,147.6979
-37.9237,143.3949
-37.756,147.5345
-37.7544,147.5502
-37.3626,141.1621
-37.1951,143.8017
-37.361,141.1734
-37.37,141.1755
-37.6873,141.3133
-38.1359,145.281
-34.7921,141.446
-34.8022,141.4477
-34.6287,141.784
-34.6379,141.7822
-34.6956,141.7956
-34.7047,141.7977
-34.7138,141.7998
-34.6938,141.8069
-34.7064,141.7865
-34.6756,141.8027
-34.6847,141.8047
-34.6864,141.7935
-34.9213,142.5076
-34.9189,142.5036
-37.7338,141.2138
-37.7304,141.2175
-34.9284,142.5057
-34.9274,142.4971
-37.9596,144.3977
-37.9686,144.3998
-37.9522,144.3842
-37.9506,144.3956
-37.9613,144.3863
-34.8591,142.577
-34.8713,142.5564
-34.8698,142.5676
-34.8819,142.5471
-34.8804,142.5583
-34.8606,142.5658
-34.8485,142.5863
-34.85,142.5751
-34.8515,142.5639
