latout,lonout
-36.9025,145.0398
-37.5108,144.2642
-37.5068,144.2682
-37.2951,143.3954
-37.2967,143.384
-36.5587,145.624
-36.5482,145.6223
-37.2584,142.9036
-37.2487,142.901
-37.9472,143.528
-36.5294,145.9054
-36.5265,145.9123
-36.5324,145.9211
-36.6882,144.7711
-36.6938,144.7458
-36.6988,144.7424
-36.4498,143.4364
-36.4396,143.4137
-36.444,143.4215
-34.8052,141.4466
-34.8227,141.4004
-34.8247,141.3884
-34.8266,141.3763
-34.8207,141.4125
-34.8187,141.4247
-34.8167,141.4368
-37.5397,143.0361
-37.5277,143.0467
-37.53,143.0334
-37.518,143.0441
-34.8112,141.4102
-34.8132,141.3981
-34.8072,141.4345
-34.8321,141.4028
-34.8361,141.3786
-34.796,141.4038
