latout,lonout
-37.7862,141.7957
-37.7877,141.784
-36.0111,143.7909
-36.0096,143.8026
-36.4879,144.8743
-36.5445,141.4825
-36.5427,141.5005
-36.5424,141.4874
-36.5537,141.489
-36.552,141.507
-37.7841,141.7742
-37.7785,141.6841
-37.786,141.6977
-37.7753,141.7075
-37.7769,141.6958
-37.9054,141.1304
-37.9037,141.1147
-37.5678,141.1494
-37.5617,141.1766
-38.1701,141.9612
-38.164,141.9547
-37.435,143.2596
-38.1743,141.9565
-37.5593,141.1485
-37.5796,141.2654
-37.8824,141.736
-37.3157,141.3084
-37.327,141.3119
-37.3307,141.2934
-37.3194,141.2898
-36.8549,147.7545
-36.8474,147.741
-36.9935,147.4682
