latout,lonout
-37.7156,142.7649
-37.7138,142.7766
-37.871,145.9683
-37.6474,142.0652
-38.1805,144.0255
-38.1047,143.9198
-38.0953,143.9173
-37.8152,142.3153
-37.7104,143.298
-37.6624,142.0685
-37.8119,142.3323
-37.8114,142.3251
-37.664,142.076
-38.1793,144.0154
-38.1811,143.9946
-37.5566,143.14
-37.8371,146.0254
-37.5492,145.514
-37.5503,145.5394
-37.2255,145.8964
-37.5585,143.1172
-37.8354,146.0414
-37.7422,146.1652
-36.7304,141.0022
-37.7798,145.9154
-37.5538,145.504
-37.8406,145.9925
-37.551,145.4965
-37.8956,143.5456
-37.7406,146.1798
-37.8248,146.0404
-37.929,143.9233
-37.8975,143.5238
-37.8989,143.5529
-37.8016,145.9553
-37.6979,143.3072
-37.9308,143.9025
-37.8422,145.9771
-37.6466,144.1752
-37.9007,143.5311
-36.7161,141.0007
-37.3836,142.896
-37.2149,145.8953
-37.773,145.9201
-37.9428,143.9041
-37.8055,146.0201
-37.83,145.9911
-37.8316,145.9756
-37.8309,145.9827
-37.5244,145.5417
-37.5265,145.5293
-37.52,145.5542
-37.5255,145.546
-37.5164,145.5363
-37.8449,143.14
-37.9519,143.3607
-37.3548,143.594
-37.8466,143.1287
-37.6784,143.1473
-37.5832,143.4251
-37.5815,143.4365
-35.0091,142.2231
-37.5686,145.5506
-37.175,145.2049
-37.1725,145.2192
-36.0984,143.6442
-37.6593,142.8795
-36.5815,145.5159
-36.5853,145.4982
-37.3731,143.5813
-37.3698,143.598
-35.8986,141.2123
-37.6564,142.8949
-37.5629,143.5636
-37.9674,143.574
-36.5805,145.5207
-36.9373,141.6593
-37.8355,142.5605
-36.0981,145.6033
-35.7114,142.1455
-37.8383,142.568
-36.2149,146.0514
-37.4526,145.3715
-36.2152,146.0386
-36.2135,146.0563
-36.3612,146.8149
-37.3817,145.9111
-37.3918,141.3382
-36.3517,146.8126
