latout,lonout
-37.2994,146.9908
-37.3012,146.9706
-37.2876,146.9882
-37.2893,146.9683
-37.1012,147.18
-37.0895,147.1776
-38.031,145.6429
-37.9741,145.6599
-37.9757,145.6485
-37.9773,145.637
-37.9635,145.6693
-37.9651,145.6579
-37.9667,145.6465
-37.9683,145.635
-37.9699,145.6235
-37.9545,145.6673
-37.9561,145.6558
-37.4376,147.1891
-37.5747,145.8863
-37.5763,145.875
-37.3025,146.989
-37.2916,146.9985
-37.2934,146.9867
-37.2952,146.9751
-37.2969,146.9639
-37.3107,146.8726
-37.2843,146.9847
-37.2861,146.9731
-37.2878,146.962
-37.3016,146.8704
-37.2771,146.9709
-37.2788,146.9598
-37.0898,147.1741
-37.0471,145.4514
-37.0834,147.1853
-37.279,146.9727
-37.2837,146.9944
-37.2971,146.993
-37.2742,146.9667
-37.2792,146.9888
-37.2926,146.9876
-37.9622,145.6756
-37.9695,145.6434
-37.9758,145.6707
-37.0831,147.1647
-37.0848,147.1759
-37.0865,147.1871
-37.0919,147.1683
-37.2817,146.9586
-37.2834,146.9703
-37.2852,146.9815
-37.2869,146.9927
-37.2925,146.9681
-37.2959,146.9908
-37.2976,147.002
-37.3056,146.871
-37.3074,146.8822
-37.4363,147.1855
-37.438,147.1968
-37.4397,147.2081
-37.4414,147.2193
-37.447,147.1946
-37.4487,147.2059
-37.4504,147.2171
-37.64,146.7062
-37.6563,146.6906
-37.5741,145.8851
-37.9558,145.6624
-37.9577,145.6744
-37.9589,145.6433
-37.9609,145.6553
-37.9628,145.6671
-37.9648,145.6791
-37.9662,145.6293
-37.9682,145.6412
-37.9701,145.6531
-37.9721,145.6649
-37.9754,145.6266
-37.9773,145.6386
-37.9793,145.6504
-37.9812,145.6622
-37.9832,145.6741
-37.9865,145.636
-37.9885,145.6479
-37.9904,145.6599
-37.9957,145.6338
-37.9977,145.6458
-37.9996,145.6577
-38.0016,145.6696
-38.0069,145.6436
-38.0089,145.6557
-38.0108,145.6677
-38.0128,145.6794
-38.0181,145.6533
-38.02,145.6651
-38.0253,145.6386
-38.0272,145.6507
-38.0364,145.6482
-37.9089,143.5184
-38.4012,146.3798
-38.4131,146.3877
-38.4012,146.3981
-38.4034,146.3851
-38.0387,145.666
-38.0408,145.6535
-38.0251,145.6887
-38.0272,145.6761
-38.0293,145.6634
-38.0314,145.6507
-38.0335,145.6384
-38.0158,145.6857
-38.0179,145.6731
-38.02,145.6603
-38.0063,145.6833
-37.9969,145.6811
-37.9853,145.6912
-37.9874,145.6786
-37.9938,145.6407
-37.9959,145.628
-37.976,145.6882
-37.9781,145.6758
-37.9801,145.6634
-37.9843,145.6382
-37.9864,145.6257
-37.9665,145.6857
-37.9687,145.673
-37.9708,145.6603
-37.9729,145.6477
-37.975,145.6353
-37.9771,145.623
-37.9592,145.6707
-37.9614,145.658
-37.9635,145.6452
-37.9657,145.6325
-37.9677,145.6202
-37.9498,145.6684
-37.6168,146.6937
-37.4451,147.1945
-37.4478,147.1797
-37.4351,147.1913
-37.4375,147.1777
-37.5815,145.8879
-37.3045,147.0029
-37.2999,146.9697
-37.2797,146.9648
-37.282,146.9522
-37.2627,146.3056
-37.6514,146.7141
-37.6536,146.7096
-37.6355,146.7106
-37.6374,146.6515
-37.6376,146.7036
-37.4413,147.2079
-37.4405,147.2008
-38.3909,146.4014
-38.3991,146.3684
