latout,lonout
-34.4142,142.2716
-34.2809,142.1956
-37.5563,148.0276
-37.562,148.0358
-37.5703,148.0299
-37.5851,148.0332
-37.3353,148.0641
-37.5691,148.0251
-37.3348,148.0594
-37.3993,148.0815
-37.415,148.1051
-37.4065,148.0881
-37.3963,148.0864
-37.4008,148.0674
-37.3978,148.0726
-37.4252,148.107
-37.4455,148.1109
-37.4338,148.1233
-37.4353,148.1091
-37.437,148.0943
-37.5701,148.0338
-37.4367,148.0877
-37.4063,148.1229
-38.4982,146.95
-37.4378,148.0908
-37.3358,148.0729
-37.3632,148.0603
-37.3272,148.083
-37.332,148.0911
-37.3299,148.0865
-37.332,148.0989
-37.4359,148.1039
-37.4454,148.1016
-37.4561,148.143
-35.9628,141.0776
-35.9612,141.0887
-38.2265,147.1671
-37.4512,148.1069
