latout,lonout
-36.6691,142.5201
-36.6736,142.5169
-36.551,142.5787
-36.4556,142.8785
-36.8373,142.039
-36.0462,143.8906
-36.4043,142.5466
-36.4028,142.5597
-37.9262,144.0896
-37.9245,144.1062
-36.7687,142.7133
-36.6835,141.6344
-36.7803,142.7149
-36.5778,142.6077
-37.1409,144.1377
-36.4328,144.3144
-36.213,141.4939
-36.3099,142.7724
-36.3117,142.7607
-36.0988,142.3521
-36.097,142.3636
-36.1006,142.3406
-36.3588,143.1133
-36.7017,142.5381
-36.2692,143.1768
-36.3783,143.7311
-36.3799,143.7148
-36.3675,143.7294
-36.3691,143.7131
-36.3757,143.724
-36.3775,143.7077
-37.858,143.4275
