latout,lonout
-35.61,141.5401
-36.0532,145.516
-36.4446,144.7841
-36.2202,145.9989
-34.8318,141.7496
-34.841,141.7516
-34.8392,141.7629
-34.8483,141.765
-34.8575,141.7671
-34.8666,141.7692
-34.8648,141.7805
-34.8757,141.7713
-34.874,141.7826
-34.8848,141.7735
-34.8831,141.7847
-34.8914,141.7818
-34.9005,141.7839
-36.2193,146.0082
-36.2172,146.0362
-36.2248,146.0136
-36.2257,145.9239
-36.0428,145.6369
-36.0447,145.6076
-36.0392,145.6322
-36.0413,145.6029
-36.0217,145.6139
-37.5566,148.0087
-36.0242,145.6278
-37.5476,148.011
-37.3291,144.0623
-37.9176,142.4922
-38.1977,141.7117
-38.2057,141.7265
-38.1146,141.8089
-37.7742,148.1022
-37.0001,146.1086
-37.545,148.0034
-36.2586,146.1214
-36.2826,144.7943
-36.2843,144.783
-36.1531,145.689
-36.1881,145.6491
-36.2232,145.7127
-36.5961,144.8635
-36.4642,146.1731
-36.2221,146.0193
-36.2128,146.017
-36.9186,142.3581
-34.841,142.5352
-36.5063,142.0734
-36.5156,142.0753
-37.764,148.0967
-37.6647,148.4612
-36.2132,145.8417
-37.6651,148.466
-37.7257,146.1929
-37.7424,146.197
-37.7461,146.2021
-37.7444,146.2449
-37.7571,146.2443
-36.2152,145.7968
-37.4035,145.8803
-37.386,145.8279
-37.3841,145.8738
-37.4031,145.8298
-37.4052,145.834
-37.2206,148.8765
-37.4012,145.8756
-38.2685,141.402
-38.2685,141.4068
-38.2562,141.4028
-36.564,145.4053
-36.5673,145.4115
-36.6638,144.8688
-37.7409,146.1979
-37.724,146.1944
-37.5714,145.5573
-35.6532,141.7262
-35.6596,141.7207
-37.0837,143.3572
-37.0688,143.3507
-37.0712,143.3571
-37.0853,143.3371
-38.274,141.4102
-38.2574,141.4201
-38.2693,141.4182
-38.2621,141.4118
-37.8915,145.883
-37.8878,145.8648
-37.3896,145.6565
-37.9029,145.8807
-37.0122,143.8934
-37.0067,143.8685
-38.4982,143.5038
-38.5016,143.4732
-38.4914,143.4713
-38.3912,144.0042
-38.3996,144.0201
-38.3897,144.0181
-37.0184,143.2405
-37.5779,143.4033
-36.7231,142.3555
-37.5677,143.4015
-36.7215,142.3715
-36.7276,142.3453
-36.726,142.3613
-37.1218,143.6844
-37.1202,143.6982
-37.7012,147.6041
-36.0707,146.5882
-36.0692,146.5993
-36.13,146.0236
-36.0263,145.5683
-36.7089,146.159
-36.6296,146.9267
-36.6402,146.9175
-36.6386,146.9287
-36.6312,146.9155
-36.6778,146.9142
-36.0416,145.6657
-36.0476,145.6905
-37.4442,145.9365
-36.5558,144.9418
-36.0536,146.2567
-36.052,146.2679
-36.8368,145.1139
-36.8511,146.0485
-36.8602,146.0504
-37.0008,146.1098
-37.0202,146.155
-36.1077,145.7209
-36.1092,145.7095
-36.0154,145.9294
-36.3572,145.9077
-37.6979,148.7302
-37.7616,146.9844
-37.7859,147.1427
-37.7843,147.1541
-37.7924,147.1499
-36.7795,144.8472
-36.792,144.8244
-36.7904,144.8367
-36.535,145.4033
-36.5335,145.4151
-36.8526,146.0368
-37.8116,146.3448
-37.8222,146.3354
-37.5655,148.0234
-37.6068,147.993
-37.4977,148.3502
-37.4667,148.307
-37.4684,148.2957
-37.4559,148.3161
-37.4451,148.3254
-37.4283,148.3277
-37.8888,145.7539
-37.8903,145.742
-37.8816,145.758
-37.8831,145.746
-36.3725,145.7223
-37.5138,145.4733
-37.5122,145.4856
-37.523,145.5497
-37.5215,145.5615
-37.5386,145.5029
-37.5479,145.5048
-37.5718,145.5165
-37.5739,147.9667
-37.4526,147.979
-37.5401,148.0056
-37.3904,145.651
-37.3889,145.6627
-37.3996,145.6532
-37.3981,145.6648
-37.6158,147.9951
-37.6225,147.9497
-37.6242,147.9383
-37.6259,147.927
-37.7613,147.8824
-36.4947,144.8481
-36.5057,144.8377
-36.5042,144.8499
-37.9011,145.879
-37.8919,145.8768
-37.8303,146.2042
-37.2626,146.0647
-37.2535,146.0627
-36.1682,145.8095
-36.1697,145.7981
-36.1606,145.7962
-37.7379,147.724
-37.7396,147.7127
-37.7149,147.7538
-37.6371,147.5356
-37.6538,147.5462
-37.6521,147.5575
-37.2571,147.8032
-37.2481,147.8011
-36.6731,144.807
-36.5929,144.7988
-36.5945,144.7865
-36.5835,144.797
-37.7029,147.5928
-37.7799,145.9571
-37.7814,145.9453
-36.3935,144.0175
-38.474,146.9445
-36.2067,144.2992
-37.5917,142.7356
-38.483,146.9466
-37.5955,142.7416
-38.4814,146.9582
-36.4721,147.6918
-36.4704,147.7029
-36.2655,147.841
-36.2638,147.8521
-36.2548,147.85
-36.2565,147.8389
-35.5816,143.2395
-35.3086,143.3273
-35.5831,143.2257
-35.3185,143.3291
-35.3285,143.3308
-35.5566,143.4563
-35.3269,143.3442
-36.1686,141.9185
-36.1577,141.9168
-35.3368,143.3459
-35.3384,143.3325
-36.1703,141.902
-36.1594,141.9003
-35.6913,143.349
-35.6813,143.3472
-37.6063,147.9964
-37.1728,148.8026
-37.3134,149.3866
-37.3511,149.454
-37.637,147.5472
-37.3542,149.4308
-37.3526,149.4424
-37.1713,148.8144
-37.3225,149.3885
-37.3618,149.4443
-37.3586,149.4673
-36.8381,142.623
-36.8284,142.6205
-36.8946,143.8051
-38.0058,143.6231
-38.0712,142.9885
-36.6246,142.616
-36.6153,142.6188
-36.893,143.5412
-36.6169,142.6076
-37.64,142.136
-37.6415,142.1246
-36.8947,143.5299
-37.7821,143.0808
-36.613,144.0648
-37.8398,142.2482
-37.0307,143.4366
-37.0292,143.4489
-37.8679,143.6306
-37.8664,143.6431
-37.878,143.2305
-37.7982,142.2551
-37.7997,142.241
-36.8931,143.5354
-36.92,143.0069
-37.7724,143.079
-37.3026,143.9078
-36.6355,144.8529
-38.0776,142.9186
-38.0873,142.9205
-38.0858,142.9338
-38.099,142.9906
-36.6586,142.4711
-36.282,142.5642
-35.2792,141.1519
-35.2689,141.1502
-36.6219,142.6115
-35.2721,141.144
-35.2704,141.1583
-36.657,142.4843
-36.6204,142.6245
-36.5165,142.5588
-38.1033,143.6859
-38.2708,143.8403
-38.2652,143.8657
-37.6339,143.0051
-36.3384,142.1095
-36.3281,142.1129
-36.3403,142.1169
-37.6336,143.0121
-37.629,143.0284
-36.7037,145.2779
-37.9503,143.5908
-37.7218,142.0983
-37.1255,141.8811
-37.7743,142.2712
-37.8797,143.2382
-37.9321,143.6111
-37.9375,143.5862
-37.8617,142.5653
-36.9396,142.1199
-37.8571,142.5872
-37.7303,142.0957
-37.8771,143.2424
-37.8823,143.2188
-37.1298,141.8607
-37.1209,141.8727
-36.3705,144.3476
-36.3721,144.3327
-36.6371,144.6953
-37.0703,141.9537
-36.4363,141.826
-36.8574,143.4834
-36.8557,143.5002
-37.0326,143.4359
-37.0343,143.4188
-36.5674,144.0039
-35.6862,143.0709
-36.582,144.0698
-35.7183,143.1958
-37.0233,143.4171
-35.7203,143.1843
-36.5804,144.0853
-36.6524,142.6953
-35.7187,143.2011
-36.5787,144.1008
-35.935,143.0736
-36.7402,142.9562
-36.7406,142.9443
-35.9333,143.0908
-36.0405,143.269
-36.0422,143.2522
-37.0691,143.9711
-37.0787,141.9976
-36.796,142.251
-36.7841,142.2493
-37.0684,141.9748
-36.0693,143.7593
-36.358,143.9205
-36.3563,143.9362
-35.9818,143.6271
-36.071,143.7434
-36.1572,145.9441
-36.0428,145.7042
-36.0443,145.6915
-36.0611,145.9079
-36.0714,145.6311
-36.5105,144.9135
-36.0729,145.6183
-36.0745,145.6054
-36.5089,144.9275
-36.2022,146.0548
-36.2006,146.0672
-36.4346,145.0421
-36.3714,144.8055
-36.3813,144.7994
-36.3798,144.8134
-35.2678,141.156
-35.2697,141.1632
-36.0847,142.3519
-36.1495,141.5648
-37.0013,142.5288
-36.6548,142.1966
-37.003,142.5401
-36.2011,145.8262
-36.0925,146.1633
-36.0941,146.1761
-36.2966,142.7821
-36.8831,141.8804
-36.5186,144.12
-37.0099,142.5327
-35.3934,143.3139
-35.39,143.3315
-37.833,141.2776
-37.8308,141.2907
-36.6554,141.8271
-36.6752,142.0041
-36.5158,144.6611
-37.8404,141.2933
-36.6726,142.0185
-36.7466,142.0599
-36.8138,142.1468
-37.8426,141.2803
-36.8111,142.1613
-36.9,142.1407
-36.9058,142.1477
-37.7323,143.3838
-37.7217,143.3805
-36.3564,141.8299
-36.3589,141.8157
-37.8636,143.4371
-36.5401,144.1123
-37.9038,143.2276
-37.8609,143.4294
-37.3339,141.371
-36.5438,144.0937
-37.8971,143.2355
-37.9001,143.2196
-35.2569,143.418
-36.209,141.5561
-36.1665,143.7719
-36.17,143.7538
-37.0023,141.9045
-36.5249,144.1275
-36.3671,141.1786
-36.5135,144.124
-37.1102,141.8239
-37.3242,141.3683
-36.9894,143.9078
-36.7247,141.0789
-37.0048,141.8904
-36.8653,143.4691
-35.7046,143.506
-35.6275,143.2483
-35.6242,143.2656
-36.887,143.4758
-36.7235,142.5759
-36.6498,144.035
-36.7426,142.2582
-36.5815,144.0856
-35.2591,143.4116
-37.599,142.5991
-37.6357,143.2049
-36.3042,142.8011
-36.2936,142.798
-36.1967,142.7643
-36.944,142.1129
-36.9466,142.0985
-36.9365,142.0956
-37.7491,142.1138
-36.7263,142.586
-37.0915,141.0337
-37.0944,141.0265
-37.0922,141.0394
-36.5208,144.6698
-36.8856,141.8664
-36.4809,144.1883
-36.3737,143.8918
-36.0433,143.5702
-36.9436,141.0006
-36.9414,141.0135
-36.3197,144.5228
-37.5851,142.6743
-37.5879,142.6592
-37.5749,142.6713
-35.4949,142.4801
-37.5777,142.6562
-36.8422,145.1065
-36.5833,145.5749
-36.0416,145.7307
-36.0365,145.7545
-36.0319,145.5964
-37.0146,145.9982
-36.38,146.0236
-36.3132,144.8309
-37.6174,145.668
-37.6215,145.6482
-36.2745,145.7696
-36.2781,145.7531
-36.2729,145.7767
-36.3613,145.8061
-36.0557,146.5859
-36.0691,146.5903
-37.6197,145.6745
-37.6238,145.6553
-36.0745,145.6405
-36.1613,145.6767
-36.0292,145.6006
-36.5845,145.5703
-36.3633,145.7866
-36.3581,145.8103
-36.3006,145.8367
-35.1013,143.0212
-35.0724,141.9858
-35.076,141.9921
-35.0751,141.9707
-35.0788,141.9771
-35.0684,141.9743
-35.0657,141.9893
-35.0183,141.9239
-37.9789,146.2885
-37.9806,146.2699
-37.4641,145.5124
-37.4623,145.5316
-35.9778,145.1433
-35.9836,145.1374
-36.1786,145.8203
-36.0761,145.8172
-36.0517,146.6389
-36.1034,145.8829
-36.413,145.7217
-36.4112,145.7404
-36.0921,145.8812
-36.4211,145.0434
-36.4036,145.1031
-36.4054,145.0827
-36.103,145.8945
-36.0917,145.8928
-36.1855,145.8449
-36.5215,145.533
-36.1882,145.8402
-36.1768,145.8385
-37.6599,146.0719
-37.5925,145.5635
-37.5945,145.5408
-36.1872,145.8267
-38.1722,143.065
-38.1862,143.0665
-35.9929,142.6064
-37.4423,142.8251
-35.988,142.5993
-36.4716,144.1638
-35.953,143.3724
-35.6634,143.4493
-36.7679,143.5412
-36.733,142.9064
-36.7272,142.8984
-36.8251,142.8635
-36.7628,143.5454
-37.0698,143.2259
-35.5706,143.0072
-35.5686,143.034
-35.5843,143.0087
-35.5822,143.0355
-35.6459,143.2094
-37.8197,143.4675
-35.6593,143.2109
-37.6867,143.2969
-36.6829,143.4712
-36.6809,143.4971
-36.6918,143.4794
-37.0255,141.8292
-36.626,142.9445
-36.6169,144.1155
-36.6276,144.6094
-36.6152,144.6078
-35.5897,143.4542
-35.5996,143.4624
-35.6525,143.4684
-36.6672,142.3237
-35.6615,143.4743
-36.5915,142.7633
-37.0271,141.825
-36.2977,143.2713
-36.306,143.2787
-36.9519,143.4195
-36.9538,143.3931
-37.2914,143.8768
-36.958,143.4156
-36.9445,143.414
-36.9465,143.3875
-37.8129,143.4618
-36.7251,142.9269
-37.0615,143.2063
-37.0569,143.2407
-37.0676,143.2312
-37.06,143.2179
-37.0691,143.2198
-37.0508,143.2161
-37.0524,143.2045
-37.0584,143.2293
-37.0493,143.2274
-35.3035,142.0617
-36.437,144.722
-36.4461,144.7197
-37.0602,143.2253
-35.3063,142.0766
-37.0623,143.2375
-37.9765,143.3753
-37.9349,143.6315
-37.9745,143.3874
-37.9602,143.5358
-37.9694,143.5383
-38.2685,141.5265
-38.0723,143.9798
-38.1633,143.0181
-38.1614,143.03
-38.0743,143.9672
-37.8816,146.122
-37.8787,146.1378
-36.134,145.1204
-36.4165,145.9393
-36.0611,146.5808
-36.0621,146.5743
-36.2897,145.7406
-36.1041,145.5605
-36.6549,144.8029
-36.1238,145.1176
-36.3478,146.1239
-36.3447,146.1401
-36.1233,146.5621
-36.6947,145.3226
-36.0566,145.5794
-36.3971,145.0913
-36.3624,144.8795
-36.0637,145.8967
-36.4072,145.0941
-36.4046,145.1086
-36.0436,145.7068
-36.2524,143.2297
-37.689,142.137
-37.0623,143.2515
-37.7435,143.6705
-36.241,143.2395
-37.8936,143.372
-36.3408,141.1039
-36.3611,141.028
-37.8187,143.5937
-36.3685,141.0411
-37.6908,142.1255
-36.243,143.2273
-37.8167,143.606
-38.0084,141.6652
-36.7702,142.7696
-36.3939,141.0584
-36.3923,141.0695
-36.3248,142.3212
-37.9452,143.0484
-37.9434,143.0603
-37.9469,143.0983
-37.9561,143.1007
-36.2816,141.454
-36.527,144.7023
-36.3266,142.3097
-36.5294,144.6886
-36.2164,142.36
-36.6996,142.9296
-36.6484,143.4005
-36.2072,142.3578
-36.3274,141.0148
-36.6778,142.8256
-37.4932,143.3813
-36.4688,144.4522
-35.5715,143.5551
-36.2803,141.7612
-36.6796,142.8138
-36.6685,142.8233
-36.6704,142.8115
-36.2785,141.7725
-36.2893,141.7634
-35.7893,142.8824
-36.2876,141.7746
