latout,lonout
-38.5636,146.3856
-38.562,146.3727
-38.3163,146.0697
-38.3166,146.0663
-38.3277,146.0697
-38.5614,146.3594
-36.6386,146.6651
-38.2763,146.2695
-38.5577,146.3782
-37.4793,143.3404
-37.1005,141.1118
-37.1024,141.1002
-37.8433,144.2873
-37.4033,142.9642
-37.4436,143.078
-37.832,144.293
-37.4545,143.0832
-37.3771,143.4682
-37.3788,143.4568
-37.635,143.4121
-37.3216,141.0252
-37.3199,141.0099
-37.1847,149.0228
-37.1863,149.0115
-36.1724,142.7932
-36.1533,143.5297
-36.144,143.5279
-36.2662,145.4846
-38.2871,141.523
-37.1089,141.1116
-36.3769,141.5243
-36.3733,141.5074
-36.3693,141.5273
-37.1849,149.0313
-37.1745,149.0284
-37.1669,149.0101
-37.1698,148.9946
-37.1566,149.0067
-37.1596,148.9909
-37.1717,149.0435
-37.1821,149.0463
-37.327,141.1572
-37.3254,141.1731
-37.8021,147.0405
-37.804,147.0638
-37.8167,147.0627
-37.8166,147.056
-38.0974,146.9267
-38.4993,146.9753
-37.6756,143.2416
-37.2975,143.1851
