latout,lonout
-37.295,141.1312
-37.3022,141.1076
-37.3003,141.1272
-37.2967,141.1116
-37.2886,141.1254
-37.2904,141.1058
-37.2853,141.091
-37.2955,141.094
-38.4107,147.0329
-38.4068,147.0443
-38.4075,147.0499
-38.4102,147.0314
-38.0719,144.1206
-37.2837,141.0976
-36.5831,142.6643
-37.2747,141.0799
-36.5943,142.653
-37.273,141.0959
-36.5928,142.6661
-37.2607,141.11
-36.5846,142.6512
-36.5815,142.6572
-36.1529,147.6232
-37.7387,142.7854
-38.3944,147.0396
-38.4114,147.045
-38.396,147.0359
-37.8705,143.4204
-37.5013,141.9744
