latout,lonout
-37.4782,148.1174
-37.4675,148.1266
-37.453,148.1109
-37.4773,148.0973
-37.4695,148.0895
-37.3655,148.0523
-37.375,148.0543
-37.3862,148.0431
-37.3846,148.0558
-37.4617,148.0887
-37.4601,148.1015
-37.4696,148.1032
-37.3766,148.0415
-37.4591,148.0923
-37.4689,148.1255
-37.4664,148.1435
-37.4717,148.119
-37.3797,148.0529
-37.0868,145.3633
-38.1273,143.8198
-37.2932,141.2449
-37.2948,141.2316
-37.8049,144.1498
-37.2475,141.2775
-37.2468,141.2696
-37.5882,141.2589
-37.5864,141.2706
-35.3211,143.5024
-35.3231,143.5094
-36.7588,144.1577
-37.3397,143.1224
