latout,lonout
-35.9061,145.1538
-36.9622,144.4888
-37.5329,143.4707
-37.5428,143.4735
-37.5305,143.4845
-37.5312,143.4778
-37.5336,143.4641
-37.5905,144.6828
-37.5821,144.6893
-35.6567,141.9359
-35.6602,141.9541
-35.7396,141.9437
-35.717,141.9504
-35.6571,141.9492
-34.6206,141.9048
-35.7642,141.881
-35.7657,141.8699
-35.7673,141.8588
-35.7551,141.8791
-35.7567,141.868
-35.7582,141.8569
-35.7461,141.8772
-35.6834,141.9382
-35.6819,141.9493
-35.6803,141.9603
-35.77,141.0315
-35.7715,141.02
-35.743,141.8994
-35.6426,141.9637
-35.6548,141.9435
-35.6532,141.9545
-35.6638,141.9454
-35.6623,141.9565
-35.6607,141.9676
-35.6591,141.9786
-35.6728,141.9473
-35.6713,141.9584
-35.6697,141.9695
-35.6866,141.916
-35.685,141.9271
-35.7776,141.0448
-35.7792,141.0333
-35.7807,141.0219
-35.2239,142.2623
-35.2189,142.2855
-35.2315,142.2895
-35.2265,142.3129
-35.2392,142.3169
-35.2208,142.2805
-35.2334,142.2992
-35.2218,142.2892
-35.2197,142.2767
-35.2406,142.3176
-35.2355,142.3116
-35.2448,142.3423
-35.2376,142.3239
-35.6652,141.9821
-35.6578,141.9972
-35.6556,141.9845
-35.2239,142.3016
-35.2313,142.2868
-35.226,142.3139
-35.2227,142.3056
-35.8384,141.0401
-35.8194,141.0353
-35.8177,141.0211
-35.8161,141.0069
-35.8368,141.0258
-35.6496,141.9108
-35.6554,142.0713
-35.6793,141.9865
-36.9704,142.4046
-35.6488,142.0074
-36.9724,142.4234
-36.9742,142.4417
-36.9697,142.3991
-36.9715,142.4175
-35.8092,141.037
-35.8076,141.0228
-35.8059,141.0086
-36.9733,142.4363
-36.9809,142.3976
-36.9827,142.416
-36.9845,142.4345
-35.6455,141.9756
-35.23,142.2715
-35.2244,142.3219
-35.8133,141.0009
-35.6513,141.9266
-35.6579,141.9898
-35.767,141.8539
-35.7653,141.8383
-35.6799,141.8901
-35.6783,141.8744
-35.8352,141.0116
-35.6423,141.982
-35.6441,141.9979
-35.6595,142.0058
-35.6458,142.0137
-35.8149,141.015
-35.6471,141.9915
-35.8283,141.0417
-35.8267,141.0275
-35.8251,141.0133
-35.7872,141.0262
-35.7957,141.0103
-35.7856,141.012
-36.9686,142.3874
-35.6662,142.0697
-35.7685,141.0438
-35.6537,142.0553
-35.7309,141.9236
-35.7293,141.9078
-35.7047,141.9182
-35.6461,141.9173
-35.7064,141.934
-35.7261,141.9149
-35.6686,141.9882
-35.6548,141.9962
-35.6703,142.0041
-35.7974,141.0245
-35.799,141.0387
-35.8181,141.0435
-36.9593,142.4066
-35.6618,142.06
-35.6635,142.076
-35.2546,142.3771
-35.2529,142.3606
-35.6085,141.9711
-35.6209,141.9853
-35.6226,142.0012
-35.6316,141.9837
-35.6333,141.9995
-35.2479,142.3116
-35.8165,141.0292
-35.242,142.3622
-35.2403,142.3459
-35.237,142.3133
-35.2353,142.297
-35.2337,142.2807
-35.232,142.2646
-35.2278,142.3313
-35.2261,142.315
-35.2406,142.3691
-35.2388,142.3527
-35.6351,142.0154
-35.6354,141.9189
-35.2353,142.3202
-35.2336,142.3039
-35.6372,141.9346
-35.2318,142.2877
-38.139,146.1945
-38.1422,146.1921
-35.7369,141.9261
-35.7078,141.9154
-36.9804,142.3648
-36.9951,142.369
-36.9778,142.368
-36.9925,142.3725
-35.2419,142.2319
-35.6692,142.0099
-35.6773,141.9765
-35.6545,142.0045
-35.2467,142.35
-35.8592,141.0565
-35.2552,142.3141
-35.2636,142.2784
-35.2401,142.3086
-35.2486,142.2729
-35.257,142.2374
-35.2335,142.2674
-35.6626,141.9712
-35.642,141.9922
-35.6786,141.9049
-35.7093,141.9082
-35.6714,142.0029
-35.6792,141.9694
-35.6567,141.9975
-35.7866,141.8422
-35.7892,141.8381
-35.8316,141.0468
-35.852,141.0226
-35.8454,141.0517
-35.8658,141.0274
-35.2891,142.3392
-35.2719,142.3672
-35.2805,142.3312
-35.2891,142.2954
-35.2568,142.3616
-35.2654,142.3258
-35.2741,142.29
-35.2416,142.3561
-35.2503,142.3204
-35.2589,142.2847
-35.2675,142.2493
-35.2352,142.3149
-35.2439,142.2792
-35.2525,142.2438
-35.2288,142.2737
-35.2374,142.2384
-34.6419,141.8606
-34.6569,141.8659
-34.6487,141.9006
-34.6431,141.9031
-34.6337,141.8952
-34.6515,141.8685
-38.1337,146.1972
-38.1353,146.184
-37.0431,147.9548
-36.2907,147.2696
-36.2999,147.2716
-36.2768,147.1602
-36.2783,147.1485
-36.2891,147.2815
-37.2692,148.5076
-37.2708,148.4962
-36.2815,147.2677
-37.5214,148.8745
-36.2983,147.2833
-36.2799,147.2797
-35.659,142.0116
-35.7396,141.9883
-37.0113,142.3282
-36.9994,142.3266
-36.9875,142.3249
-36.9756,142.3233
-37.002,142.4307
-37.0195,142.3708
-37.0176,142.3913
-37.0157,142.4122
-37.0138,142.4331
-37.0314,142.372
-37.0295,142.3923
-37.0276,142.4134
-37.0414,142.394
-37.0057,142.3902
-36.9666,142.4253
-36.9903,142.4281
-36.9919,142.4095
-36.9938,142.3885
-36.9649,142.444
-37.0093,142.3496
-36.9957,142.3682
-36.9883,142.4498
-36.9975,142.3472
-36.9766,142.4468
-36.9784,142.4265
-37.0075,142.3702
-36.9801,142.4081
-36.982,142.3866
-36.9682,142.4065
-37.0038,142.4108
-36.9839,142.3658
-36.9857,142.3453
-37.0394,142.415
-37.0251,142.3769
-37.0233,142.3976
-37.0215,142.4185
-37.037,142.3783
-37.0352,142.3988
-37.0333,142.4204
-37.047,142.4006
-37.0451,142.4223
-36.9564,142.4044
-36.9601,142.3624
-36.9701,142.3857
-36.9506,142.3969
-36.9525,142.3759
-36.972,142.364
-36.9738,142.3437
-36.9582,142.3842
-35.6608,141.9916
-36.283,147.2809
-37.0237,142.3626
-37.0468,142.3832
-37.0486,142.4093
-37.041,142.3012
-37.0511,142.3602
-37.0532,142.3873
-36.9572,142.3947
-36.9554,142.3692
-36.9535,142.343
-36.9671,142.4306
-36.9648,142.401
-37.0331,142.3846
-37.0312,142.3573
-37.0229,142.4371
-35.7335,142.0117
-35.6704,142.0238
-35.6685,141.9991
-35.6573,142.0253
-37.0211,142.4117
-37.0193,142.3852
-36.9628,142.3755
-36.9609,142.3497
-37.0217,142.3356
-37.014,142.417
-37.0174,142.3578
-37.0156,142.3314
-37.0551,142.4123
-35.6554,142.0007
-35.6742,142.0308
-35.6722,142.0061
-35.6611,142.0322
-35.659,142.0076
-36.9512,142.4032
-36.9492,142.3771
-37.0585,142.3543
-36.7599,141.7983
-35.6459,142.009
-37.012,142.3902
-37.01,142.3628
-37.008,142.3367
-37.0003,142.4184
-36.9983,142.3911
-36.9963,142.3644
-36.9944,142.3385
-36.9846,142.3925
-36.9749,142.4502
-36.9708,142.3932
-36.969,142.3681
-36.9693,142.4594
-37.0312,142.2799
-37.0395,142.3888
-37.0349,142.411
-37.0374,142.3616
-37.0354,142.3344
-37.0296,142.4407
-37.0277,142.4159
-37.0258,142.3898
-37.0366,142.4353
-37.0448,142.356
-37.049,142.3328
-37.0293,142.3301
-37.0333,142.307
-37.0415,142.4147
-37.0429,142.3286
-36.9671,142.3415
-37.2758,148.4965
-37.2686,148.511
-37.4795,148.8226
-37.3188,148.9132
-37.3279,148.9105
-37.2778,148.5084
-37.2622,148.5063
-37.4742,148.8484
-37.4776,148.8108
-36.2919,147.2804
-37.5051,148.8224
-37.2851,148.4939
-37.2666,148.4991
-37.1133,142.3381
-37.0871,142.344
-37.091,142.3503
-35.2539,142.3816
-35.2481,142.3549
-35.2347,142.3594
-35.2287,142.3324
-37.0833,142.3781
-37.0779,142.3534
-37.0706,142.3825
-37.065,142.3574
-37.0596,142.3327
-37.0577,142.3867
-37.0522,142.3616
-35.2397,142.3504
-37.0415,142.4276
-37.0175,142.3803
-36.9774,142.448
-35.2458,142.3772
-35.2591,142.3726
-35.2651,142.3992
-35.2725,142.3682
-37.1472,142.2419
-37.14,142.2721
-37.1344,142.2463
-37.1389,142.3294
-37.1276,142.2781
-37.1215,142.2508
-37.1262,142.3343
-37.1206,142.3089
-37.1147,142.2823
-37.1087,142.2555
-37.1074,142.3115
-37.1018,142.2863
-37.0959,142.2599
-37.0946,142.3161
-37.0887,142.2895
-37.083,142.2644
-37.0814,142.3188
-37.0758,142.2936
-37.0702,142.2687
-37.1114,142.3179
-37.1059,142.2924
-37.1002,142.2657
-37.0988,142.323
-37.0928,142.2953
-37.0873,142.2701
-37.0855,142.3251
-37.0799,142.2994
-37.0744,142.2744
-37.0725,142.3285
-37.067,142.3036
-37.0615,142.2787
-37.0541,142.3079
-35.7829,141.0524
-35.7971,141.0474
-35.8043,141.0787
-35.7827,141.0466
-35.7901,141.0779
-35.7969,141.0416
-35.8043,141.0729
-35.8186,141.0678
-35.8328,141.0628
-35.8401,141.0939
-35.8471,141.0577
-35.8543,141.0889
-35.8615,141.1199
-35.8465,141.0505
-35.854,141.0815
-35.8614,141.1125
-35.6147,141.9638
-35.6209,141.9915
-35.6406,142.0145
-35.6118,141.9886
-35.6254,141.984
-35.6317,142.0116
-35.6453,142.007
-35.2628,142.3911
-35.2644,142.3783
-35.2659,142.3655
-35.2783,142.2626
-35.2531,142.3893
-35.245,142.3748
-35.6256,141.9838
-35.624,141.9973
-35.634,141.999
-35.6324,142.0125
-35.6637,142.0042
-35.6575,142.058
-35.7455,141.9146
-35.7439,141.9283
-37.0356,142.4982
-37.0258,142.4963
-37.0272,142.4841
-37.0288,142.4702
-37.0173,142.4823
-37.1291,142.7411
-37.1275,142.7543
-37.1389,142.7427
-37.1373,142.7562
-35.7779,141.082
-35.7883,141.0837
-35.7867,141.0988
-35.7955,141.1155
-35.7938,141.1304
-35.8042,141.1321
-35.8012,141.1232
-35.7996,141.1382
-35.8101,141.1399
-36.9634,142.4249
-37.1224,142.4527
-37.124,142.4387
-37.1256,142.425
-37.1271,142.4113
-37.1287,142.3975
-37.1126,142.4506
-37.1142,142.4368
-37.1157,142.4231
-37.1173,142.4093
-37.1188,142.3957
-37.1109,142.4574
-37.1125,142.4437
-37.1141,142.4299
-37.1157,142.4162
-37.1173,142.4025
-37.1189,142.3888
-37.1026,142.4418
-37.1042,142.4282
-37.1058,142.4145
-37.1074,142.4006
-37.0943,142.4265
-37.0959,142.413
-37.0975,142.3987
-37.0844,142.4248
-37.086,142.4112
