latout,lonout
-37.5317,143.4585
-37.3798,142.1229
-37.6569,141.2922
-37.1296,141.1252
-37.1392,141.1278
-37.5928,148.0959
-37.5911,148.1108
-37.2865,143.1513
-36.5499,141.1574
-36.5483,141.1686
-37.2884,143.1392
-36.5573,141.1706
-36.1434,143.5956
-36.1357,143.5875
-36.1375,143.5989
-37.4734,143.3518
-36.1317,143.6259
-36.136,143.6438
-36.1325,143.6261
-37.6299,144.2652
-36.8228,143.8541
-36.8212,143.8653
-36.8197,143.8765
-36.8122,143.8633
-36.8138,143.8521
-37.2322,143.252
-37.2306,143.2662
-36.2164,146.3877
-36.2179,146.3764
-36.7481,145.4861
-36.7042,144.2518
