latout,lonout
-38.1171,146.2885
-37.3324,148.2128
-37.3339,148.1992
-37.2727,148.189
-37.2757,148.1824
-37.2602,148.1354
-37.2892,148.2091
-37.3357,148.2056
-37.339,148.2224
-37.3439,148.1295
-37.3408,148.2272
-37.3442,148.1335
-37.3457,148.1221
-37.3242,148.2119
-37.301,148.0467
-37.2934,148.0335
-37.2597,148.1442
-37.2612,148.1328
-37.9148,146.5155
-37.3333,148.2177
-37.3419,148.1757
-37.3456,148.1579
-37.3219,148.2125
-37.3425,148.1124
-37.6898,146.2285
-37.3174,148.2037
-37.306,144.1415
-37.2799,148.214
-37.2893,148.2117
-37.3101,148.2189
-37.3147,148.2236
-37.324,148.221
-37.3334,148.2183
-37.3366,148.1793
-37.3376,148.1272
-37.3438,148.1642
-37.3461,148.1773
-37.799,146.3541
-37.9133,146.5257
-37.2509,148.1422
-37.2617,148.1397
-37.3395,148.1211
-37.3504,148.1198
-37.7223,146.2883
-37.7239,146.3022
-37.9665,146.5544
-37.9715,146.5313
-37.9767,146.5076
-37.9542,146.5489
-37.9591,146.5262
-37.9643,146.5025
-37.9363,146.5686
-37.9417,146.544
-37.9467,146.5214
-37.952,146.4973
-37.9239,146.5633
-37.9292,146.5393
-37.9395,146.4925
-37.9167,146.5347
-37.9216,146.5126
-37.9379,146.5616
-37.9431,146.5372
-37.9478,146.5148
-37.9531,146.4902
-37.9254,146.5565
-37.918,146.5281
-37.9229,146.5053
-37.9005,146.5467
-37.9054,146.5237
-37.3837,148.1672
-37.3629,148.1905
-37.3696,148.1624
-37.3771,148.131
-37.3491,148.1845
-37.3557,148.1568
-37.3749,148.1882
-37.3815,148.1595
-37.3611,148.1822
-37.3675,148.1546
-37.3751,148.1217
-37.3474,148.1757
-37.3536,148.1491
-37.3397,148.1434
-37.6896,146.2252
-37.974,146.4541
-37.9092,146.4987
-37.911,146.4721
-37.9779,146.454
-37.364,148.1884
-37.3773,148.2003
-37.3793,148.1877
-37.3813,148.1755
-37.3659,148.2101
-37.368,148.1974
-37.3701,148.1849
-37.3566,148.2076
-37.3587,148.1948
-37.3522,148.1996
-37.3493,148.2055
-37.3748,148.1941
-37.3764,148.2057
-37.3015,148.23
-37.2899,148.2259
-37.2666,148.2173
-37.9603,142.4364
-37.9513,142.4342
-37.4151,142.8608
-37.3091,148.2099
-37.9695,146.4261
-37.3434,148.2048
-37.2745,148.2055
-37.2749,148.2098
-37.2766,148.1985
