latout,lonout
-37.6791,141.2736
-37.4579,141.7939
-37.6774,141.2896
-37.4563,141.8087
-37.6669,141.2878
-37.4548,141.8236
-37.4501,141.8021
-37.4485,141.8169
-37.4608,141.7966
-37.4592,141.7846
-37.4515,141.7985
-37.4438,141.8124
-37.4422,141.8004
-37.4623,141.8
-37.4508,141.7962
-37.3053,144.1595
-37.8072,143.3936
-36.4659,141.8664
-36.4642,141.8505
-36.5229,141.9518
-36.4602,141.8812
-36.4665,141.8538
-36.4867,141.9653
-36.4745,141.8864
-36.4676,141.8493
-36.5153,141.9758
-36.5153,141.9837
-37.5653,141.0004
-34.3581,142.0389
-36.1331,142.3582
