latout,lonout
-37.6389,143.5225
-37.6295,143.5244
-38.3011,146.5083
-38.3097,146.5121
-38.49,146.4014
-37.5075,145.6438
-37.5053,145.6569
-36.4417,145.7869
-36.1091,146.1005
-36.1549,147.5364
-36.2261,142.8262
-36.2155,142.8353
-36.4308,144.5576
-36.5782,142.873
-36.2245,142.8373
-36.9976,142.9658
-36.7812,143.5575
-36.9884,142.9685
-36.99,142.9572
-36.7829,143.5462
-36.4327,144.5456
-36.547,144.2843
-38.2105,146.2074
-38.2118,146.2018
-38.2263,146.1985
-38.2249,146.2041
-37.783,143.644
-37.9319,143.4386
-37.9316,143.3926
-37.93,143.4468
-37.9138,143.438
-36.2882,145.6539
-37.7795,142.9072
-36.8569,142.2976
-37.7941,142.9131
-37.7837,142.8763
-37.744,143.1676
-37.7753,142.9103
-37.7877,142.8731
-37.79,142.9162
-36.3942,141.3904
-36.3964,141.3987
-36.4034,141.3686
-36.401,141.3602
-38.4718,146.6198
-38.5036,146.5879
-38.4923,146.5867
-38.4558,146.6117
-38.3182,146.0265
-38.3065,146.0251
-37.4504,143.2188
-37.7546,142.7064
-37.4361,143.2249
-37.4468,143.2153
-37.4377,143.2133
-37.4381,143.223
-37.4407,143.2299
-37.4391,143.2271
-38.4868,146.5782
-38.4884,146.59
-38.4959,146.5762
-36.718,141.1307
-37.62,143.0164
-37.7932,142.0815
-37.7915,142.0929
-36.6526,144.7222
-36.655,144.7085
-37.6281,142.3265
-37.6172,142.3359
-37.619,142.3244
-36.2339,145.9479
-36.0491,145.8821
-35.9961,143.8115
-38.0651,142.7459
-36.2162,142.4219
-38.2768,146.5108
-37.5072,143.1558
-37.5054,143.1509
-38.4858,146.5961
-37.8124,144.2962
-37.4851,141.0264
-37.4866,141.0128
-37.5307,145.6243
-36.3676,147.3726
-36.1993,145.6524
-36.0513,145.8776
-36.56,145.4642
-36.2555,145.515
-36.1975,145.6641
-36.6621,141.3879
-36.6637,141.3752
-36.084,141.4731
-36.0826,141.4854
-36.1171,141.4414
-37.7273,146.3302
-37.7182,146.3282
-37.7365,146.3322
-37.7269,146.3338
-37.9538,144.648
-37.3921,142.5359
-36.2725,145.6016
-36.2682,145.592
-37.928,146.1604
-37.1268,141.258
-37.3959,149.2989
-37.3883,149.2856
-37.3868,149.297
-37.7806,141.5109
-37.7784,141.4983
-37.3524,145.422
-36.3782,141.3455
-36.218,142.1437
-37.8388,141.271
-37.9169,141.0116
-37.9151,141.0232
-37.945,142.5066
-36.9423,143.0171
-36.9446,143.0037
-36.2275,142.1462
-36.2296,142.1336
-36.2201,142.1311
-37.9161,144.5995
-36.4477,141.1237
-37.8146,141.4855
-38.1202,141.2988
-38.1184,141.3106
-38.1294,141.3011
-38.1275,141.3129
-36.6559,144.1319
