latout,lonout
-35.5165,142.2246
-36.5729,141.3893
-35.9986,143.7776
-35.5181,142.2115
-37.4326,143.2391
-37.4377,143.2378
-37.3491,145.7725
-37.2724,142.4856
-37.2629,142.483
-35.5387,142.2514
-35.5372,142.2645
-36.357,145.4176
-36.8567,142.999
-35.69,141.5836
-35.71,141.5889
-35.7224,141.5777
-35.6925,141.5697
-35.68,141.5809
-35.6825,141.567
-35.6701,141.5782
-35.6694,141.5856
-35.6718,141.5716
-35.7025,141.5724
-35.7,141.5863
-35.7125,141.5751
-38.0237,144.4986
-36.8228,146.1332
-37.3681,141.1557
-36.5283,143.8423
-38.3473,146.9973
-38.3356,146.9934
-38.3399,146.9729
-34.6441,141.1842
-34.6367,141.1701
-34.6348,141.1819
-34.646,141.1723
