latout,lonout
-37.6775,143.3235
-37.6754,143.311
-37.0335,144.8705
-37.0319,144.8831
-37.0305,143.253
-36.6607,143.5914
-36.6671,143.5833
-36.6751,143.59
-37.3583,144.1169
-37.3257,144.0994
-36.244,143.3623
-37.3451,144.2333
-37.3344,144.2315
-36.6457,144.2769
-36.8907,144.892
-36.8922,144.8776
-36.8842,144.8853
-36.894,144.9062
-36.335,145.2437
-36.1355,144.5107
-37.394,145.8909
-37.3955,145.9034
-34.2847,141.0941
-34.4034,141.0594
-34.3935,141.0569
-34.3911,141.0704
-34.4122,141.0686
-37.5651,141.207
-37.5561,141.2091
-37.5544,141.1978
-37.5634,141.1957
-37.5616,141.1863
-37.5589,141.2013
-37.5561,141.2164
-37.5533,141.2314
-37.5505,141.2464
-37.5719,141.1893
-37.5691,141.2043
-37.5663,141.2194
-37.5636,141.2344
-37.5608,141.2495
-37.5766,141.2224
-37.5738,141.2375
-37.5896,141.2104
-37.5868,141.2254
-37.5458,141.2133
-37.5431,141.2283
-37.5486,141.1983
-37.5514,141.1833
-37.543,141.2222
-37.5455,141.227
-37.5598,141.2283
-37.5579,141.2591
-37.5741,141.2298
-37.5721,141.2605
-37.5716,141.2249
-37.5695,141.2556
-37.579,149.1228
