latout,lonout
-35.9366,143.2592
-35.9381,143.248
-37.5198,142.4092
-37.4398,145.4109
-37.5177,142.4142
-38.0137,143.4523
-36.7932,141.1668
-37.2224,141.355
-37.2253,141.3396
-35.9789,141.0137
-37.5602,141.3106
-37.5618,141.2993
-37.3255,141.3241
-37.3158,141.3222
-36.7448,143.5778
-35.7542,141.797
-36.6285,143.7785
-36.6292,143.7717
-36.6309,143.7889
-35.7526,141.784
-36.6303,143.7957
-36.6193,143.7973
-36.6175,143.7802
-36.7655,143.8739
-36.7671,143.8604
-36.7686,143.847
-36.7702,143.8335
-37.7178,143.3194
-37.7194,143.3045
-37.7075,143.3177
-37.7091,143.3027
-37.6972,143.3159
-36.7718,143.8199
-36.7556,143.8722
-36.7572,143.8587
-36.7587,143.8453
-36.7603,143.8316
-36.7619,143.818
-36.7635,143.8043
-35.492,141.0903
-35.5184,141.0573
-36.3935,143.6321
-34.8464,141.1825
-34.8481,141.1936
-36.4122,143.6266
-34.9423,141.1746
-34.8591,141.1787
-34.87,141.1817
-34.8808,141.1848
-34.8916,141.1878
-34.8959,141.1787
-34.9067,141.1818
-34.9175,141.1849
-34.9608,141.197
-34.9315,141.1716
-34.9284,141.1879
-34.9639,141.1807
-34.95,141.194
-34.9531,141.1776
-34.9392,141.191
-36.8991,147.8993
-35.9629,145.6613
-34.8808,141.1698
-34.8901,141.1721
-36.9795,143.7455
-36.979,143.7402
-36.9811,143.7738
-36.9818,143.7791
-38.4954,146.9248
-37.5792,149.1904
-37.5797,149.1857
-37.6866,148.814
-37.6829,148.8455
-37.6847,148.8385
-37.6847,148.8209
-37.0892,143.7103
-36.7635,143.1059
-36.9636,144.7008
-37.2587,142.9116
-37.399,143.3367
-37.3878,143.3349
-37.1002,143.7118
-37.6538,148.8457
-37.3871,143.3631
-37.3929,143.3385
-37.3855,143.3518
-37.3839,143.3405
-37.1255,143.5133
-36.687,144.2644
-36.6883,144.2788
-37.1269,143.5204
-37.3909,143.3505
-36.692,144.26
-37.008,143.153
-36.9941,143.1521
-36.1,145.9217
-36.101,145.9354
-36.0914,145.9155
-36.0896,145.9337
-37.0067,143.1653
-36.9991,143.1518
-36.99,143.15
-36.9975,143.1635
