latout,lonout
-36.838,142.0497
-36.8452,142.0437
-37.601,145.6717
-37.6115,142.2107
-37.6579,149.4613
-37.6761,149.4653
-37.6472,149.4709
-37.6503,149.4477
-37.667,149.4633
-37.6488,149.4594
-37.6412,149.4458
-37.6381,149.469
-37.6397,149.4574
-37.6595,149.4497
-37.6394,149.4505
-37.6891,149.4576
-37.6382,149.4456
-37.6411,149.4281
-37.6257,149.4442
-37.62,149.5112
-37.6362,149.495
-36.9223,142.4648
-36.9196,142.4796
-36.9529,142.4736
-36.94,142.4855
-36.9475,142.5032
-36.9373,142.5003
-36.9298,142.4826
-36.9427,142.4707
-36.9502,142.4884
-36.9271,142.4974
-36.9577,142.5062
-36.9169,142.4944
-36.9325,142.4678
-36.9203,142.5068
-36.9415,142.5005
-36.9384,142.4845
-36.934,142.5197
-36.9309,142.5037
-36.9521,142.4974
-36.9445,142.5166
-36.9172,142.4907
-36.9551,142.5135
-36.9278,142.4876
-37.6746,149.4256
-37.6773,149.4402
-37.6771,149.4215
-37.6788,149.4101
-37.6697,149.408
-37.6675,149.415
-38.3647,147.138
