latout,lonout
-37.3145,148.3932
-37.6398,147.9749
-37.4948,147.9652
-37.4997,147.9598
-37.434,147.9809
-36.5899,147.2569
-37.4103,148.2908
-37.6222,147.9774
-37.6238,147.966
-37.4679,147.9639
-37.44,148.0276
-37.4647,147.6008
-37.4557,147.5987
-37.3348,147.9267
-37.3405,147.9515
-37.3478,147.9649
-37.435,148.0331
-37.4352,148.0242
-37.445,148.0274
-37.4547,148.0303
-37.4099,148.286
-37.4568,148.0237
-37.4544,148.0371
-37.4586,147.5952
-37.3689,147.9916
-37.3715,147.9769
-37.3703,147.9864
-37.3434,147.9638
-37.3528,147.91
-36.5457,147.2133
-37.3299,147.9586
-37.4068,148.2888
-37.319,147.9482
-37.4417,148.044
-37.4395,148.0114
-37.441,148.0043
-37.443,148.0364
-37.4186,148.0289
-37.4393,148.0196
-37.4567,147.9574
-37.4085,148.2717
-37.4582,147.9451
-37.4038,148.3092
-37.4778,147.6154
-37.4471,147.9556
-37.4409,148.0067
-37.4455,147.9686
-37.444,147.9812
-37.4424,147.994
-37.4297,148.0182
-37.4486,147.9429
-37.4282,148.0308
-37.3958,148.2958
-37.3943,148.3078
-37.439,147.9412
-37.4762,147.629
-37.4375,147.9541
-37.4359,147.9667
-37.4772,147.5351
-37.4578,147.5303
-37.4201,148.0167
-37.4757,147.5482
-37.4294,147.9393
-37.4279,147.9522
-37.4741,147.5615
-37.4679,147.6143
-37.4696,147.6005
-37.466,147.5458
-37.4563,147.5435
-37.4644,147.5593
-37.4691,147.5192
-37.4548,147.5567
-37.4675,147.5327
-37.4517,147.5831
-37.306,148.437
-37.4481,147.5283
-37.4465,147.5418
-37.3076,148.4241
-37.2998,148.4098
-37.3618,147.9854
-37.2982,148.4225
-37.4099,147.5847
-37.3538,147.9711
-37.3014,148.3971
-37.3442,147.9697
-37.3522,147.9839
-37.4002,147.5829
-37.292,148.3951
-37.2904,148.4077
-37.3231,147.9001
-37.3265,147.9538
-37.3408,147.9166
-37.3311,147.9152
-37.3295,147.9283
-37.328,147.9411
-37.32,147.9261
-37.3327,147.9021
-37.3184,147.9393
-37.3169,147.9521
-37.4505,148.0084
-37.4474,148.0341
-37.4781,147.9676
-37.4767,147.9799
-37.4877,147.9697
-37.4862,147.9818
-37.4164,148.2861
-37.4796,147.9554
-37.4772,147.9495
-37.4758,147.9615
-37.481,147.9433
-37.4743,147.9738
-37.4825,147.9307
-37.4647,147.9719
-37.4787,147.9373
-37.4148,148.2985
-37.4662,147.9595
-37.4691,147.9352
-37.4677,147.9474
-37.4689,147.573
-37.4579,147.5312
-37.4644,147.6233
-37.4785,147.5739
-37.4684,147.5339
-37.4624,147.5792
-37.4381,148.0051
-37.4715,147.5573
-37.4732,147.549
-37.4776,147.6096
-37.4703,147.6286
-37.4587,147.5665
-37.4805,147.6249
-37.4811,147.5392
-37.4762,147.5542
-37.4227,148.2861
-37.4697,147.5994
-37.4771,147.6128
-37.4664,147.622
-37.4852,147.5562
-37.4778,147.5429
-37.4795,147.5316
-37.4656,147.5634
-37.464,147.5747
-37.4623,147.586
-37.4067,147.5849
-37.2655,148.3541
-37.525,144.7342
-36.3709,143.4161
-37.5116,147.5414
-36.5635,144.5896
-36.5772,144.5767
-36.5666,144.5736
-37.5057,147.9712
-37.4867,147.6175
-37.4995,147.5349
-37.4977,147.5468
-37.4869,147.5919
-37.4746,147.5869
-37.5154,147.9745
-37.4589,147.9925
-37.4574,148.004
-37.4559,148.0155
-37.465,148.0175
-37.4961,147.5675
-37.4838,147.5889
-37.494,147.941
-37.4654,147.5851
-37.3018,147.9357
-37.3003,147.9473
-37.2943,147.9221
-37.5144,147.9718
-37.4598,147.9993
-37.517,147.965
-37.5264,147.9622
-37.4635,147.9898
-37.4615,148.0019
-37.4595,148.0141
-37.4271,148.2719
-37.5229,147.9803
-37.5267,147.9562
-37.4312,148.2472
-37.4292,148.2596
-37.4219,148.2446
-37.4668,148.0286
-37.4198,148.257
-37.4929,147.5819
-37.4371,148.0331
-37.4351,148.0454
-37.4948,147.5702
-37.4126,148.2419
-37.4892,147.6059
-37.4837,147.5798
-37.4819,147.5918
-37.4564,147.5117
-37.4655,147.5139
-37.4825,147.5781
-34.2488,142.071
-34.245,142.052
-37.3919,148.0667
-37.3013,147.9416
-37.3486,148.3407
-37.3087,147.9284
-37.3707,148.0479
-37.3691,148.0366
-37.4612,148.0342
-37.4859,147.9465
-37.4713,147.5883
-37.5163,147.9634
-37.5195,147.9861
-37.5179,147.9748
-37.527,147.9729
-37.4868,147.578
-37.4803,147.5862
-37.4885,147.5892
-37.3029,147.926
-37.3102,148.3725
-37.3863,148.3275
-37.436,148.0387
-37.3035,147.9373
-37.4257,148.037
-37.4376,148.024
-37.4014,148.258
-37.4272,148.023
-37.3834,148.3273
-37.4034,148.0489
-37.4018,148.0639
-37.3052,147.9211
-37.2479,148.3571
-37.3964,148.0483
-37.3889,147.6118
-37.3995,147.6047
-37.3888,148.0455
-37.4326,148.0377
-37.2653,148.4285
-37.2648,148.4362
-37.2875,148.3672
-37.2761,148.4255
-37.2982,148.3632
-37.3014,148.3798
-37.3931,147.6088
-37.4045,147.6062
-37.4591,148.0273
-37.4248,148.2802
-37.4683,148.0293
-37.5308,147.983
-37.2683,148.422
-37.2838,148.3783
-37.4309,148.0385
-37.4294,148.05
-37.3917,148.3253
-37.3932,148.314
-37.3538,148.3292
-37.3826,148.3235
-37.4096,148.0577
-37.4203,148.048
-37.3888,148.2781
-37.4142,148.0232
-37.4111,148.0461
-37.4127,148.0346
-37.3613,148.3422
-37.4004,148.056
-37.3989,148.0675
-37.2742,148.4468
-37.2667,148.4334
-37.2822,148.3897
-37.3854,148.0288
-37.3778,148.0153
-37.3321,148.4183
-37.3305,148.4298
-37.3762,148.0269
-37.39,147.9942
-37.3885,148.0057
-37.3231,148.4162
-37.3215,148.4277
-37.2806,148.4011
-37.2652,148.4449
-37.4066,147.6101
-37.279,148.4126
-37.2833,148.4488
-37.4082,147.5983
-37.2636,148.4563
-37.2774,148.424
-37.262,148.4676
-37.2758,148.4354
-37.2455,148.4521
-37.264,148.3859
-37.2672,148.3631
-37.2577,148.4312
-37.2561,148.4427
-37.2656,148.3745
-37.2545,148.4541
-37.2529,148.4657
-37.3206,147.9026
-37.2471,148.4406
-37.319,147.9142
-37.3159,147.9376
-37.2507,148.3476
-37.3099,147.9122
-37.2491,148.3592
-37.3974,147.6082
-37.3959,147.6198
-37.2944,148.3689
-37.2928,148.3802
-37.4005,147.5848
-37.399,147.5965
-37.4063,148.0456
-37.3974,147.6216
-37.2398,148.4985
-37.2398,148.5043
-37.238,148.4865
-37.3147,147.9022
-37.3703,148.3336
-37.3835,147.5917
-37.4079,147.6194
-37.4062,147.6039
-37.3869,147.5996
-37.234,148.4704
-37.2845,148.4543
-37.3232,147.9014
-37.377,148.3245
-37.2491,148.4727
-37.2842,148.3899
-37.2703,148.4487
-37.2422,148.3712
-37.2555,148.4455
-37.27,148.3845
-37.2412,148.3648
-37.234,148.4627
-37.3198,147.8934
-37.2246,148.4641
-37.4001,147.5652
-37.2681,148.3846
-37.281,148.5173
-37.2664,148.4045
-37.3727,147.5847
-37.3855,147.5861
-37.3044,147.9512
-37.2726,148.4733
-37.2828,148.4962
-37.2448,148.5136
-37.2624,148.451
-37.2847,148.4751
-37.2689,148.516
-37.2605,148.4727
-37.2586,148.4949
-37.2568,148.5153
-37.2699,148.3633
-37.3718,147.5896
-37.3063,147.9274
-37.3945,147.6334
-37.3863,147.569
-37.3887,148.3188
-37.4553,147.6772
-37.4617,147.5973
-37.47,147.6529
-37.4608,147.6047
-37.459,147.6289
-37.4579,147.6451
-37.4557,147.6708
-37.3734,147.5682
-37.3623,148.3378
-37.4429,147.6701
-37.3607,148.3571
-37.3846,147.5912
-37.4411,147.6926
-37.445,147.6447
-37.3746,148.339
-37.4341,147.6197
-37.432,147.6453
-37.4175,147.6664
-37.4065,147.6416
-37.3829,147.6137
-37.4048,147.6631
-37.4192,147.6443
-37.4231,147.5944
-37.412,147.5709
-37.3991,147.5702
-37.4102,147.5944
-37.4138,147.5476
-37.3974,147.5928
-37.3956,147.6162
-37.2303,148.4814
-37.2284,148.5025
-37.2323,148.4602
-37.2335,148.357
-37.2557,148.3856
-37.2383,148.446
-37.2364,148.4688
-37.2346,148.4894
-37.2329,148.5098
-37.2227,148.4863
-37.2455,148.3607
-37.242,148.3527
-37.2343,148.438
-37.4083,147.6185
-37.3939,147.6384
-37.4489,147.596
-37.3639,148.3193
-37.4212,147.6188
-37.4468,147.6217
-37.4302,147.6685
-37.4539,147.6932
-37.4572,147.6521
-37.4686,147.6712
-37.4681,147.6785
-37.4536,147.6994
-37.2707,148.4955
-37.2746,148.4514
-37.2866,148.4537
-37.3836,147.6085
-37.2465,148.4928
-37.3744,147.5636
-37.4454,147.7116
-37.4474,147.7385
-37.3134,147.9705
-37.3112,147.9434
-37.2868,143.4455
-37.2785,143.4616
-37.2885,143.4596
-37.3106,147.965
-37.3087,147.9385
-37.4583,147.7095
-37.4564,147.6839
-37.4434,147.685
-37.2669,143.4494
-37.4603,147.7351
-37.4545,147.6592
-37.4415,147.6592
-37.2574,148.4791
-37.2868,148.5057
-37.4528,147.6361
-37.4398,147.6371
-37.253,148.5139
-37.2509,148.4864
-37.2457,148.5079
-37.3723,147.5993
-37.2667,148.5138
-37.2646,148.4862
-37.3742,147.6066
-37.3891,147.6477
-37.2731,148.506
-37.2848,148.4783
