latout,lonout
-37.457,143.4123
-34.9152,141.7838
-34.9169,141.7928
-34.9255,141.7866
-34.9281,141.7721
-34.9692,141.7831
-34.9665,141.7976
-34.9768,141.8004
-34.9589,141.7803
-34.9563,141.7949
-36.6451,143.2699
-34.9384,141.7748
-34.9357,141.7894
-34.9194,141.7783
-34.9092,141.7755
-34.9066,141.79
-34.75,143.1882
-37.1059,143.5193
-37.3235,144.0834
-37.3054,144.307
-37.3118,144.0937
-37.314,144.0809
-37.1039,143.5316
-37.637,141.1762
-36.7928,142.8307
-38.3375,144.0664
-37.4493,143.9267
-37.4508,143.9146
-37.6447,148.434
-38.4265,143.6918
-37.577,149.112
-37.5658,149.1233
-37.5673,149.1102
