latout,lonout
-36.3586,143.9531
-37.6848,142.9048
-37.6964,142.9065
-36.3602,143.9374
-38.0269,144.2672
-36.3543,143.9458
-38.0252,144.2834
-35.9651,144.2378
-36.1045,146.3641
-36.226,145.0901
-36.1706,144.9478
-36.2671,145.777
-36.3211,145.6557
-37.2249,149.0161
-37.2159,149.0141
-36.5266,145.4637
-36.2956,146.3758
-36.3227,145.6425
-36.3833,144.577
-36.377,144.5705
-36.4004,142.9502
-36.7263,141.0211
-36.6663,141.4404
-36.6655,141.4354
-36.7247,141.0258
-36.2148,142.5008
-36.2192,142.4963
-36.0259,142.8348
-37.7516,142.785
-37.7626,143.5178
-37.762,143.523
-36.9263,142.4305
-36.6877,141.0166
-37.9037,143.8201
-36.5692,142.8401
-37.7055,143.1736
-36.3704,143.1432
-36.4143,143.0427
-37.7171,143.1636
-36.4255,143.0443
-36.4933,144.3396
-37.9054,143.803
-36.313,141.4786
-36.3111,141.5006
-36.5836,144.6971
-36.3145,141.4838
-36.5318,144.5344
-37.9029,143.8148
-36.0276,142.8168
-38.1699,143.0638
-36.3673,146.1137
-35.9622,143.7845
-35.9113,142.5429
-35.9142,142.5274
-35.9193,142.54
-35.9059,142.5526
-35.9088,142.537
-35.4121,142.9641
-37.1415,143.1043
-36.3704,141.5049
-36.3803,141.5076
-36.3794,141.5145
-36.8209,142.3321
-36.3166,142.4242
-37.1385,143.1201
-36.907,142.4239
-37.4573,143.1501
-36.8311,142.335
-35.4089,142.9809
-35.423,142.9673
-35.4198,142.984
-36.12,145.844
-36.6459,145.9469
-36.36,145.5364
-36.466,145.7237
-36.4534,145.7196
-36.5955,144.858
-36.5998,144.8376
-36.5927,144.8518
-36.1577,146.1767
-36.156,146.194
-36.07,146.034
-37.1425,146.194
-36.1844,145.5007
-35.0897,142.1091
-37.0572,143.8941
-37.055,143.9067
-37.0529,143.9194
-36.0302,142.2993
-36.0319,142.2878
-36.6643,143.4097
-37.0645,143.9092
-36.3516,141.5198
