latout,lonout
-37.1886,148.8283
-37.1905,148.8515
-37.0043,142.1692
-37.0059,142.1805
-37.4569,141.9222
-37.1606,141.9448
-36.5703,146.8094
-36.5718,146.7973
-37.7741,143.5406
-37.8571,142.913
-37.8589,142.8935
-38.02,143.3389
-37.6858,146.2155
-38.0084,143.3485
-38.0197,143.3501
-38.0382,143.7425
-38.0493,143.7442
-38.1053,143.8633
-36.8668,142.6081
-36.9067,142.1681
-36.6768,141.0621
-36.3446,141.3515
-36.6768,141.0817
-36.7404,141.2378
-36.7072,141.3279
-36.7091,141.3047
-36.7403,141.2451
-36.7384,141.2613
-36.7793,141.5517
-36.8551,142.6065
-36.7863,142.2274
-36.8946,141.5485
-36.7845,142.2477
-36.7273,143.5706
-36.729,143.5538
-36.7287,143.5779
-36.7304,143.5609
-36.6401,145.2789
-36.6417,145.2652
-37.3175,141.5879
-36.5848,146.6795
-36.5863,146.6676
-37.1138,141.8645
-36.6284,146.6388
-36.6299,146.627
-37.5437,142.6461
-37.5456,142.6262
-37.5406,142.6325
-36.958,141.4492
-36.967,141.4513
-36.9686,141.44
-37.9955,143.5205
-37.9985,143.5042
-37.9849,143.5172
-37.4335,143.2427
-37.499,142.8341
-37.988,143.5009
-37.4962,142.8494
-37.5093,142.8372
-37.7849,142.9691
-37.6985,142.938
-37.6389,143.1994
-37.7717,142.9813
-37.7746,142.966
-37.751,142.9752
-37.7935,145.7631
-38.1231,143.7117
-36.8421,142.7433
-36.8492,142.7399
-36.8694,142.8325
-36.7461,141.8665
-36.7378,141.4413
-36.4341,141.1134
-36.728,141.4387
-36.4363,141.1003
-36.7112,141.3587
-36.7135,141.3454
-36.7448,141.0728
-36.7432,141.084
-34.9093,141.1705
-35.7838,142.2575
-35.7912,142.2711
-37.4247,143.3203
-36.5172,144.6773
-37.7369,141.6645
-37.7385,141.7122
-37.7354,141.7198
-36.4068,142.9562
-36.4072,142.9612
-36.9,142.0573
-37.6561,142.7756
-37.6602,142.7816
-35.4295,142.328
-37.8205,141.2954
-37.8189,141.3089
-37.07,143.9204
-37.0684,143.9317
-37.3434,141.4745
-37.3419,141.4875
-37.1281,141.9787
-36.7851,141.4774
-36.8733,141.4994
-37.1079,141.0608
-37.0981,141.059
-36.8249,142.2004
-36.8748,141.4866
-36.8638,141.2469
-36.7446,142.1171
-36.863,141.2415
-36.7793,141.606
-36.7778,141.6186
-36.0961,146.5102
-36.751,141.1605
-36.3522,143.477
-36.7064,141.0312
-36.7526,141.1474
-36.682,141.241
-36.7079,141.0179
-36.7047,141.0391
-36.7062,141.0258
-36.4306,141.3867
-35.7032,143.0599
-36.8434,141.3875
-36.8418,141.3746
-36.8515,141.3728
-37.3245,145.7034
-36.8531,141.3858
-37.6224,148.89
-37.6133,148.8876
-37.3697,145.8354
-37.3682,145.847
-37.3712,145.8239
-37.3728,145.812
-36.3559,145.9529
-36.1178,145.7266
-34.8701,142.4786
-34.8717,142.4638
-37.3645,145.8277
-37.3617,145.8343
-36.8698,141.0768
-36.8892,141.6512
-36.8861,141.6673
-36.5614,143.0955
-34.849,141.968
-36.4395,141.1318
-36.4366,141.1472
-34.8454,141.9862
-36.4319,141.1134
-36.429,141.1288
-34.8376,141.9647
-34.834,141.9829
-34.8421,141.9607
-34.8386,141.979
-36.9147,141.9623
-36.5317,142.1797
-36.532,142.1612
-36.5299,142.1737
-36.5338,142.1672
-36.5205,142.1712
-37.4923,143.4308
-37.2264,143.1745
-37.2281,143.1632
-34.9927,141.1693
-34.9912,141.1805
-34.9986,141.1762
-35.0275,141.1706
-34.9745,141.1656
-34.9821,141.1786
-34.973,141.1768
-34.9836,141.1674
-36.4297,145.9538
-37.5486,143.1245
-34.8392,141.2924
-34.8482,141.2574
-34.8466,141.261
-34.8411,141.2889
-37.9465,141.0642
-37.9449,141.0524
-37.9373,141.0661
-36.0532,141.4557
-36.0516,141.4443
-37.3777,142.125
-37.9288,146.2339
-36.608,142.9428
-37.5853,142.8153
-37.0553,143.2222
-36.8375,142.3661
-36.8421,142.3443
-36.7133,141.5578
-36.5093,142.2103
-36.5138,142.1887
-37.8726,146.2365
-37.8709,146.2502
-37.8822,146.2383
-37.9889,146.1153
-37.8806,146.2515
-36.5192,144.7231
-36.6265,144.5431
-36.5255,144.7295
-36.6185,144.5503
-36.7337,143.4668
-36.6202,144.5354
-36.5605,144.3518
-36.0673,145.8149
-36.0249,143.5381
-36.0233,143.5545
-35.9956,142.6906
-36.7618,146.9664
-36.7603,146.9813
-37.9095,141.6005
-38.1691,146.9545
-38.1643,146.9195
-38.1627,146.9078
-38.1783,146.9525
-38.1724,146.9779
-38.1707,146.9662
-38.1799,146.9642
-38.1886,146.9455
-38.1854,146.9623
-38.1962,146.9654
-38.2252,146.9923
-38.1929,146.9823
-38.2177,146.972
-38.2284,146.9753
-38.1812,146.9253
-38.1779,146.9423
-38.1746,146.9592
-37.9597,146.2477
-37.9568,146.2631
-37.7719,147.1704
-37.7753,147.153
