latout,lonout
-36.8029,141.5083
-36.8048,141.5199
-37.8348,143.2673
-37.6117,143.4606
-37.0361,142.0004
-36.9682,141.9152
-36.5162,144.7171
-36.5135,144.7018
-37.8674,143.8265
-36.3612,145.8656
-36.358,145.8695
-36.6889,141.9829
-37.7485,143.2358
-37.555,142.155
-35.6372,143.4967
-37.6512,147.4807
-37.7907,143.6166
-37.8566,143.823
-37.0574,143.2487
-37.5519,142.5828
-36.8509,141.9442
-36.8534,141.93
-36.9998,143.0556
-36.9707,141.9012
-36.1945,143.2004
-37.8318,143.2833
-36.9782,141.918
-36.2903,143.85
-37.4978,143.455
-35.6355,143.508
-37.7315,143.2403
-35.6337,143.5145
-36.2467,145.0233
-36.9807,141.904
-37.155,141.2551
-37.1563,141.2621
-37.1586,141.2489
-37.0386,141.9862
-37.6024,142.6344
-37.4129,145.1152
-36.7255,141.1281
-37.4168,145.0961
-37.501,143.4385
-37.9132,142.699
-37.921,142.6908
-37.9159,142.6841
-37.5569,142.1486
-37.6148,143.4442
-37.4957,143.4473
-37.6223,143.4639
-36.8514,141.9362
-37.8813,143.4353
-38.3952,144.0486
-38.0679,144.1114
-38.0713,144.0939
-38.101,144.1851
-38.1014,144.1785
-38.156,143.7741
-38.2174,143.9444
-37.6131,142.9661
-35.4231,142.0333
-35.4128,142.0305
-35.4706,142.099
-37.9815,147.67
-37.9808,147.6766
-37.7439,148.0786
-38.0801,146.6666
-36.2327,145.6126
-36.2344,145.5937
-36.2873,145.7397
-36.2054,147.4527
-36.2898,145.5872
-37.5691,145.5798
-36.2174,147.4398
-36.1951,147.4508
-36.7451,147.4123
-36.7555,147.4142
-37.7477,147.9542
-37.7407,147.9466
-37.571,145.5592
-36.2856,145.7583
-36.7569,147.4007
-36.1978,147.4295
-38.1563,141.5094
-36.1659,141.7072
-37.6008,142.087
-37.5987,142.0811
-37.7438,147.9328
-37.7447,147.9464
-37.7889,147.1283
-37.7371,147.923
-37.7364,147.9095
-37.741,147.9037
-38.3926,144.0453
-37.0314,147.7196
-37.053,143.2467
-36.2448,143.7213
-36.129,145.7691
-36.3475,146.0851
-36.291,145.6898
-36.7061,146.3353
-36.597,144.5554
-36.5406,146.8391
-36.3444,146.1013
-36.3493,144.6758
-36.2171,147.4203
-36.2107,147.4276
-37.8352,141.3229
-37.7071,143.2983
-37.8605,141.4289
-37.7087,143.2832
-37.8581,141.4142
-37.705,143.288
-37.7147,143.2907
-37.7027,143.3014
-37.6358,142.9669
-37.4501,143.5804
-37.667,143.0497
-37.6652,143.0203
-37.6691,143.0128
-36.8817,141.9881
-37.4498,143.5665
-38.2894,146.6948
-38.0026,142.0125
-37.6954,143.3089
-37.4514,143.5775
-38.1955,146.4906
-38.1934,146.4573
-38.2081,146.4563
-38.1935,146.4503
-38.1955,146.4836
-38.2082,146.4492
-37.6323,143.0312
-37.6138,143.0584
-37.6088,143.0607
-37.1169,145.4943
-38.3193,146.5288
-38.3209,146.5173
-38.3226,146.5058
-38.3102,146.5266
-38.3119,146.5151
-38.3136,146.5037
-37.127,145.5083
-37.8057,141.7955
-37.8156,141.7926
-36.1546,145.4823
-37.4178,143.5427
-38.4275,146.6139
-38.429,146.6012
-38.3281,146.2657
-37.4283,143.5257
-37.4266,143.5431
-37.6078,142.5527
-37.5136,143.4073
-36.4352,144.0079
-37.4,143.268
-37.4048,143.2527
-37.4003,143.2485
-37.4265,143.5153
-37.4186,143.5529
-37.4208,143.5107
-37.4029,143.2744
-37.4045,143.2595
-37.4289,143.2473
-37.795,141.782
-37.8066,141.7943
-37.805,141.7803
-38.5334,146.5225
-38.5351,146.5157
-38.5382,146.5319
-38.5391,146.5256
-38.5407,146.5138
