latout,lonout
-36.1707,141.7079
-36.2345,144.7163
-36.011,145.591
-36.9884,145.8905
-36.0227,142.2677
-37.4099,142.7825
-37.4121,142.7696
-37.4003,142.7799
-37.4025,142.767
-37.7166,142.1115
-38.0067,143.5627
-38.2121,141.7292
-38.2141,141.7172
-37.8357,143.1253
-37.69,143.1337
-37.8451,143.1335
-37.8354,143.1308
-37.8378,143.1175
-37.8075,144.7833
-37.8732,142.1654
-37.8752,142.1531
-37.964,143.104
-38.0503,143.6699
-38.5021,146.541
-38.0527,143.6559
-38.1168,143.6451
-38.1148,143.6501
-38.299,145.9906
-37.2633,146.1032
-37.3946,145.1356
-37.3915,145.1519
-37.3979,145.1189
-37.2558,146.0797
-37.2517,146.1003
-37.2674,146.0823
-37.279,146.0849
-37.2851,146.0919
-37.2965,146.0956
-37.463,145.7961
-37.8625,143.2085
-37.8726,143.2678
-37.8847,143.2571
-37.8823,143.2706
-37.8921,143.2733
-37.9414,143.3511
-36.9027,142.0617
-36.2236,145.704
-36.3743,145.8234
-36.8433,141.4962
-36.3697,141.5702
-36.3677,141.5822
-36.3658,141.5942
-36.3771,141.5846
-36.4364,141.6055
-36.1473,145.7812
-36.1272,146.0016
-36.3705,145.8425
-36.6822,142.3501
-36.6705,142.3602
-36.6727,142.3476
-36.1255,146.4604
-36.9073,142.0556
-36.9052,142.0679
-36.9007,142.0741
-36.6844,141.3945
-36.6825,141.4064
-36.6806,141.4182
-37.0445,141.6344
-36.771,141.8797
-36.1142,141.7896
-36.12,141.7849
-36.118,141.7971
-36.1929,141.4015
-36.3698,141.2914
-36.3605,141.289
-36.2123,142.2559
-36.2101,142.2686
-36.2218,142.2585
-36.2197,142.2711
-35.3307,141.0178
-37.1564,141.397
-36.4813,142.2528
-36.4792,142.2655
-36.8234,142.4209
-36.0719,141.6899
-37.0501,142.1122
-37.0481,142.1246
-37.1216,141.8805
-37.0352,141.632
-37.0425,141.6464
-37.4153,145.9084
-37.4134,145.8637
-37.4102,145.8717
-38.486,146.5497
-37.6396,148.124
-37.6582,148.5174
-37.6691,148.519
-38.5313,146.5574
-38.5333,146.5649
-38.3083,145.9714
-36.3064,142.2864
-36.2996,142.2933
-36.3016,142.2543
-36.3086,142.2473
-36.0796,145.9905
-36.1507,146.0446
-36.1517,146.0498
-36.4228,141.5804
-36.4233,141.5757
-37.2692,141.9706
-37.2721,141.9654
-37.262,141.9636
-36.5168,146.3825
-38.1016,143.9999
-38.0881,142.9757
-37.704,143.895
-37.7113,143.9088
-37.8273,143.9259
-37.9051,143.9093
-37.9033,143.9209
-37.0916,143.549
-37.0933,143.5376
-37.2807,141.98
-37.2745,141.9731
-37.276,141.9617
-38.3726,146.9431
-38.3653,146.9258
-37.267,141.9597
-37.2579,141.9578
-37.2504,141.9444
-37.7022,143.9065
-37.5045,143.5664
-37.7297,141.7219
-37.0544,142.1002
-37.0528,142.1115
-37.9835,143.9343
-37.7281,141.7335
-36.4349,142.8222
-36.5344,144.2922
-37.6544,143.2962
-37.713,143.8973
-38.4322,146.7829
-38.4248,146.766
-38.4444,146.7719
-37.9847,143.1227
-37.848,143.2956
-37.9121,143.2402
-36.3196,146.0132
-36.3172,146.0267
-36.3294,146.0157
-37.2882,145.8912
-37.2762,145.9023
-37.6209,145.6893
-37.4718,148.6387
-37.4752,148.6217
-37.645,148.7068
-37.6923,148.7041
-37.647,148.7022
-37.632,145.6976
-36.5624,145.3753
-37.4739,148.6341
-37.1866,148.9683
-37.2784,145.8894
-37.6282,145.7053
-37.6326,145.6789
-37.6296,145.7115
-37.6342,145.6846
-37.6305,145.6913
-35.102,142.6256
-36.2471,141.754
-35.4105,143.4399
-35.4196,143.442
-36.2872,143.3859
-36.3815,142.6894
-36.3725,142.6873
-36.2362,142.3569
-36.2378,142.3458
-36.3436,141.3902
-37.411,145.134
-36.1229,146.2666
-36.1242,146.259
-36.836,147.0432
-36.1221,146.2928
-36.121,146.3004
-36.8503,147.0462
-37.2733,147.9249
-37.7019,147.2367
-37.7047,147.2444
-37.2664,147.916
-37.5743,142.6547
-37.5773,142.6516
-35.0599,141.9751
