latout,lonout
-38.108,141.2728
-38.1062,141.2928
-38.0945,141.2909
-37.2862,147.8253
-38.1179,141.2947
-38.1314,141.2762
-38.0957,141.2919
-38.1087,141.2804
-38.1379,141.2948
-38.15,141.3058
-38.1012,141.2962
-38.1125,141.2847
-38.1141,141.2711
-38.1094,141.3117
-38.1028,141.2827
-38.1043,141.2692
-38.1078,141.3252
-38.1239,141.2729
-38.0649,141.28
-38.1445,141.2899
-38.1105,141.3262
-38.0968,141.3145
-38.1492,141.2682
-38.109,141.3185
-38.0603,141.3017
-38.0407,141.2527
-38.1415,141.2967
-38.155,141.315
-38.1477,141.3031
-38.1458,141.2834
-38.04,141.278
-38.0374,141.2719
-38.0375,141.2693
-38.0276,141.248
-38.0491,141.2709
-38.041,141.23
-38.0343,141.2243
-38.0999,141.3254
-38.0822,141.2956
-38.0571,141.3124
-38.0473,141.291
-38.0208,141.2422
-38.0392,141.2496
-38.0325,141.2439
-38.0176,141.2267
-38.0306,141.2634
-38.0804,141.3153
-38.0455,141.3107
-38.0258,141.2676
-38.0226,141.2226
-38.1017,141.3384
-38.1036,141.3189
-38.0938,141.2973
-38.0357,141.2894
-38.0437,141.3302
-38.0509,141.2513
-38.092,141.3171
-38.0159,141.2463
-38.0293,141.2283
-38.0287,141.2833
-38.019,141.2618
-38.035,141.3171
-38.0532,141.2611
-38.0538,141.2739
-38.0583,141.2691
-38.0099,141.2566
-38.0222,141.2773
-38.0379,141.3208
-38.0115,141.268
-38.0599,141.2805
-37.5979,143.5055
-37.5937,143.5257
-37.5896,143.5458
-36.8427,141.5447
-36.8502,141.5641
-36.8396,141.561
-36.8533,141.5478
-38.1243,141.3679
-38.1336,141.3699
-38.1179,141.3795
-38.1318,141.4026
-38.1201,141.3923
-38.1296,141.3897
-38.1274,141.3769
-38.1413,141.3999
-38.0817,141.3912
-38.072,141.2841
-38.0683,141.3688
-38.0927,141.3818
-38.1348,141.3557
-38.0555,141.3287
-38.1367,141.3439
-38.122,141.377
-38.0835,141.3794
-38.0395,143.6197
-38.2262,147.1649
-38.0802,141.3511
-38.0765,141.3276
-36.2738,141.3955
-38.0783,141.3393
-38.0689,141.3143
-38.0711,141.3014
-38.0621,141.3532
-38.0679,141.3085
-38.0635,141.3345
-38.0657,141.3215
-38.0562,141.3188
-38.0584,141.3058
-38.0806,141.3042
-38.0784,141.317
-38.0762,141.33
-38.0666,141.3273
-38.0857,141.3327
-38.0835,141.3456
-38.0717,141.3559
-38.0644,141.3402
-38.0613,141.3475
-38.0739,141.3429
-38.0879,141.3197
-37.7341,146.381
-37.795,146.5027
-37.7714,146.445
-37.7578,146.4421
-37.7933,146.4223
-37.7675,146.5006
-37.7991,146.4466
-37.7321,146.4111
-37.7831,146.4755
-37.7812,146.503
-37.7202,146.3806
-37.8052,146.4523
-37.7283,146.3742
-37.7695,146.4727
-37.7874,146.4151
-37.7737,146.4133
-37.7144,146.3744
-37.8129,146.4469
-37.7852,146.4465
-37.738,146.4321
-37.742,146.4695
-37.8172,146.4798
-37.8153,146.5093
-37.7877,146.5076
-37.7302,146.4392
-37.7559,146.4696
-37.7479,146.3827
-37.8109,146.4746
-37.8073,146.4215
-37.7895,146.4808
-37.7461,146.4102
-37.7618,146.3841
-37.8013,146.4159
-37.7971,146.4747
-37.7598,146.4128
-37.8034,146.4799
-37.7441,146.4388
-37.7262,146.4039
-37.8015,146.5081
-37.7913,146.4523
-37.8089,146.503
-37.8563,146.4843
-37.7637,146.5077
-37.8719,146.5754
-37.7356,146.4677
-37.8661,146.5112
-37.7479,146.4676
-37.7633,146.4569
-37.772,146.4153
-37.8635,146.571
-37.8192,146.5367
-37.7461,146.4471
-37.7911,146.4964
-37.8211,146.5593
-37.8493,146.5997
-37.7874,146.453
-37.8582,146.5068
-37.7498,146.4888
-37.7404,146.3835
-37.8689,146.6369
-37.7736,146.4343
-37.7822,146.4403
-37.7859,146.4817
-37.7618,146.4863
-37.8757,146.569
-37.7665,146.4022
-37.8069,146.5376
-37.7753,146.4547
-37.784,146.4133
-37.8722,146.5266
-37.8698,146.5524
-37.7375,146.4888
-37.7284,146.3853
-37.772,146.4628
-37.7789,146.4967
-37.7181,146.4069
-37.7771,146.4757
-37.8597,146.5775
-37.7947,146.5386
-37.7738,146.4838
-37.8295,146.5138
-37.7804,146.4212
-37.8052,146.5171
