acq_date,latitude,longitude
2004-06-01,-28.6052,149.1049
2004-06-01,-28.6032,149.1132
2004-06-01,-28.5949,149.1064
2004-06-01,-28.5933,149.0929
2004-06-01,-28.1987,149.2856
2004-06-01,-28.6017,149.0996
2004-06-01,-28.1971,149.272
2004-06-01,-28.6036,149.0914
2004-06-01,-26.5848,150.5261
2004-06-01,-26.5878,150.5353
2004-06-01,-26.5861,150.52
2004-06-01,-28.5938,149.2734
2004-06-01,-28.1931,148.7249
2004-06-01,-28.5922,149.2596
2004-06-01,-28.8026,148.9891
2004-06-01,-33.288,149.8759
2004-06-01,-33.2995,149.8738
2004-06-01,-35.555,147.7001
2004-06-01,-35.5567,147.7154
2004-06-01,-35.5621,147.7085
2004-06-01,-33.8157,115.2324
2004-06-01,-33.8133,115.2185
2004-06-01,-33.2978,149.8866
2004-06-01,-33.3022,149.8465
2004-06-01,-33.3004,149.8418
2004-06-01,-30.2178,152.7769
2004-06-01,-30.22,152.7515
2004-06-01,-30.2262,152.7576
2004-06-01,-28.6076,149.0912
2004-06-01,-28.605,149.0837
2004-06-01,-28.5877,149.0824
2004-06-01,-28.5903,149.0899
2004-06-01,-35.4387,148.1134
2004-06-01,-35.4432,148.1106
2004-06-01,-35.5686,147.6984
2004-06-01,-36.1617,144.5587
2004-06-01,-36.2632,146.0955
2004-06-01,-36.2686,146.0709
2004-06-01,-36.2554,146.0872
2004-06-01,-36.2606,146.0628
2004-06-01,-35.7362,146.8194
2004-06-01,-35.9043,146.9248
2004-06-01,-36.2528,145.7185
2004-06-01,-36.2566,145.7019
2004-06-01,-35.7394,146.8249
2004-06-01,-36.1008,146.4736
2004-06-01,-35.7457,146.7971
2004-06-01,-35.7424,146.7915
2004-06-01,-34.6007,147.4997
2004-06-01,-35.1464,147.6308
2004-06-01,-35.1489,147.6274
2004-06-01,-34.728,146.2601
2004-06-01,-34.7241,146.2537
2004-06-01,-35.722,146.0643
2004-06-01,-35.715,146.0573
2004-06-01,-34.208,147.3057
2004-06-01,-35.0365,147.3691
2004-06-01,-33.6149,146.0845
2004-06-01,-33.6211,146.057
2004-06-01,-35.3,146.3438
2004-06-01,-34.5976,147.5033
2004-06-01,-35.0424,147.3421
2004-06-01,-35.0436,147.3382
2004-06-01,-35.1832,147.0625
2004-06-01,-34.2093,147.298
2004-06-01,-34.3688,147.6223
2004-06-01,-35.1972,147.0673
2004-06-01,-34.5585,147.3392
2004-06-01,-34.5579,147.3466
2004-06-01,-35.1905,147.0972
2004-06-01,-35.1853,147.0712
2004-06-01,-35.1925,147.1057
2004-06-01,-35.1994,147.076
2004-06-01,-33.6123,146.0794
2004-06-01,-33.6183,146.0519
2004-06-01,-35.3597,146.9769
2004-06-01,-34.4128,148.022
2004-06-01,-34.4024,148.0106
2004-06-01,-34.3221,147.7524
2004-06-01,-34.0893,148.1204
2004-06-01,-34.0972,148.1185
2004-06-01,-35.1386,147.6635
2004-06-01,-35.1414,147.66
2004-06-01,-33.316,149.8443
2004-06-01,-33.3186,149.841
2004-06-01,-33.3011,149.8359
2004-06-01,-33.3636,146.2907
2004-06-01,-13.3487,132.1923
2004-06-01,-33.6757,117.3785
2004-06-01,-33.6777,117.386
2004-06-01,-33.6728,117.3942
2004-06-01,-32.8458,116.0841
2004-06-02,-16.3527,133.5313
