acq_date,latitude,longitude
2006-03-01,-34.9507,116.5348
2006-03-01,-33.5157,147.1927
2006-03-01,-33.5203,147.2016
2006-03-01,-22.3003,147.9184
2006-03-01,-22.3209,147.8993
2006-03-01,-22.3325,147.9269
2006-03-01,-22.3044,147.9236
2006-03-01,-22.3184,147.9253
2006-03-01,-22.3069,147.8977
2006-03-01,-20.6068,148.2087
2006-03-01,-36.9192,144.9638
2006-03-01,-33.2096,146.8018
2006-03-01,-32.0729,133.5091
2006-03-01,-32.0744,133.4985
2006-03-01,-15.7662,130.465
2006-03-01,-34.4602,150.8804
2006-03-01,-15.0095,135.5082
2006-03-01,-14.9929,135.4899
2006-03-01,-20.7351,139.4811
2006-03-01,-34.6688,138.687
2006-03-01,-34.6703,138.6983
2006-03-01,-42.3152,147.0137
2006-03-01,-42.3184,147.0302
2006-03-02,-40.95,145.0836
2006-03-02,-37.7111,144.2151
2006-03-02,-37.7094,144.2312
2006-03-02,-28.1129,145.1172
2006-03-02,-32.9775,116.6151
2006-03-02,-22.7299,139.3923
2006-03-02,-23.6204,149.2657
2006-03-02,-15.0172,135.5197
2006-03-02,-15.0142,135.5271
2006-03-02,-15.0124,135.5138
2006-03-02,-22.8746,126.0586
2006-03-03,-26.2627,146.5949
2006-03-03,-26.2641,146.605
2006-03-03,-26.2536,146.5965
2006-03-03,-33.6295,145.6836
2006-03-03,-33.7597,146.421
2006-03-03,-33.6073,146.2664
2006-03-03,-33.5932,145.4776
2006-03-03,-24.5812,129.2366
2006-03-03,-24.5785,129.2242
2006-03-03,-15.424,131.3023
2006-03-03,-14.4671,132.226
2006-03-03,-34.9023,116.5559
2006-03-03,-31.3089,116.7261
2006-03-03,-31.3118,116.7103
2006-03-03,-30.5176,116.4859
2006-03-03,-28.79,115.1521
2006-03-03,-42.7435,146.7631
2006-03-03,-42.7462,146.7679
2006-03-03,-22.3048,147.9119
2006-03-03,-22.3062,147.8995
2006-03-03,-42.7421,146.7651
2006-03-03,-30.8653,121.4945
2006-03-04,-34.8999,116.56
2006-03-04,-34.9116,116.5317
2006-03-04,-34.905,116.5389
2006-03-04,-34.8979,116.5329
2006-03-04,-34.9136,116.5586
2006-03-04,-34.9274,116.5574
2006-03-04,-31.4167,146.8075
2006-03-04,-31.4074,146.8143
2006-03-04,-31.4152,146.8208
2006-03-04,-23.0786,148.5771
2006-03-04,-22.0928,146.8931
2006-03-04,-22.309,147.9137
2006-03-04,-22.3104,147.9041
2006-03-04,-19.7126,144.1327
2006-03-04,-34.9203,116.563
2006-03-04,-33.064,121.7747
2006-03-04,-33.0603,121.7659
2006-03-04,-22.8387,127.7096
2006-03-04,-22.8304,127.6937
2006-03-04,-22.8456,127.6685
2006-03-04,-22.841,127.6959
2006-03-04,-42.7364,146.7546
2006-03-04,-25.5991,146.0276
2006-03-04,-25.61,146.03
2006-03-04,-33.4095,115.7848
2006-03-04,-33.408,115.7973
2006-03-04,-34.9407,116.5576
2006-03-04,-34.9472,116.5838
2006-03-04,-34.9457,116.596
2006-03-04,-34.9377,116.582
2006-03-04,-34.9392,116.5699
2006-03-04,-34.9282,116.5803
2006-03-04,-34.9312,116.5559
2006-03-04,-34.9297,116.5681
2006-03-05,-29.3372,150.0645
2006-03-05,-18.6618,123.7845
2006-03-05,-18.6601,123.7738
2006-03-05,-22.0956,123.339
2006-03-05,-24.7599,126.3842
2006-03-05,-34.7985,116.9556
2006-03-05,-34.8002,116.9445
2006-03-05,-34.7321,116.5494
2006-03-05,-26.8855,149.7925
2006-03-05,-24.7187,127.7414
2006-03-05,-24.7173,127.7526
2006-03-05,-22.8486,127.4853
2006-03-05,-22.839,127.4838
2006-03-06,-24.7167,127.7459
2006-03-06,-33.1994,146.5684
2006-03-06,-31.1192,150.3048
2006-03-06,-28.2149,149.3871
2006-03-06,-29.0572,150.7147
2006-03-06,-27.7155,149.4002
2006-03-06,-25.3317,127.4873
2006-03-06,-40.9752,147.9849
2006-03-06,-40.9769,147.973
2006-03-06,-28.9539,148.2692
2006-03-06,-29.8593,148.1246
2006-03-06,-29.5811,149.7025
2006-03-06,-29.5836,149.6881
2006-03-06,-20.73,139.4782
2006-03-06,-40.9757,147.98
2006-03-06,-40.9719,147.9859
2006-03-06,-30.8645,121.4917
2006-03-07,-37.3125,145.787
2006-03-07,-32.4086,147.2085
2006-03-07,-32.8664,146.7142
2006-03-07,-32.3983,147.2059
2006-03-07,-32.4112,147.1942
2006-03-07,-32.559,147.0595
2006-03-07,-32.8641,146.7275
2006-03-07,-32.5682,147.0539
2006-03-07,-32.5657,147.0679
2006-03-07,-31.5787,148.004
2006-03-07,-33.5513,120.5936
2006-03-07,-34.7075,116.6063
2006-03-07,-34.7951,116.9447
2006-03-07,-34.8108,116.9715
2006-03-07,-31.9474,118.8007
2006-03-07,-34.7244,116.5479
2006-03-07,-34.7149,116.5461
2006-03-07,-33.7249,122.1989
2006-03-07,-33.7273,122.1856
2006-03-07,-30.8984,118.1146
2006-03-07,-30.8999,118.1041
2006-03-07,-28.9617,148.2762
2006-03-07,-31.261,146.9649
2006-03-07,-31.2627,146.9755
2006-03-07,-40.9714,147.9578
2006-03-07,-40.9668,148.0022
2006-03-08,-25.5891,146.0971
2006-03-08,-35.0785,137.3016
2006-03-08,-35.0675,137.2923
2006-03-08,-35.0694,137.3038
2006-03-08,-35.0767,137.2902
2006-03-08,-35.0839,137.2938
2006-03-08,-28.7836,115.4161
2006-03-08,-28.7821,115.4059
2006-03-08,-30.3283,117.6213
