acq_date,latitude,longitude
2017-02-01,-24.1594,150.3435
2017-02-01,-26.8862,150.5421
2017-02-01,-29.6856,153.2854
2017-02-01,-29.6624,153.2549
2017-02-01,-29.6702,153.2421
2017-02-01,-29.7138,153.2402
2017-02-01,-29.6717,153.2534
2017-02-01,-29.6841,153.2742
2017-02-01,-29.689,153.239
2017-02-01,-29.6796,153.2406
2017-02-01,-29.6811,153.2518
2017-02-01,-29.6609,153.2437
2017-02-01,-23.6227,148.4622
2017-02-01,-23.6287,148.456
2017-02-01,-23.3505,147.9663
2017-02-01,-23.3494,147.9818
2017-02-01,-34.8839,116.6522
2017-02-01,-34.9262,116.6529
2017-02-01,-34.9277,116.6409
2017-02-01,-34.9183,116.6391
2017-02-01,-34.8286,116.6296
2017-02-01,-34.8201,116.5411
2017-02-01,-34.815,116.5457
2017-02-01,-23.3517,148.0027
2017-02-01,-23.3442,148.0067
2017-02-01,-23.3547,147.9684
2017-02-01,-23.3469,147.9723
2017-02-01,-25.3213,152.619
2017-02-01,-25.3348,152.6031
2017-02-01,-25.3114,152.6001
2017-02-01,-25.3231,152.6016
2017-02-01,-23.3543,147.9916
2017-02-01,-23.3451,147.9933
2017-02-01,-26.657,147.1134
2017-02-01,-25.8754,152.4835
2017-02-02,-23.0397,149.1581
2017-02-02,-22.5131,146.2381
2017-02-02,-22.5115,146.2247
2017-02-02,-20.5973,118.5038
2017-02-02,-27.0375,150.1494
2017-02-02,-28.2729,149.3738
2017-02-02,-27.0357,150.166
2017-02-02,-28.2852,149.3753
2017-02-02,-26.6383,152.4737
2017-02-02,-26.6285,152.4723
2017-02-02,-26.6398,152.4616
2017-02-02,-23.0542,149.1544
2017-02-02,-23.0426,149.1529
2017-02-02,-23.3607,147.9943
2017-02-02,-23.3481,147.9926
2017-02-02,-22.8964,150.4285
2017-02-02,-23.3501,147.9724
2017-02-02,-31.9999,148.2555
2017-02-02,-26.2348,149.5058
2017-02-02,-28.3282,149.9604
2017-02-02,-23.3512,147.9883
2017-02-02,-30.8685,121.4918
2017-02-02,-23.0487,149.1658
2017-02-02,-23.0472,149.1593
2017-02-03,-33.0193,146.5001
2017-02-03,-33.0299,146.4912
2017-02-03,-32.8865,146.5208
2017-02-03,-33.0209,146.4894
2017-02-03,-28.3081,149.8587
2017-02-03,-25.0674,149.5547
2017-02-03,-22.8924,147.3342
2017-02-03,-22.8946,147.3216
2017-02-03,-22.8844,147.3196
2017-02-03,-24.4018,144.9805
2017-02-03,-23.368,147.9873
2017-02-03,-23.3703,147.9735
2017-02-03,-30.8667,121.4886
2017-02-03,-30.8652,121.4991
2017-02-03,-31.9142,146.6823
2017-02-04,-23.0319,142.1999
2017-02-04,-23.0298,142.1942
2017-02-04,-31.8088,145.7865
2017-02-04,-31.6633,146.334
2017-02-04,-31.6848,146.3438
2017-02-04,-31.6832,146.3309
2017-02-04,-31.6733,146.3325
2017-02-04,-31.8104,145.7987
2017-02-04,-37.6329,144.7563
2017-02-04,-23.8078,133.8201
2017-02-04,-23.8064,133.83
2017-02-04,-34.4607,150.8801
2017-02-04,-28.703,152.2236
2017-02-04,-29.034,149.2309
2017-02-04,-26.2392,149.5077
2017-02-04,-27.2757,150.3832
2017-02-04,-21.2151,144.4084
2017-02-04,-21.2122,144.4057
2017-02-05,-33.67,142.5999
2017-02-05,-33.6629,142.6074
2017-02-05,-22.2865,113.8937
2017-02-05,-29.084,152.3627
2017-02-05,-29.0944,152.365
2017-02-05,-28.6963,152.2196
2017-02-05,-29.9199,149.1873
2017-02-05,-28.2653,151.391
2017-02-05,-25.011,151.0187
2017-02-05,-25.0088,151.032
2017-02-05,-25.0152,151.0142
2017-02-05,-25.0131,151.0273
2017-02-05,-23.0207,147.6246
2017-02-05,-23.0192,147.6345
2017-02-05,-28.2617,151.387
2017-02-06,-22.2008,146.5529
2017-02-06,-24.9974,150.9753
2017-02-06,-22.9595,146.6225
2017-02-06,-23.0544,149.1547
2017-02-06,-26.2329,149.5079
2017-02-06,-28.4386,150.2187
2017-02-06,-28.4045,149.5291
2017-02-06,-28.4156,149.5392
2017-02-06,-28.406,149.5407
2017-02-06,-28.4141,149.5276
2017-02-06,-31.1874,148.5695
2017-02-06,-33.2967,121.3899
2017-02-06,-33.3023,121.3713
2017-02-06,-33.3038,121.382
2017-02-06,-33.3054,121.3928
2017-02-06,-33.3069,121.4035
2017-02-06,-33.3159,121.4018
2017-02-06,-33.3144,121.391
2017-02-06,-31.4504,147.7187
2017-02-06,-32.4011,152.1245
2017-02-06,-32.4027,152.1114
2017-02-06,-31.5678,152.0515
2017-02-06,-31.6987,151.8032
2017-02-06,-32.0447,151.7903
2017-02-06,-32.1982,152.0398
2017-02-06,-32.1882,152.0386
2017-02-06,-32.1897,152.0255
2017-02-06,-28.6994,152.1751
2017-02-06,-28.6884,152.1854
2017-02-06,-28.6857,152.2072
2017-02-06,-28.6913,152.1625
2017-02-06,-28.6899,152.1738
2017-02-06,-28.687,152.1965
2017-02-06,-28.6966,152.1974
2017-02-06,-28.2695,151.3755
2017-02-06,-26.9921,150.6084
2017-02-06,-25.0404,151.0249
2017-02-06,-25.0212,151.0219
2017-02-06,-25.0006,151.0302
2017-02-06,-25.1552,152.2446
2017-02-06,-25.002,151.019
2017-02-06,-22.1829,146.5378
2017-02-06,-22.1847,146.5446
2017-02-06,-22.1785,146.5392
2017-02-06,-22.1799,146.5492
2017-02-07,-21.6049,144.9382
2017-02-07,-21.6144,144.9317
2017-02-07,-30.5049,117.3833
2017-02-07,-28.6863,152.1747
2017-02-07,-28.6875,152.2288
2017-02-07,-28.6879,152.1644
2017-02-07,-29.0834,152.4174
2017-02-07,-28.7059,152.1681
2017-02-07,-28.2714,151.3728
2017-02-07,-28.4433,150.2155
2017-02-07,-28.2699,151.383
2017-02-07,-28.4419,150.2259
2017-02-07,-26.2386,149.7636
2017-02-07,-22.8957,150.462
2017-02-07,-23.3568,147.9396
2017-02-07,-23.3474,147.9381
2017-02-07,-23.3488,147.9274
2017-02-07,-24.9839,151.0208
2017-02-07,-24.9774,151.0028
2017-02-07,-25.0125,151.0158
2017-02-07,-25.0215,151.0174
2017-02-07,-25.02,151.0274
2017-02-07,-25.002,151.0241
2017-02-07,-25.0289,150.9677
2017-02-07,-25.0139,151.0058
2017-02-07,-25.0034,151.0141
2017-02-07,-25.0154,150.9959
2017-02-07,-25.0396,151.0207
2017-02-07,-25.0486,151.0224
2017-02-07,-25.023,151.0075
2017-02-07,-25.0049,151.0042
2017-02-07,-34.5273,144.365
2017-02-07,-28.319,149.8632
2017-02-07,-27.0992,149.4555
2017-02-07,-25.5502,146.3344
2017-02-07,-25.5401,146.3323
2017-02-07,-25.546,146.3597
2017-02-07,-25.538,146.3449
2017-02-07,-25.5481,146.3471
2017-02-07,-23.3429,147.9511
2017-02-07,-25.5526,146.362
2017-02-08,-22.1474,149.5016
2017-02-08,-24.9884,151.0122
2017-02-08,-24.9779,151.0039
2017-02-08,-24.9898,151.022
2017-02-08,-25.5499,146.3581
2017-02-08,-25.5474,146.3439
2017-02-08,-28.3423,148.6497
2017-02-08,-28.2597,151.394
2017-02-08,-33.0217,146.4776
2017-02-08,-33.0033,146.4565
2017-02-08,-33.0082,146.4902
2017-02-08,-33.0111,146.4748
2017-02-08,-33.0004,146.472
2017-02-08,-33.0188,146.493
2017-02-08,-27.5526,141.5259
2017-02-08,-27.5419,141.5345
2017-02-08,-27.5435,141.5241
2017-02-08,-32.7799,116.1908
2017-02-08,-33.1927,116.9733
2017-02-08,-32.789,116.1926
2017-02-08,-33.0091,146.4747
2017-02-08,-33.0091,146.4799
2017-02-08,-28.266,151.3747
2017-02-08,-23.3606,147.9437
2017-02-08,-25.5435,146.359
2017-02-08,-25.5419,146.3488
2017-02-08,-33.0107,146.4829
2017-02-08,-33.0092,146.472
2017-02-08,-33.0017,146.4793
2017-02-08,-32.2037,116.0459
2017-02-08,-32.1943,116.017
2017-02-08,-32.2026,116.0402
2017-02-08,-32.1905,116.0363
2017-02-08,-32.1899,116.026
2017-02-08,-32.1943,116.0361
2017-02-08,-32.1929,116.0425
2017-02-09,-31.5737,148.3572
2017-02-09,-28.5745,149.2375
2017-02-09,-28.5728,149.2536
2017-02-09,-25.0098,150.9729
2017-02-09,-24.9959,151.0054
2017-02-09,-25.0194,150.9742
2017-02-09,-24.9973,150.9941
2017-02-09,-24.5342,151.8845
2017-02-09,-34.4626,150.884
2017-02-09,-26.8643,153.0725
2017-02-09,-28.3162,149.8646
2017-02-09,-26.8604,153.0931
2017-02-09,-28.3177,149.8585
2017-02-09,-28.573,149.2378
2017-02-09,-28.5712,149.2494
2017-02-09,-28.8703,149.6185
2017-02-09,-28.3134,149.8485
2017-02-09,-27.5337,150.2145
2017-02-09,-28.2639,151.387
2017-02-09,-28.2732,151.3851
2017-02-10,-23.2673,127.9162
2017-02-10,-28.4036,149.5413
2017-02-10,-28.4106,149.5377
2017-02-10,-28.5675,149.2379
2017-02-10,-28.5822,149.2236
2017-02-10,-28.5708,149.2207
2017-02-10,-28.579,149.2407
2017-02-10,-28.316,149.8532
2017-02-10,-28.5764,149.2592
2017-02-11,-32.2214,152.0448
2017-02-11,-32.0697,149.5634
2017-02-11,-28.6827,152.1855
2017-02-11,-25.1547,148.1058
2017-02-11,-31.5586,152.0382
2017-02-11,-31.5494,152.0361
2017-02-11,-31.6218,152.1196
2017-02-11,-31.7021,151.828
2017-02-11,-31.6634,151.724
2017-02-11,-31.665,151.7131
2017-02-11,-31.6543,151.7224
2017-02-11,-31.6559,151.7115
2017-02-11,-31.6485,151.6987
2017-02-11,-31.6393,151.697
2017-02-11,-31.6303,151.6949
2017-02-11,-31.6319,151.6842
2017-02-11,-32.0581,149.6088
2017-02-11,-32.0486,149.5403
2017-02-11,-32.0457,149.5621
2017-02-11,-28.6652,152.1858
2017-02-11,-32.0443,149.5729
2017-02-11,-32.0563,149.5529
2017-02-11,-32.0519,149.5855
2017-02-11,-32.0548,149.5638
2017-02-11,-32.0534,149.5747
2017-02-11,-32.0596,149.598
2017-02-11,-32.0687,149.5997
2017-02-11,-32.0702,149.5888
2017-02-11,-32.0673,149.6105
2017-02-11,-28.6603,152.19
2017-02-11,-32.0395,149.5385
2017-02-11,-28.6727,152.1999
2017-02-11,-32.0472,149.5513
2017-02-11,-32.038,149.5495
2017-02-11,-32.0611,149.5872
2017-02-11,-32.0625,149.5763
2017-02-11,-32.0505,149.5964
2017-02-11,-28.261,151.3701
2017-02-11,-22.4312,147.0475
2017-02-11,-28.6753,152.1619
2017-02-11,-28.6698,152.1911
2017-02-11,-28.6617,152.1862
2017-02-11,-28.6675,152.1779
2017-02-11,-31.6293,151.6893
2017-02-11,-31.6269,151.6839
2017-02-11,-31.6563,151.7318
2017-02-12,-19.5414,139.6919
2017-02-12,-19.5435,139.7105
2017-02-12,-32.0897,149.6695
2017-02-12,-32.0505,149.7321
2017-02-12,-32.1067,149.8049
2017-02-12,-32.0786,149.7386
2017-02-12,-32.103,149.8281
2017-02-12,-32.0804,149.7271
2017-02-12,-32.1084,149.6737
2017-02-12,-32.1102,149.6623
2017-02-12,-32.0487,149.595
2017-02-12,-32.0711,149.7846
2017-02-12,-32.0414,149.6407
2017-02-12,-32.0342,149.7467
2017-02-12,-32.1121,149.651
2017-02-12,-32.0861,149.8121
2017-02-12,-32.086,149.6925
2017-02-12,-32.088,149.8005
2017-02-12,-32.0507,149.6429
2017-02-12,-32.058,149.6861
2017-02-12,-32.0561,149.6976
