acq_date,latitude,longitude
2011-10-01,-12.5528,134.2904
2011-10-01,-14.552,142.5407
2011-10-01,-12.9299,135.9878
2011-10-01,-13.2902,132.6165
2011-10-01,-13.2978,132.6057
2011-10-01,-12.0714,134.7778
2011-10-01,-13.9447,142.4393
2011-10-01,-13.9572,142.4063
2011-10-01,-13.9401,142.3492
2011-10-01,-13.9437,142.3808
2011-10-01,-14.5359,142.5423
2011-10-01,-14.5604,142.534
2011-10-01,-13.9414,142.4079
2011-10-01,-13.9605,142.4377
2011-10-01,-13.9381,142.3762
2011-10-01,-14.5444,142.5357
2011-10-01,-13.963,142.4107
2011-10-01,-14.1647,142.2133
2011-10-01,-14.1538,142.2198
2011-10-01,-13.9507,142.4438
2011-10-01,-13.9472,142.4124
2011-10-01,-13.9579,142.5081
2011-10-01,-13.9548,142.5365
2011-10-01,-13.9615,142.5409
2011-10-01,-13.9261,142.5114
2011-10-01,-14.0746,142.0746
2011-10-01,-14.0865,142.068
2011-10-01,-17.1586,134.6945
2011-10-01,-17.1912,134.7215
2011-10-01,-18.1245,138.4628
2011-10-01,-18.1122,138.4644
2011-10-01,-18.11,138.4458
2011-10-01,-17.5068,132.863
2011-10-01,-17.5664,132.7039
2011-10-01,-18.6364,138.4969
2011-10-01,-17.565,132.6945
2011-10-01,-18.6386,138.516
2011-10-01,-17.5674,134.7171
2011-10-01,-17.5608,134.7396
2011-10-01,-17.5593,134.729
2011-10-01,-17.5537,134.9031
2011-10-01,-14.9625,133.3984
2011-10-01,-14.9652,133.4169
2011-10-01,-16.2112,135.6843
2011-10-01,-17.5717,134.7487
2011-10-01,-16.2188,134.2672
2011-10-01,-17.5703,134.7382
2011-10-01,-17.5688,134.7277
2011-10-01,-16.4057,136.8377
2011-10-01,-16.8466,135.1741
2011-10-01,-16.8199,135.2175
2011-10-01,-17.5226,135.2816
2011-10-01,-17.5211,135.2704
2011-10-01,-16.8489,132.4579
2011-10-01,-16.7786,132.5422
2011-10-01,-16.2422,137.5117
2011-10-01,-16.8503,132.4673
2011-10-01,-16.7772,132.5329
2011-10-01,-16.7758,132.5236
2011-10-01,-16.7696,132.5436
2011-10-01,-16.7682,132.5343
2011-10-01,-16.8413,132.4687
2011-10-01,-16.8945,132.5176
2011-10-01,-16.8309,132.4608
2011-10-01,-16.7627,132.497
2011-10-01,-16.8115,132.4542
2011-10-01,-16.8035,132.4619
2011-10-01,-16.8021,132.4526
2011-10-01,-17.1853,132.616
2011-10-01,-15.6334,133.7109
2011-10-01,-15.6321,133.7015
2011-10-01,-15.4265,133.7412
2011-10-01,-16.7945,132.4633
2011-10-01,-15.6257,133.7216
2011-10-01,-15.6244,133.7122
2011-10-01,-16.7931,132.454
2011-10-01,-15.4021,133.764
2011-10-01,-15.614,133.7042
2011-10-01,-15.6126,133.6948
2011-10-01,-15.6048,133.7021
2011-10-01,-15.6035,133.6927
2011-10-01,-16.9732,132.7379
2011-10-01,-15.4397,133.7716
2011-10-01,-15.4384,133.7622
2011-10-01,-15.7995,133.9697
2011-10-01,-15.8896,133.892
2011-10-01,-15.8965,133.9396
2011-10-01,-16.8083,132.5567
2011-10-01,-16.8069,132.5473
2011-10-01,-15.9042,133.9287
2011-10-01,-16.1735,126.6965
2011-10-01,-16.127,128.288
2011-10-01,-14.625,130.5213
2011-10-01,-14.7429,130.4949
2011-10-01,-14.7446,130.5057
2011-10-01,-16.1994,126.8426
2011-10-01,-16.1701,126.6779
2011-10-01,-16.1814,126.8335
2011-10-01,-15.687,127.2847
2011-10-01,-15.682,127.2913
2011-10-01,-17.7182,135.299
2011-10-01,-17.7084,135.3003
2011-10-01,-17.7069,135.2891
2011-10-01,-17.6873,135.2918
2011-10-01,-17.5685,135.2525
2011-10-01,-17.57,135.2636
2011-10-01,-17.6858,135.2806
2011-10-01,-17.6843,135.2694
2011-10-01,-17.676,135.282
