acq_date,latitude,longitude
2009-09-01,-12.4501,142.5723
2009-09-01,-12.404,141.9487
2009-09-01,-12.4061,141.9619
2009-09-01,-12.4074,141.9415
2009-09-01,-12.4096,141.9547
2009-09-01,-12.4482,142.5603
2009-09-01,-12.5977,142.8551
2009-09-01,-14.6608,141.8578
2009-09-01,-13.4957,142.9581
2009-09-01,-13.5216,142.931
2009-09-01,-13.5233,142.9422
2009-09-01,-14.6588,141.8454
2009-09-01,-18.2769,145.6159
2009-09-01,-18.265,145.5981
2009-09-01,-27.8145,149.3605
2009-09-01,-27.8165,149.3821
2009-09-01,-24.8813,147.7904
2009-09-01,-27.8152,149.366
2009-09-01,-27.4337,148.321
2009-09-01,-27.8174,149.3875
2009-09-01,-11.6806,131.2095
2009-09-01,-11.6856,131.2017
2009-09-01,-13.7791,130.7604
2009-09-01,-21.4117,116.9995
2009-09-01,-21.9282,117.7558
2009-09-01,-21.9549,117.8788
2009-09-01,-21.961,117.8575
2009-09-01,-21.9641,117.8773
2009-09-01,-21.9174,117.7473
2009-09-01,-21.9159,117.7373
2009-09-01,-21.9405,117.8362
2009-09-01,-21.9421,117.8461
2009-09-01,-21.9436,117.856
2009-09-01,-21.9451,117.866
2009-09-01,-21.9487,117.8391
2009-09-01,-21.9503,117.849
2009-09-01,-21.9518,117.8589
2009-09-01,-21.9329,117.8476
2009-09-01,-21.9314,117.8376
2009-09-01,-21.9345,117.8576
2009-09-01,-33.9353,117.7853
2009-09-01,-36.2857,150.0229
2009-09-01,-36.2879,149.9901
2009-09-01,-30.0471,153.0668
2009-09-01,-30.0489,153.0509
2009-09-01,-27.817,149.382
2009-09-01,-27.8193,149.3573
2009-09-01,-24.1439,145.1174
2009-09-01,-24.1437,145.1141
2009-09-01,-24.7055,151.8689
2009-09-01,-21.4109,131.318
2009-09-01,-21.4095,131.3277
2009-09-01,-21.4005,131.3262
2009-09-01,-21.4199,131.3196
2009-09-01,-18.7762,131.282
2009-09-01,-18.7748,131.2916
2009-09-01,-13.9621,132.0675
2009-09-01,-14.0729,132.0865
2009-09-01,-15.8367,129.2704
2009-09-01,-13.9828,132.0776
2009-09-01,-14.1207,132.0377
2009-09-01,-14.2331,132.0404
2009-09-01,-14.2314,132.0514
2009-09-01,-14.2429,132.042
2009-09-01,-14.2412,132.053
2009-09-01,-15.8354,129.2797
2009-09-01,-14.119,132.0488
2009-09-01,-17.2212,123.1521
2009-09-01,-13.5406,130.5226
2009-09-01,-13.5391,130.5323
2009-09-01,-13.5314,130.5212
2009-09-01,-13.7628,130.7545
2009-09-01,-13.7798,130.7675
2009-09-01,-12.4012,131.2379
2009-09-01,-12.4654,132.4843
2009-09-01,-12.2455,133.4926
2009-09-01,-12.7847,134.7846
2009-09-01,-12.7826,130.7336
2009-09-01,-12.7918,134.7753
2009-09-01,-12.2543,133.5091
2009-09-01,-12.784,130.7237
2009-09-01,-21.9384,117.8889
2009-09-01,-21.949,117.8413
2009-09-01,-21.931,117.839
2009-09-01,-21.9413,117.8855
2009-09-01,-21.9516,117.8381
2009-09-01,-21.9337,117.8352
2009-09-01,-21.951,117.7498
2009-09-01,-21.0932,116.9357
2009-09-01,-35.5662,150.2946
2009-09-01,-35.5922,150.3116
2009-09-01,-26.5442,150.6534
2009-09-01,-28.6551,147.9385
2009-09-01,-28.6644,147.9401
2009-09-01,-22.4188,148.3092
2009-09-01,-19.3491,146.8809
2009-09-01,-19.3464,146.9
2009-09-01,-19.3478,146.8904
2009-09-01,-18.2563,145.612
2009-09-01,-15.7938,144.1347
2009-09-01,-18.2443,145.2321
2009-09-01,-18.2456,145.2218
2009-09-01,-13.9592,141.593
2009-09-01,-13.9575,141.6018
2009-09-01,-13.9594,141.5872
2009-09-01,-21.9323,117.779
2009-09-01,-21.9545,117.9022
2009-09-01,-21.9459,117.7643
2009-09-01,-21.8654,119.4605
2009-09-01,-21.9441,117.7811
2009-09-01,-21.8906,117.7673
2009-09-01,-14.0939,132.087
2009-09-01,-14.0925,132.0795
2009-09-01,-14.0494,132.1083
2009-09-01,-14.058,132.0735
2009-09-01,-13.9399,141.6032
2009-09-01,-14.5638,144.2552
2009-09-01,-13.9461,141.583
2009-09-01,-13.9384,141.5938
2009-09-01,-13.937,141.5844
2009-09-01,-21.8944,117.8087
2009-09-01,-21.8959,117.8191
2009-09-01,-21.9023,117.7968
2009-09-01,-21.9038,117.8072
2009-09-01,-21.9152,117.8906
2009-09-01,-21.9095,117.8006
2009-09-01,-21.9361,117.7858
2009-09-01,-30.8018,151.2341
2009-09-01,-31.8082,146.4427
2009-09-01,-31.8021,146.4153
2009-09-01,-31.8122,146.418
2009-09-02,-12.5025,136.5686
2009-09-02,-12.6556,135.969
2009-09-02,-12.6569,135.9783
2009-09-02,-13.5231,142.9227
2009-09-02,-13.3182,135.7141
2009-09-02,-13.5243,142.9539
2009-09-02,-13.5388,142.952
2009-09-02,-13.526,142.9485
2009-09-02,-13.5213,142.9281
2009-09-02,-12.225,131.1843
2009-09-02,-12.2339,133.5104
2009-09-02,-12.6647,135.9677
2009-09-02,-14.6768,141.75
2009-09-02,-14.6822,141.7549
