acq_date,latitude,longitude
2010-02-01,-19.9048,147.3566
2010-02-01,-19.9061,147.3667
2010-02-01,-19.914,147.3553
2010-02-01,-19.9154,147.3653
2010-02-01,-42.4032,146.5332
2010-02-01,-42.4203,146.5045
2010-02-01,-42.4112,146.4903
2010-02-01,-42.4131,146.5112
2010-02-01,-23.0456,121.7746
2010-02-01,-24.9486,122.2139
2010-02-01,-22.3374,116.5897
2010-02-01,-22.5848,116.8917
2010-02-01,-23.1772,117.9919
2010-02-01,-22.3479,116.5879
2010-02-01,-22.595,116.8897
2010-02-01,-23.179,118.0028
2010-02-01,-22.3538,116.5599
2010-02-01,-23.0442,121.7645
2010-02-01,-24.9683,122.1437
2010-02-01,-24.9778,122.1422
2010-02-01,-21.9813,119.2347
2010-02-01,-41.6494,145.7376
2010-02-01,-42.4717,146.6039
2010-02-01,-42.4717,146.5951
2010-02-01,-42.5271,146.655
2010-02-01,-42.3924,146.5319
2010-02-01,-41.7423,146.2413
2010-02-01,-32.5431,122.8674
2010-02-01,-32.5424,122.8755
2010-02-01,-24.9816,122.1451
2010-02-01,-24.9834,122.153
2010-02-01,-18.8028,123.4932
2010-02-01,-18.8031,123.4976
2010-02-01,-32.6635,122.8307
2010-02-01,-32.6525,122.8754
2010-02-01,-32.6634,122.8344
2010-02-01,-33.7262,117.735
2010-02-01,-23.193,117.9885
2010-02-01,-23.1561,118.0457
2010-02-01,-23.163,118.0526
2010-02-01,-22.3572,116.5807
2010-02-01,-22.6232,116.94
2010-02-01,-22.6259,116.9355
2010-02-01,-22.3628,116.5527
2010-02-01,-42.4726,146.589
2010-02-01,-42.4595,146.5861
2010-02-01,-42.4628,146.582
2010-02-01,-42.4612,146.5607
2010-02-01,-42.5085,146.6438
2010-02-01,-32.4986,122.7392
2010-02-01,-32.3538,122.7275
2010-02-01,-22.4447,118.9372
2010-02-01,-21.5438,117.8924
2010-02-01,-21.5465,117.8874
2010-02-01,-42.4607,146.5959
2010-02-01,-42.4573,146.5888
2010-02-01,-18.7383,123.4754
2010-02-01,-18.7474,123.4768
2010-02-01,-20.7297,139.4793
2010-02-01,-42.4584,146.6049
2010-02-01,-21.5421,117.8962
2010-02-01,-22.2781,116.5305
2010-02-01,-23.1837,117.995
2010-02-01,-21.2755,120.0822
2010-02-01,-22.3981,118.9511
2010-02-01,-22.3995,118.9613
2010-02-01,-22.9632,117.9892
2010-02-01,-22.6264,116.9428
2010-02-01,-21.2112,120.2108
2010-02-01,-22.4429,118.9335
2010-02-01,-22.4443,118.9438
2010-02-01,-41.6389,145.7022
2010-02-02,-42.3936,146.5298
2010-02-02,-41.6328,145.7
2010-02-02,-42.4674,146.585
2010-02-02,-42.4646,146.5968
2010-02-02,-42.4662,146.5802
2010-02-02,-21.0792,148.2746
2010-02-02,-21.0808,148.2644
2010-02-02,-21.0698,148.2728
2010-02-02,-21.0714,148.2626
2010-02-02,-21.0605,148.2711
2010-02-02,-21.0621,148.2607
2010-02-02,-31.6786,120.8584
2010-02-02,-30.0455,123.747
2010-02-02,-30.047,123.7366
2010-02-02,-30.5544,123.0589
2010-02-02,-31.6985,120.8616
2010-02-02,-31.687,120.8728
2010-02-02,-31.6885,120.86
2010-02-02,-32.4084,121.2018
2010-02-02,-29.4927,124.6845
2010-02-02,-29.4761,124.6703
2010-02-02,-29.4836,124.6826
2010-02-02,-29.4868,124.6616
2010-02-02,-29.505,124.6652
2010-02-02,-29.482,124.6932
2010-02-02,-29.4852,124.6721
2010-02-02,-29.4975,124.6528
2010-02-02,-29.4745,124.6808
2010-02-02,-29.4959,124.6634
2010-02-02,-29.4943,124.6739
2010-02-02,-29.0744,123.7853
2010-02-02,-29.0639,123.7938
