acq_date,latitude,longitude
2020-04-01,-26.6439,150.6321
2020-04-01,-34.9976,145.8068
2020-04-01,-35.0078,145.8051
2020-04-01,-35.5955,147.5662
2020-04-01,-35.5973,147.584
2020-04-01,-35.5934,147.5609
2020-04-01,-35.5951,147.5788
2020-04-01,-35.6065,147.5768
2020-04-01,-37.1886,148.8283
2020-04-01,-37.1905,148.8515
2020-04-01,-37.0043,142.1692
2020-04-01,-37.0059,142.1805
2020-04-01,-37.4569,141.9222
2020-04-01,-14.1846,127.5434
2020-04-01,-14.4167,127.7496
2020-04-01,-17.993,124.8126
2020-04-01,-18.0031,124.8112
2020-04-01,-18.0047,124.8232
2020-04-01,-18.0028,124.8169
2020-04-01,-42.4859,146.4891
2020-04-01,-34.4629,136.0865
2020-04-01,-34.4538,136.0845
2020-04-01,-33.1083,138.2086
2020-04-01,-33.0966,138.2187
2020-04-01,-33.0987,138.2064
2020-04-01,-15.7786,128.289
2020-04-01,-15.7545,125.5251
2020-04-01,-15.6535,124.4791
2020-04-01,-15.2215,128.0281
2020-04-01,-15.6557,124.472
2020-04-01,-15.5749,124.4836
2020-04-01,-15.5619,124.4818
2020-04-01,-15.5753,124.4994
2020-04-01,-15.5647,124.4774
2020-04-01,-14.4245,127.7453
2020-04-01,-14.4145,127.7438
2020-04-01,-14.1853,127.5499
2020-04-01,-28.4098,114.9462
2020-04-01,-29.754,116.2489
2020-04-01,-30.1862,152.364
2020-04-01,-24.6793,152.0024
2020-04-01,-24.8935,149.6561
2020-04-01,-24.1609,150.4162
2020-04-01,-23.8722,149.6687
2020-04-01,-23.6228,149.8083
2020-04-01,-23.6138,149.8068
2020-04-01,-23.3073,150.2118
2020-04-01,-21.5299,147.0053
2020-04-01,-21.5273,146.9991
2020-04-01,-15.2223,128.0313
2020-04-01,-15.2112,128.0293
2020-04-02,-29.1166,152.9473
2020-04-02,-21.4664,144.9203
2020-04-02,-21.4545,144.9392
2020-04-02,-20.4743,144.6738
2020-04-02,-21.4558,144.929
2020-04-02,-20.461,144.7026
2020-04-02,-19.4922,144.1266
2020-04-02,-20.4623,144.6926
2020-04-02,-20.4572,144.6609
2020-04-02,-20.4651,144.6724
2020-04-02,-20.4558,144.671
2020-04-02,-20.4664,144.6623
2020-04-02,-20.5423,144.9718
2020-04-02,-20.5025,144.8689
2020-04-02,-21.4572,144.9189
2020-04-02,-20.5039,145.1313
2020-04-02,-20.5367,145.0819
2020-04-02,-20.5353,145.0918
2020-04-02,-20.6256,145.2425
2020-04-02,-20.5664,145.1369
2020-04-02,-20.5755,145.1383
2020-04-02,-20.627,145.2328
2020-04-02,-20.6179,145.2313
2020-04-02,-20.6192,145.2215
2020-04-02,-20.6361,145.2342
2020-04-02,-20.7532,145.2485
2020-04-02,-20.6828,145.2874
2020-04-02,-20.6842,145.2776
2020-04-02,-20.6347,145.244
2020-04-02,-20.6933,145.2791
2020-04-02,-20.7024,145.2805
2020-04-02,-21.5331,146.9999
2020-04-02,-21.4651,144.9305
2020-04-02,-21.4756,144.9218
2020-04-02,-21.4743,144.9319
2020-04-02,-21.4637,144.9406
2020-04-02,-20.7441,145.2471
2020-04-02,-18.5449,143.9477
2020-04-02,-18.5143,143.8914
2020-04-02,-32.6398,117.2776
2020-04-02,-32.6418,117.2552
2020-04-02,-18.4091,126.5404
2020-04-02,-20.3478,118.9089
2020-04-02,-30.8677,121.4868
2020-04-03,-21.3451,147.859
2020-04-03,-25.9984,147.9583
2020-04-03,-25.9894,147.9599
2020-04-03,-40.8368,144.8891
2020-04-03,-40.8384,144.9014
2020-04-03,-14.9739,128.0405
2020-04-03,-14.137,127.5058
2020-04-03,-16.1942,124.4865
2020-04-03,-16.3922,124.8879
2020-04-03,-22.2184,118.5413
2020-04-03,-37.1606,141.9448
2020-04-03,-18.0564,124.7295
2020-04-03,-15.5607,131.848
2020-04-03,-15.5913,131.87
2020-04-03,-15.6421,131.8555
2020-04-03,-32.8528,117.2108
2020-04-03,-32.9908,116.637
2020-04-03,-32.8505,117.2239
2020-04-03,-33.3035,117.2857
2020-04-03,-33.3409,116.8755
2020-04-03,-33.7392,116.7845
2020-04-03,-33.3058,117.2726
2020-04-03,-33.7348,116.7894
2020-04-03,-33.4713,116.8418
2020-04-03,-33.4558,118.6907
2020-04-03,-34.1089,117.5015
2020-04-03,-30.7461,116.1257
2020-04-03,-30.6509,116.3801
2020-04-03,-30.9451,116.2219
2020-04-03,-31.465,116.6712
2020-04-03,-32.3384,117.9613
2020-04-03,-31.9605,116.6613
2020-04-03,-32.3319,117.9694
2020-04-03,-31.9919,117.0765
2020-04-03,-32.3357,117.9758
2020-04-03,-30.9203,116.3705
2020-04-03,-22.2206,118.526
2020-04-03,-22.223,118.5453
2020-04-03,-22.2161,118.549
2020-04-03,-23.3294,149.6107
2020-04-03,-23.8933,149.6522
2020-04-03,-21.5314,146.9965
2020-04-03,-21.5295,147.0137
2020-04-03,-23.3279,149.6232
2020-04-03,-23.338,149.6247
2020-04-03,-23.3395,149.6122
2020-04-03,-18.3403,144.947
2020-04-03,-18.3271,144.9455
2020-04-03,-17.9429,125.4279
2020-04-03,-18.1021,125.6768
2020-04-03,-17.9508,125.4393
2020-04-03,-18.0942,125.6656
2020-04-03,-18.039,125.6572
2020-04-03,-18.3273,144.9529
2020-04-03,-18.1,125.6785
2020-04-03,-18.0957,125.6845
2020-04-03,-18.0389,125.6644
2020-04-03,-18.094,125.6709
2020-04-03,-18.0975,125.6981
2020-04-04,-35.8359,150.1314
2020-04-04,-22.8727,150.721
2020-04-04,-18.0275,125.6717
2020-04-04,-18.029,125.6616
2020-04-04,-17.9191,126.5976
2020-04-04,-18.3881,126.5413
2020-04-04,-18.3978,126.5426
2020-04-04,-18.3864,126.5521
2020-04-04,-17.8491,126.5787
2020-04-04,-17.6949,126.2611
2020-04-04,-17.4374,126.8513
2020-04-04,-17.7259,124.912
2020-04-04,-17.4455,126.8645
2020-04-04,-17.8842,124.7191
2020-04-04,-17.4473,126.853
2020-04-04,-17.532,126.9689
2020-04-04,-18.0398,123.5082
2020-04-04,-18.0411,123.4988
2020-04-04,-17.7044,126.2627
2020-04-04,-17.709,126.2961
2020-04-04,-17.7028,126.2733
2020-04-04,-17.7185,126.298
2020-04-04,-17.8121,126.4197
2020-04-04,-17.8133,126.4765
2020-04-04,-17.7106,126.2857
2020-04-04,-17.1354,127.0804
2020-04-04,-16.5325,124.8943
2020-04-04,-17.8508,126.5676
2020-04-04,-17.8629,126.4909
2020-04-04,-17.8646,126.48
2020-04-04,-16.345,127.6127
2020-04-04,-16.5311,124.9039
2020-04-04,-17.119,126.4699
2020-04-04,-17.2109,127.0505
2020-04-04,-17.2209,127.0524
2020-04-04,-16.3611,127.608
2020-04-04,-17.1454,127.0821
2020-04-04,-15.747,127.3831
2020-04-04,-15.6695,127.2631
2020-04-04,-15.1853,126.5951
2020-04-04,-15.1835,126.607
2020-04-04,-15.4529,125.1435
2020-04-04,-15.7049,127.3093
2020-04-04,-15.6273,127.2243
2020-04-04,-15.6418,127.2009
2020-04-04,-15.6945,127.3074
2020-04-04,-15.663,127.3683
2020-04-04,-15.7365,127.3813
2020-04-04,-15.7565,127.365
2020-04-04,-15.7385,127.3682
2020-04-04,-15.7091,127.3499
2020-04-04,-15.7049,127.376
2020-04-04,-15.707,127.363
2020-04-04,-15.749,127.37
2020-04-04,-15.7511,127.3571
2020-04-04,-15.7439,127.3761
2020-04-04,-15.7461,127.3631
2020-04-04,-15.7691,127.3541
2020-04-04,-15.7544,127.3779
2020-04-04,-16.0265,126.7093
2020-04-04,-24.8924,149.6548
2020-04-04,-30.8646,121.4971
2020-04-04,-18.2345,126.151
2020-04-05,-26.4955,151.7686
2020-04-05,-26.7611,151.9742
2020-04-05,-32.0582,149.1976
2020-04-05,-36.1202,149.9787
2020-04-05,-15.6816,127.586
2020-04-05,-15.6878,127.5659
2020-04-05,-15.6892,127.5752
2020-04-05,-15.801,127.5223
2020-04-05,-15.6802,127.5766
2020-04-05,-15.6229,127.5629
2020-04-05,-18.153,123.4952
2020-04-05,-18.1401,123.4836
2020-04-05,-18.1424,123.4971
2020-04-05,-18.1214,126.1913
2020-04-05,-17.4908,126.9431
2020-04-05,-17.9574,126.5031
2020-04-05,-17.53,126.9565
2020-04-05,-17.063,127.2186
2020-04-05,-17.0615,127.2092
2020-04-05,-24.9055,147.4847
2020-04-05,-15.7998,127.5138
2020-04-05,-15.6876,127.5719
2020-04-05,-15.8055,127.5225
2020-04-05,-30.7012,115.733
2020-04-05,-24.8459,152.1407
2020-04-05,-17.8618,126.1677
2020-04-05,-17.8634,126.1546
2020-04-05,-18.0831,125.2907
2020-04-05,-18.0841,125.2849
2020-04-05,-18.0696,126.1793
2020-04-05,-18.0465,126.2702
2020-04-05,-18.0479,126.2802
2020-04-05,-18.0073,125.798
2020-04-05,-18.1264,126.1811
2020-04-05,-18.0577,126.1609
2020-04-05,-18.3493,124.7226
2020-04-05,-18.3996,124.7475
2020-04-05,-18.1278,126.1911
2020-04-05,-18.348,124.7132
2020-04-05,-18.059,126.1707
2020-04-05,-18.0793,126.2494
2020-04-05,-18.0714,126.2608
2020-04-05,-18.0683,126.1694
2020-04-05,-18.0728,126.2708
2020-04-05,-18.0669,126.1595
2020-04-05,-17.4578,126.2725
2020-04-05,-17.9213,125.9627
2020-04-06,-18.9496,125.3783
2020-04-06,-18.9525,125.4078
2020-04-06,-18.877,125.4161
2020-04-06,-18.879,125.4214
2020-04-06,-22.1604,118.7313
2020-04-06,-29.0299,115.8503
2020-04-06,-29.4882,115.4326
2020-04-06,-32.3701,117.833
2020-04-06,-30.7307,152.7831
2020-04-06,-27.3821,151.6947
2020-04-06,-27.6041,151.6437
2020-04-06,-30.196,152.3653
2020-04-06,-29.1022,152.9632
2020-04-06,-29.1008,152.974
2020-04-06,-25.9951,152.0637
2020-04-06,-24.838,147.5071
2020-04-06,-24.8481,147.5265
2020-04-06,-26.5308,151.9745
2020-04-06,-26.5294,151.9852
2020-04-06,-21.4699,148.5035
2020-04-06,-20.0841,148.195
2020-04-06,-19.068,125.5277
2020-04-06,-19.076,125.5393
2020-04-06,-19.0694,125.5175
2020-04-06,-19.2558,125.495
2020-04-06,-19.2043,125.5549
2020-04-06,-19.0037,125.3972
2020-04-06,-18.9943,125.3958
2020-04-06,-18.9246,125.4417
2020-04-06,-18.7984,125.4902
2020-04-06,-18.8023,125.5324
