acq_date,latitude,longitude
2016-07-01,-11.2462,132.5751
2016-07-01,-12.1255,133.5596
2016-07-01,-12.1552,134.552
2016-07-01,-11.5511,131.2204
2016-07-01,-12.7044,132.9214
2016-07-01,-11.7901,133.8512
2016-07-01,-13.0915,134.233
2016-07-01,-12.1525,133.4999
2016-07-01,-12.1631,133.5082
2016-07-01,-14.4379,130.5071
2016-07-01,-14.3225,129.6505
2016-07-01,-14.359,130.2952
2016-07-01,-14.2888,130.194
2016-07-01,-14.3424,130.2487
2016-07-01,-14.4549,130.3813
2016-07-01,-14.2288,130.2924
2016-07-01,-14.2302,130.302
2016-07-01,-14.8537,130.2732
2016-07-01,-14.3224,130.301
2016-07-01,-14.3239,130.3106
2016-07-01,-14.3439,130.2583
2016-07-01,-14.3454,130.2679
2016-07-01,-14.3575,130.2856
2016-07-01,-14.2903,130.2037
2016-07-01,-14.1883,129.7259
2016-07-01,-14.3167,130.2034
2016-07-01,-14.3303,130.2309
2016-07-01,-14.2873,130.1844
2016-07-01,-13.6196,133.4083
2016-07-01,-11.6213,132.7473
2016-07-01,-13.7792,126.9701
2016-07-01,-14.7444,130.5882
2016-07-01,-12.9242,132.4054
2016-07-01,-13.7843,131.061
2016-07-01,-13.7935,131.0625
2016-07-01,-13.7787,126.9641
2016-07-01,-12.9256,132.4147
2016-07-01,-13.0317,131.0177
2016-07-01,-13.6117,133.4194
2016-07-01,-13.621,133.4181
2016-07-01,-13.6897,133.5237
2016-07-01,-14.2693,127.15
2016-07-01,-14.2584,127.1518
2016-07-01,-11.5698,132.7735
2016-07-01,-14.6485,132.6215
2016-07-01,-13.6103,133.4096
2016-07-01,-14.4695,127.096
2016-07-01,-15.0257,130.0202
2016-07-01,-15.0242,130.0105
2016-07-01,-15.1195,129.9089
2016-07-01,-15.0584,129.8654
2016-07-01,-15.0349,130.0187
2016-07-01,-15.0677,129.8639
2016-07-01,-15.0533,130.0159
2016-07-01,-15.124,129.9386
2016-07-01,-15.118,129.8992
2016-07-01,-20.0161,127.762
2016-07-01,-28.1304,149.3231
2016-07-01,-25.2341,153.1342
2016-07-01,-25.2419,153.0987
2016-07-01,-25.186,153.1218
2016-07-01,-25.1699,153.1178
2016-07-01,-25.1808,153.1161
2016-07-01,-14.7901,142.3902
2016-07-01,-15.3701,141.7295
2016-07-01,-15.3686,141.7392
2016-07-01,-14.9421,141.6988
2016-07-01,-14.8342,142.4186
2016-07-01,-15.204,144.6279
2016-07-01,-14.3675,143.6612
2016-07-01,-14.388,143.6645
2016-07-01,-14.6695,142.0359
2016-07-01,-14.3943,143.6712
2016-07-01,-14.3841,143.6694
2016-07-01,-14.388,143.645
2016-07-01,-14.3816,143.6384
2016-07-01,-12.3126,133.4715
2016-07-01,-12.3645,134.457
2016-07-01,-12.1427,133.4773
2016-07-01,-12.108,133.5445
2016-07-01,-12.1085,133.5497
2016-07-01,-12.1634,133.5186
2016-07-01,-12.356,134.4677
2016-07-01,-12.1403,133.4912
2016-07-01,-12.173,134.5612
2016-07-01,-12.2973,134.4599
2016-07-01,-12.1707,134.55
2016-07-01,-12.7606,134.2979
2016-07-01,-12.7198,134.2873
2016-07-01,-12.7556,134.2923
2016-07-01,-12.9195,135.2433
2016-07-01,-12.9172,135.2509
2016-07-01,-12.1428,133.472
2016-07-01,-13.6517,143.1975
2016-07-01,-13.3186,142.2268
2016-07-01,-14.1082,143.5484
2016-07-01,-14.1101,143.5363
2016-07-01,-14.0981,143.5467
2016-07-01,-13.7427,143.1351
2016-07-01,-13.606,143.1593
2016-07-01,-13.6078,143.1478
2016-07-01,-13.5811,142.599
2016-07-01,-14.112,143.5243
2016-07-01,-12.3149,133.4522
2016-07-01,-12.3129,133.4665
2016-07-01,-13.8542,142.8753
2016-07-01,-13.6909,143.1445
2016-07-01,-13.6926,143.133
2016-07-01,-13.6827,143.1314
2016-07-01,-13.6321,142.8603
2016-07-01,-13.6338,142.8491
2016-07-01,-13.0687,134.2182
2016-07-01,-13.9339,143.0273
2016-07-01,-13.9248,143.0201
2016-07-01,-13.6164,142.7671
2016-07-01,-13.9455,143.5459
2016-07-01,-12.1657,133.4997
2016-07-01,-13.1453,134.2329
2016-07-01,-12.1404,133.4965
2016-07-01,-12.1554,133.4789
2016-07-01,-12.1158,133.5834
2016-07-01,-12.1166,133.5887
2016-07-01,-13.8824,142.9669
2016-07-01,-12.2548,133.726
2016-07-01,-13.0929,134.2213
2016-07-01,-12.2425,133.724
2016-07-01,-13.0354,134.242
2016-07-01,-13.0376,134.2247
2016-07-01,-13.0304,134.2308
2016-07-01,-13.0666,134.2356
2016-07-01,-12.153,133.4982
2016-07-01,-12.7716,142.5335
2016-07-01,-12.1115,132.9812
2016-07-01,-12.9215,142.2889
2016-07-01,-12.9311,142.2905
2016-07-01,-13.7663,132.133
2016-07-01,-12.7225,142.4529
2016-07-01,-12.4071,135.2267
2016-07-01,-12.7686,142.4883
2016-07-01,-12.0983,132.9796
2016-07-01,-12.279,142.013
2016-07-01,-12.7669,142.4992
2016-07-01,-12.101,132.9735
2016-07-01,-12.3948,134.7821
2016-07-01,-14.3197,130.1858
2016-07-01,-14.3159,130.1808
2016-07-01,-15.0559,129.8363
2016-07-01,-15.0551,129.8326
