acq_date,latitude,longitude
2019-06-01,-12.5473,131.455
2019-06-01,-12.1912,132.5106
2019-06-01,-12.1926,132.5201
2019-06-01,-12.6743,133.4548
2019-06-01,-12.7774,134.0938
2019-06-01,-12.673,133.4456
2019-06-01,-12.6443,132.2139
2019-06-01,-12.8736,134.2489
2019-06-01,-12.9598,134.0824
2019-06-01,-12.6525,131.4467
2019-06-01,-12.5792,131.4432
2019-06-01,-12.6394,131.5181
2019-06-01,-12.6733,131.5171
2019-06-01,-12.9373,131.8436
2019-06-01,-13.6257,134.422
2019-06-01,-13.8774,133.8745
2019-06-01,-13.8294,132.5591
2019-06-01,-13.7256,131.8835
2019-06-01,-13.7241,131.8738
2019-06-01,-13.7348,131.8821
2019-06-01,-13.9834,133.0941
2019-06-01,-13.9745,133.0955
2019-06-01,-13.8625,132.4101
2019-06-01,-13.8871,132.5119
2019-06-01,-12.0623,133.9877
2019-06-01,-12.0546,133.9982
2019-06-01,-11.9978,134.0504
2019-06-01,-11.9799,134.0531
2019-06-01,-11.9722,134.0635
2019-06-01,-12.0533,133.989
2019-06-01,-11.9812,134.0622
2019-06-01,-11.9965,134.0413
2019-06-01,-11.9888,134.0517
2019-06-01,-11.9875,134.0426
2019-06-01,-12.0219,133.9005
2019-06-01,-12.0233,133.9096
2019-06-01,-12.0726,133.9955
2019-06-01,-12.0636,133.9968
2019-06-01,-12.0712,133.9864
2019-06-01,-12.0699,133.9772
2019-06-01,-12.0802,133.985
2019-06-01,-12.0919,133.8748
2019-06-01,-12.0668,133.8939
2019-06-01,-12.0655,133.8848
2019-06-01,-12.0744,133.8834
2019-06-01,-12.0834,133.8821
2019-06-01,-12.0758,133.8925
2019-06-01,-12.1143,133.9647
2019-06-01,-12.1313,134.0181
2019-06-01,-13.9703,132.0303
2019-06-01,-13.8204,132.5574
2019-06-01,-13.9688,132.0207
2019-06-01,-14.0795,133.1203
2019-06-01,-14.0781,133.1111
2019-06-01,-13.9611,132.0318
2019-06-01,-13.946,132.1679
