acq_date,latitude,longitude
2016-06-01,-12.6679,133.4309
2016-06-01,-12.8834,133.7591
2016-06-01,-12.8757,133.77
2016-06-01,-12.8666,133.7714
2016-06-01,-13.0163,133.6674
2016-06-01,-13.0239,133.6564
2016-06-01,-13.0254,133.666
2016-06-01,-13.0086,133.6784
2016-06-01,-13.0071,133.6688
2016-06-01,-15.3846,129.5764
2016-06-01,-15.4163,130.3319
2016-06-01,-15.3252,127.4604
2016-06-01,-15.4841,130.3823
2016-06-01,-15.5727,127.5262
2016-06-01,-13.5224,134.2074
2016-06-01,-13.9775,132.6722
2016-06-01,-13.9912,133.7726
2016-06-01,-13.3815,133.1107
2016-06-01,-13.521,134.1981
2016-06-01,-13.6625,132.8313
2016-06-01,-13.9522,132.6343
2016-06-01,-13.8184,132.7104
2016-06-01,-13.9632,132.643
2016-06-01,-13.8753,133.7389
2016-06-01,-13.6531,132.8328
2016-06-01,-13.8647,133.7309
2016-06-01,-13.8662,133.7403
2016-06-01,-13.494,132.9951
2016-06-01,-17.8612,137.4606
2016-06-01,-15.6251,127.0813
2016-06-01,-15.7564,127.5217
2016-06-01,-17.555,127.0465
2016-06-01,-17.568,127.0438
2016-06-01,-41.4341,147.8536
2016-06-01,-38.2641,146.2854
2016-06-01,-38.2656,146.2724
2016-06-01,-38.2606,146.2915
2016-06-01,-38.2621,146.2786
2016-06-01,-38.2509,146.29
2016-06-01,-35.8699,147.5782
2016-06-01,-35.5807,147.6159
2016-06-01,-35.5716,147.614
2016-06-01,-30.7212,150.1519
2016-06-01,-30.7225,150.1589
2016-06-01,-30.553,148.5931
2016-06-01,-32.0838,148.5859
2016-06-01,-31.0527,148.8146
2016-06-01,-14.9948,144.2352
2016-06-01,-14.9571,144.185
2016-06-01,-14.9522,144.1554
2016-06-01,-14.9536,144.146
2016-06-01,-14.9459,144.1352
2016-06-01,-14.9617,142.8065
2016-06-01,-14.9634,144.2052
2016-06-01,-14.9527,142.8051
2016-06-01,-14.9447,143.9531
2016-06-01,-15.2814,144.3575
2016-06-01,-14.9962,144.2258
2016-06-01,-14.9871,144.2243
2016-06-01,-14.9718,144.2026
2016-06-01,-14.9648,144.1958
2016-06-01,-14.9544,144.2038
2016-06-01,-14.9557,144.1944
2016-06-01,-14.9076,142.7983
2016-06-01,-14.8999,142.7876
2016-06-01,-15.0896,143.8385
2016-06-01,-15.1162,143.8494
2016-06-01,-15.1541,144.2147
2016-06-01,-17.0057,145.563
2016-06-01,-16.9964,145.5617
2016-06-01,-15.4413,144.2696
2016-06-01,-14.9704,144.2121
2016-06-01,-15.1581,143.9416
2016-06-01,-15.1054,143.9238
2016-06-01,-15.2315,144.2558
2016-06-01,-16.6512,145.1793
2016-06-01,-16.6752,145.1889
2016-06-01,-16.7164,145.528
2016-06-01,-13.9955,133.7326
2016-06-01,-12.7917,142.2872
2016-06-01,-14.367,142.5214
2016-06-01,-13.8201,133.4509
2016-06-01,-13.4602,134.3757
2016-06-01,-14.3683,142.5121
2016-06-01,-13.3756,133.0832
2016-06-01,-13.4637,134.3714
