acq_date,latitude,longitude
2007-04-01,-17.5692,133.5923
2007-04-01,-17.7049,133.6404
2007-04-01,-19.0368,135.1008
2007-04-01,-42.2823,147.1014
2007-04-01,-35.8948,149.0023
2007-04-01,-35.8964,148.9875
2007-04-01,-35.8742,148.9991
2007-04-01,-35.8758,148.9845
2007-04-01,-35.8639,148.9969
2007-04-01,-37.1486,148.6787
2007-04-01,-37.1432,148.6878
2007-04-01,-37.6525,148.72
2007-04-01,-37.6508,148.7362
2007-04-01,-27.2033,148.5416
2007-04-01,-27.3472,147.2209
2007-04-01,-42.4771,146.5559
2007-04-01,-42.4844,146.5707
2007-04-01,-42.4878,146.5459
2007-04-01,-42.4861,146.5583
2007-04-01,-42.8691,147.7631
2007-04-01,-41.3282,145.606
2007-04-01,-42.8601,147.7607
2007-04-01,-41.3023,145.5873
2007-04-01,-35.8849,148.9983
2007-04-01,-35.8872,148.9848
2007-04-01,-35.8751,148.9953
2007-04-01,-35.8652,148.993
2007-04-01,-35.8775,148.982
2007-04-01,-19.0376,135.1108
2007-04-01,-19.0347,135.1041
2007-04-01,-35.876,149.0097
2007-04-01,-19.0369,135.1175
2007-04-02,-25.0811,149.0064
2007-04-02,-25.0795,148.9958
2007-04-02,-23.6447,148.2344
2007-04-02,-23.6466,148.246
2007-04-02,-27.1141,148.9262
2007-04-02,-29.2259,148.3869
2007-04-02,-29.2351,148.3851
2007-04-02,-29.2367,148.3957
2007-04-02,-27.3875,152.5567
2007-04-02,-27.1158,148.9366
2007-04-02,-27.1062,148.9231
2007-04-02,-27.1078,148.9336
2007-04-02,-31.0495,152.7633
2007-04-02,-31.0511,152.7766
2007-04-02,-31.2564,151.6527
2007-04-02,-31.2609,147.6138
2007-04-02,-31.2627,147.6248
2007-04-02,-31.2645,147.6357
2007-04-02,-30.4101,148.8333
2007-04-02,-30.4117,148.8438
2007-04-02,-35.7599,150.0302
2007-04-02,-37.3884,147.276
2007-04-02,-27.8352,121.5195
2007-04-02,-33.5598,121.5799
2007-04-02,-41.382,145.7924
2007-04-02,-37.6289,148.9361
2007-04-02,-37.8944,145.7813
2007-04-02,-35.8095,150.0892
2007-04-02,-37.968,145.8893
2007-04-02,-34.3249,145.8167
2007-04-02,-34.286,135.5664
2007-04-02,-34.1986,146.1157
2007-04-02,-34.4299,146.1593
2007-04-02,-34.459,146.2195
2007-04-02,-31.2694,147.617
2007-04-02,-29.6699,149.6823
2007-04-02,-27.1172,148.9306
2007-04-02,-27.1171,148.9354
2007-04-02,-18.9895,135.0841
2007-04-02,-18.9875,135.0889
2007-04-02,-18.989,135.0773
2007-04-02,-18.6,133.7813
2007-04-02,-18.5945,133.7879
2007-04-02,-18.3218,133.9034
2007-04-02,-18.3112,133.9019
2007-04-02,-18.3128,133.8885
2007-04-02,-18.3178,133.8972
2007-04-02,-18.3195,133.8838
2007-04-02,-18.3072,133.8957
2007-04-02,-17.6855,133.6596
2007-04-02,-17.6872,133.6461
2007-04-02,-17.6355,133.6254
2007-04-02,-32.0537,118.7536
2007-04-02,-31.5634,117.5798
2007-04-02,-30.3375,116.1687
2007-04-02,-30.7791,152.6234
2007-04-02,-25.0709,149.0042
