acq_date,latitude,longitude
2016-02-01,-32.2813,145.9866
2016-02-01,-30.7709,146.9184
2016-02-01,-26.906,148.7163
2016-02-01,-27.9124,149.3668
2016-02-01,-23.6531,147.392
2016-02-01,-26.8372,150.7677
2016-02-01,-30.2462,152.1596
2016-02-01,-20.7775,115.4344
2016-02-02,-30.0099,152.8372
2016-02-02,-41.155,144.877
2016-02-02,-41.1435,144.8728
2016-02-02,-41.146,144.8904
2016-02-02,-41.1502,144.8697
2016-02-02,-18.6722,126.8992
2016-02-02,-20.7803,115.4424
2016-02-03,-28.3676,150.0058
2016-02-03,-28.3659,150.0168
2016-02-03,-27.8034,149.6146
2016-02-03,-31.3623,145.6853
2016-02-03,-20.779,115.4464
2016-02-03,-20.7805,115.4362
2016-02-04,-29.3153,148.3197
2016-02-04,-19.0664,126.801
2016-02-04,-19.076,126.7996
2016-02-04,-19.0679,126.8118
2016-02-04,-33.1852,146.6084
2016-02-04,-33.1903,146.5844
2016-02-04,-20.7836,115.4428
2016-02-04,-20.7354,139.4822
2016-02-04,-20.7766,115.4477
2016-02-04,-30.8595,121.501
2016-02-05,-19.5397,138.5575
2016-02-05,-22.3424,119.9389
2016-02-05,-28.6239,148.5631
2016-02-05,-20.7377,139.4811
2016-02-05,-20.7391,139.4706
2016-02-05,-20.7337,139.4744
2016-02-05,-17.7525,142.4818
2016-02-05,-30.8701,121.4934
2016-02-05,-30.8607,121.4914
2016-02-06,-29.3563,149.6785
2016-02-06,-29.3163,148.3347
2016-02-06,-31.9389,145.8775
2016-02-06,-31.9367,145.865
2016-02-06,-41.1669,144.8774
2016-02-06,-41.1578,144.875
2016-02-06,-20.785,115.4368
2016-02-06,-33.5651,142.5534
2016-02-06,-41.1582,144.8739
2016-02-06,-30.8609,121.4943
2016-02-07,-41.3254,144.9594
2016-02-07,-41.32,144.9657
2016-02-07,-41.3115,144.9613
2016-02-07,-22.364,119.9348
2016-02-07,-22.3657,119.9483
2016-02-07,-28.9312,148.8904
2016-02-07,-41.3302,144.9438
2016-02-07,-41.3153,144.9379
2016-02-07,-41.3264,144.9514
2016-02-07,-41.1031,144.8316
2016-02-07,-41.1178,144.8382
2016-02-07,-41.0937,144.8686
2016-02-07,-41.2977,144.9697
2016-02-07,-41.3119,144.9371
2016-02-07,-41.3102,144.9545
2016-02-07,-41.2994,144.9524
2016-02-07,-41.2944,145.0043
2016-02-07,-41.296,144.987
2016-02-07,-41.2853,144.9851
2016-02-07,-33.0929,115.7687
2016-02-07,-33.0909,115.7911
2016-02-07,-20.7741,115.445
2016-02-07,-33.09,115.7704
2016-02-07,-33.0918,115.7881
2016-02-07,-33.0804,115.7897
2016-02-07,-33.0786,115.772
2016-02-08,-30.4244,151.3252
2016-02-08,-27.8135,151.2758
2016-02-08,-28.9011,149.6149
2016-02-08,-30.789,149.0562
