acq_date,latitude,longitude
2017-08-01,-25.3777,148.7395
2017-08-01,-29.9872,149.2694
2017-08-01,-30.0694,148.0156
2017-08-01,-30.0709,148.0264
2017-08-01,-30.0617,148.0281
2017-08-01,-31.0342,148.0896
2017-08-01,-30.7069,151.9746
2017-08-01,-38.3981,147.0509
2017-08-01,-38.3997,147.064
2017-08-01,-11.336,130.5168
2017-08-01,-11.3326,130.5097
2017-08-01,-11.3344,130.5234
2017-08-01,-12.9644,130.3779
2017-08-01,-12.9641,130.3843
2017-08-01,-12.9662,130.3923
2017-08-01,-18.5411,133.8635
2017-08-01,-18.5535,133.8295
2017-08-01,-18.5569,133.8619
2017-08-01,-18.5509,133.8568
2017-08-01,-18.3704,126.5764
2017-08-01,-18.369,126.5662
2017-08-01,-17.2652,123.1131
2017-08-01,-19.8328,125.5927
2017-08-01,-19.8237,125.5941
2017-08-01,-21.1983,120.2322
2017-08-01,-21.1653,120.2252
2017-08-01,-21.1756,120.2233
2017-08-01,-21.1962,120.2194
2017-08-01,-21.1734,120.2105
2017-08-01,-21.1859,120.2214
2017-08-01,-21.1632,120.2124
2017-08-01,-19.9352,125.6009
2017-08-01,-19.842,125.5913
2017-08-01,-19.9077,125.6052
2017-08-01,-19.909,125.6151
2017-08-01,-25.0986,129.4879
2017-08-01,-25.1111,129.4862
2017-08-01,-25.0966,129.468
2017-08-01,-24.7711,127.9241
2017-08-01,-25.2278,126.7409
2017-08-01,-25.2365,126.7263
2017-08-01,-25.2211,126.7476
2017-08-01,-25.2206,126.7688
2017-08-01,-25.2294,126.7541
2017-08-01,-25.231,126.7673
2017-08-01,-25.2191,126.7555
2017-08-01,-25.2244,126.7741
2017-08-01,-25.2227,126.7609
2017-08-01,-31.2824,150.3468
2017-08-01,-31.2794,150.3503
2017-08-01,-26.0425,151.7518
2017-08-01,-35.2859,144.71
2017-08-01,-34.3408,145.9684
2017-08-01,-34.345,145.9476
2017-08-01,-34.3479,145.9558
2017-08-01,-25.1022,129.4776
2017-08-01,-25.1045,129.4731
2017-08-01,-25.1001,129.4992
2017-08-01,-25.1023,129.4947
2017-08-01,-22.7305,130.7025
2017-08-01,-25.2177,126.7951
2017-08-01,-25.2019,126.7938
2017-08-01,-25.1991,126.8279
2017-08-01,-22.2429,131.7681
2017-08-01,-22.2413,131.7816
2017-08-01,-19.8232,125.5979
2017-08-01,-19.8877,125.6044
2017-08-01,-19.8953,125.6092
2017-08-01,-16.7736,137.0661
2017-08-01,-16.7753,137.0553
2017-08-01,-20.5664,129.1081
2017-08-01,-20.5685,129.0887
2017-08-01,-20.556,129.0872
2017-08-01,-18.5771,133.8464
2017-08-01,-18.5862,133.8478
2017-08-01,-18.5757,133.8562
2017-08-01,-18.5522,133.8922
2017-08-01,-18.5535,133.8825
2017-08-01,-18.5562,133.8631
2017-08-01,-20.5351,129.0452
2017-08-01,-20.5331,129.0647
2017-08-01,-17.3743,138.8231
2017-08-01,-17.3765,138.8096
2017-08-01,-19.9667,136.5369
2017-08-01,-19.9365,136.6129
2017-08-01,-19.9242,136.5702
2017-08-01,-16.7928,137.0862
2017-08-01,-15.6958,136.2773
2017-08-01,-14.1004,135.0594
2017-08-01,-16.1338,135.9899
2017-08-01,-15.6722,136.1797
2017-08-01,-16.1323,135.9998
2017-08-01,-15.6707,136.1899
2017-08-01,-16.0925,136.0885
2017-08-01,-15.6738,136.1696
2017-08-01,-14.099,135.0689
2017-08-01,-13.9246,130.1067
2017-08-01,-13.9367,130.0953
2017-08-01,-13.9351,130.1082
2017-08-01,-13.9335,130.121
2017-08-01,-13.9472,130.0967
2017-08-01,-14.4414,133.193
2017-08-01,-13.5408,134.2229
2017-08-01,-13.5422,134.2137
2017-08-01,-14.7482,131.5386
2017-08-01,-13.7394,132.9534
2017-08-01,-13.3046,131.432
2017-08-01,-11.2755,132.2961
2017-08-01,-11.895,132.9268
2017-08-01,-13.4667,131.1226
2017-08-01,-11.2833,132.3067
2017-08-01,-11.2846,132.2974
2017-08-01,-11.2742,132.3054
2017-08-01,-12.9538,130.3767
2017-08-01,-11.3368,130.5104
2017-08-01,-12.9579,130.3597
2017-08-01,-11.3972,131.3474
2017-08-01,-11.3986,131.3373
2017-08-01,-11.3878,131.3461
2017-08-01,-11.3892,131.336
2017-08-01,-12.9376,130.3569
2017-08-01,-12.943,130.3938
2017-08-01,-12.9344,130.3806
2017-08-01,-12.9741,130.3795
2017-08-01,-12.9478,130.3583
2017-08-01,-12.9329,130.3925
