acq_date,latitude,longitude
2016-04-01,-29.8676,149.8741
2016-04-01,-28.8732,150.5948
2016-04-01,-29.8661,149.8632
2016-04-01,-29.3594,150.2585
2016-04-01,-28.8746,150.6061
2016-04-01,-29.3608,150.2696
2016-04-01,-32.9438,148.0844
2016-04-01,-33.2039,145.896
2016-04-01,-32.9423,148.0735
2016-04-01,-33.0278,148.4977
2016-04-01,-33.213,145.8939
2016-04-01,-32.9332,148.0753
2016-04-01,-33.0263,148.4867
2016-04-01,-31.4722,146.3177
2016-04-01,-33.0369,148.496
2016-04-01,-34.0524,147.4146
2016-04-01,-31.668,149.7003
2016-04-01,-33.0491,148.1798
2016-04-01,-32.9348,148.0861
2016-04-01,-33.0115,148.9873
2016-04-01,-31.2013,152.0366
2016-04-01,-33.3458,148.0079
2016-04-01,-33.5533,148.3674
2016-04-01,-33.5595,148.3598
2016-04-01,-34.307,147.5913
2016-04-01,-34.1032,147.3871
2016-04-01,-35.0398,146.9322
2016-04-01,-35.8912,144.7995
2016-04-01,-36.3573,146.8146
2016-04-01,-37.907,146.0795
2016-04-01,-37.9177,146.0889
2016-04-01,-37.9087,146.0909
2016-04-01,-37.9161,146.0775
2016-04-01,-14.5054,127.7216
2016-04-01,-16.0485,127.9667
2016-04-01,-21.4641,118.4491
2016-04-01,-21.4612,118.4438
2016-04-01,-21.4741,118.4411
2016-04-01,-37.882,146.1546
2016-04-01,-37.9173,146.0831
2016-04-01,-37.8952,146.1427
2016-04-01,-37.8924,146.1576
2016-04-01,-37.8849,146.1393
2016-04-01,-37.9427,146.3318
2016-04-01,-37.9397,146.3476
2016-04-01,-37.9132,146.1643
2016-04-01,-37.9161,146.1488
2016-04-01,-36.1961,146.0336
2016-04-01,-36.1853,146.0305
2016-04-01,-36.1847,146.0247
2016-04-01,-36.1954,146.0278
2016-04-01,-33.6313,148.3561
2016-04-01,-36.8412,149.0751
2016-04-01,-36.8286,149.0707
2016-04-01,-33.3711,147.6942
2016-04-01,-32.7186,146.3927
2016-04-01,-33.031,148.4778
2016-04-01,-32.7224,146.3733
2016-04-01,-33.0388,148.5078
2016-04-01,-33.1342,147.9321
2016-04-01,-32.9554,146.0737
2016-04-01,-33.0444,148.482
2016-04-01,-33.0365,148.4524
2016-04-01,-31.8403,133.0716
2016-04-01,-17.783,133.1095
2016-04-01,-17.1256,126.7287
2016-04-01,-31.7936,116.5922
2016-04-01,-31.8358,116.5669
2016-04-01,-31.9885,117.2183
2016-04-01,-31.9979,117.2204
2016-04-01,-31.8366,117.0165
2016-04-01,-33.6089,117.9851
2016-04-01,-33.6674,118.0495
2016-04-01,-33.125,116.9806
2016-04-01,-33.9453,115.5215
2016-04-01,-30.6855,115.9066
2016-04-01,-32.5229,117.1314
2016-04-01,-32.4857,117.1827
2016-04-01,-29.6008,115.5863
